Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Latitude,Longitude
2017,1,2,5,30,7.8,0,0,0,0,-6.1,0,0,0,0,0.241,36.7,103.23,0.28,872,1.3,138,1.8,,
2017,1,2,6,30,9.2,0,0,0,0,-6.1,0,0,0,0,0.241,33.42,91.35,0.28,873,1.3,138,1.8,,
2017,1,2,7,30,12.5,59,422,131,0,-5.9,59,422,0,131,0.242,27.2,80.16,0.28,873,1.3,139,2.4,,
2017,1,2,8,30,16.1,92,652,313,7,-5.8,87,598,0,290,0.243,21.79,70.23,0.28,874,1.4,172,2.3,,
2017,1,2,9,30,18.5,113,757,468,0,-6.1,113,757,0,468,0.244,18.28,62,0.28,874,1.4,236,1.8,,
2017,1,2,10,30,19.7,120,822,576,3,-6,267,168,0,360,0.245,17.07,56.28,0.28,874,1.4,273,2.1,,
2017,1,2,11,30,20.3,123,842,619,0,-5.7,123,842,0,619,0.245,16.89,53.87,0.28,873,1.4,276,2.4,,
2017,1,2,12,30,20.5,121,831,595,3,-5.2,276,162,3,368,0.246,17.25,55.24,0.28,872,1.4,272,2.6,,
2017,1,2,13,30,20.4,112,789,505,4,-4.8,194,25,0,207,0.245,17.88,60.1,0.28,872,1.5,266,2.6,,
2017,1,2,14,30,19.6,94,709,363,7,-4.5,150,329,0,275,0.245,19.2,67.71,0.28,872,1.5,259,2.1,,
2017,1,2,15,30,17.7,67,529,183,7,-3.6,84,222,3,133,0.245,23.12,77.23,0.28,872,1.5,251,1.4,,
2017,1,2,16,30,16.1,17,90,21,0,-3.8,17,90,0,21,0.246,25.36,87.89,0.28,872,1.5,236,1,,
2017,1,2,17,30,15.5,0,0,0,0,-4.3,0,0,0,0,0.246,25.31,99.83,0.28,872,1.5,206,1,,
2017,1,2,18,30,14.3,0,0,0,0,-4.6,0,0,0,0,0.247,26.76,112.08,0.28,872,1.5,180,1.1,,
2017,1,2,19,30,12.7,0,0,0,3,-4.8,0,0,0,0,0.247,29.25,124.69,0.28,872,1.4,168,1.4,,
2017,1,2,20,30,11.5,0,0,0,0,-4.8,0,0,0,0,0.248,31.59,137.5,0.28,872,1.4,166,1.6,,
2017,1,2,21,30,10.8,0,0,0,0,-4.8,0,0,0,0,0.249,33.22,150.33,0.28,872,1.3,165,1.9,,
2017,1,2,22,30,10.2,0,0,0,7,-4.6,0,0,0,0,0.249,34.95,162.71,0.28,871,1.3,162,2.2,,
2017,1,2,23,30,9.6,0,0,0,0,-4.3,0,0,0,0,0.249,37.29,171.65,0.28,871,1.2,158,2.7,,
2017,1,3,0,30,9.2,0,0,0,0,-3.9,0,0,0,0,0.249,39.45,165.97,0.28,871,1.2,158,3.4,,
2017,1,3,1,30,8.9,0,0,0,0,-3.8,0,0,0,0,0.249,40.7,153.96,0.28,871,1.1,163,3.9,,
2017,1,3,2,30,8.7,0,0,0,0,-3.7,0,0,0,0,0.248,41.53,141.19,0.28,870,1.1,168,4.2,,
2017,1,3,3,30,8.5,0,0,0,0,-3,0,0,0,0,0.248,44.26,128.35,0.28,870,1.2,170,4.2,,
2017,1,3,4,30,7.9,0,0,0,0,-1.1,0,0,0,0,0.248,53.12,115.66,0.28,870,1.2,170,4.2,,
2017,1,3,5,30,7.7,0,0,0,0,1.4,0,0,0,0,0.248,64.41,103.28,0.28,871,1.2,169,4.3,,
2017,1,3,6,30,8.8,0,0,0,0,3.3,0,0,0,0,0.247,68.63,91.39,0.28,871,1.2,170,5.1,,
2017,1,3,7,30,11.1,74,249,116,0,4.5,74,249,0,116,0.247,63.65,80.18,0.28,871,1.2,177,6.4,,
2017,1,3,8,30,13.4,128,490,294,0,5.9,128,490,0,294,0.248,60.32,70.23,0.28,871,1.2,188,7.1,,
2017,1,3,9,30,15.4,156,624,449,1,5.9,156,624,0,449,0.248,52.98,61.97,0.28,871,1.2,198,7.1,,
2017,1,3,10,30,17,170,690,553,3,5.3,266,198,0,376,0.248,46.05,56.22,0.28,870,1.3,207,6.9,,
2017,1,3,11,30,18,179,705,595,7,4.9,253,399,3,489,0.248,42.14,53.78,0.28,869,1.3,213,6.9,,
2017,1,3,12,30,18.5,184,671,568,3,4.8,264,293,0,432,0.248,40.55,55.12,0.28,869,1.3,219,7,,
2017,1,3,13,30,18.4,177,597,475,7,4.8,220,305,0,373,0.248,40.8,59.97,0.28,868,1.4,223,6.9,,
2017,1,3,14,30,17.7,155,463,332,7,4.8,147,356,0,283,0.248,42.54,67.57,0.28,868,1.4,226,6.4,,
2017,1,3,15,30,15.9,102,255,159,1,4.7,102,255,0,159,0.248,47.22,77.09,0.28,868,1.4,226,4.7,,
2017,1,3,16,30,13.6,11,8,12,0,4.5,11,8,0,12,0.249,54.24,87.75,0.28,869,1.4,224,3.3,,
2017,1,3,17,30,12.2,0,0,0,1,4.3,0,0,0,0,0.249,58.54,99.69,0.28,869,1.4,226,3,,
2017,1,3,18,30,11.2,0,0,0,4,4.1,0,0,0,0,0.249,61.49,111.94,0.28,870,1.4,231,2.7,,
2017,1,3,19,30,10,0,0,0,0,3.8,0,0,0,0,0.25,65.3,124.56,0.28,870,1.4,231,2.3,,
2017,1,3,20,30,8.9,0,0,0,3,3.5,0,0,0,0,0.25,69.04,137.37,0.28,870,1.3,225,1.8,,
2017,1,3,21,30,8.1,0,0,0,0,3.3,0,0,0,0,0.25,71.66,150.19,0.28,870,1.2,214,1.6,,
2017,1,3,22,30,7.6,0,0,0,0,3.1,0,0,0,0,0.251,73.08,162.57,0.28,870,1.2,201,1.5,,
2017,1,3,23,30,7.1,0,0,0,4,2.9,0,0,0,0,0.251,74.48,171.52,0.28,869,1.1,189,1.4,,
2017,1,4,0,30,6.7,0,0,0,0,2.6,0,0,0,0,0.252,75.33,165.99,0.28,869,1.1,182,1.4,,
2017,1,4,1,30,6.2,0,0,0,0,2.4,0,0,0,0,0.252,76.78,154.01,0.28,869,1.2,180,1.4,,
2017,1,4,2,30,6.1,0,0,0,0,2.2,0,0,0,0,0.251,76.35,141.25,0.28,869,1.2,186,1.3,,
2017,1,4,3,30,6.1,0,0,0,0,2,0,0,0,0,0.251,74.95,128.41,0.28,869,1.2,191,1.3,,
2017,1,4,4,30,5.7,0,0,0,0,1.9,0,0,0,0,0.251,76.68,115.71,0.28,870,1.2,195,1.2,,
2017,1,4,5,30,5.5,0,0,0,0,2,0,0,0,0,0.251,78.09,103.32,0.28,870,1.2,186,1.1,,
2017,1,4,6,30,6.6,0,0,0,0,2.1,0,0,0,0,0.251,73.08,91.42,0.28,871,1.2,172,1.1,,
2017,1,4,7,30,9.3,74,275,121,1,2.3,74,275,0,121,0.251,61.49,80.19,0.28,871,1.2,162,1.3,,
2017,1,4,8,30,12.1,120,541,303,0,2.1,120,541,0,303,0.251,50.33,70.22,0.28,871,1.2,217,1.1,,
2017,1,4,9,30,14.3,140,684,462,0,1.5,140,684,0,462,0.251,41.85,61.94,0.28,871,1.2,274,1.6,,
2017,1,4,10,30,15.8,148,759,571,0,1,148,759,0,571,0.251,36.56,56.15,0.28,870,1.1,274,2.9,,
2017,1,4,11,30,16.7,148,791,617,0,0.4,148,791,0,617,0.25,33.19,53.68,0.28,869,1.1,272,3.7,,
2017,1,4,12,30,17.1,142,794,598,0,0.1,142,794,0,598,0.25,31.62,54.99,0.28,869,1,271,4.2,,
2017,1,4,13,30,17.1,130,756,510,0,-0.1,130,756,0,510,0.251,31.06,59.82,0.28,868,1,270,4.4,,
2017,1,4,14,30,16.5,111,664,366,0,-0.3,111,664,0,366,0.251,31.98,67.42,0.28,868,1,268,4.2,,
2017,1,4,15,30,14.1,80,470,186,7,-0.3,86,221,3,136,0.252,37.31,76.94,0.28,869,1,268,2.8,,
2017,1,4,16,30,11.2,19,61,22,0,-0.2,19,61,0,22,0.253,45.31,87.61,0.28,869,1,270,1.6,,
2017,1,4,17,30,10,0,0,0,0,-0.2,0,0,0,0,0.254,49.23,99.54,0.28,870,1,273,1.4,,
2017,1,4,18,30,9.6,0,0,0,0,-0.2,0,0,0,0,0.255,50.53,111.8,0.28,871,0.9,276,1.3,,
2017,1,4,19,30,9.5,0,0,0,0,-0.3,0,0,0,0,0.255,50.5,124.42,0.28,871,0.9,281,1,,
2017,1,4,20,30,9.5,0,0,0,0,-0.4,0,0,0,0,0.255,49.99,137.23,0.28,871,0.9,270,0.5,,
2017,1,4,21,30,9,0,0,0,0,-0.5,0,0,0,0,0.255,51.4,150.05,0.28,871,0.9,191,0.4,,
2017,1,4,22,30,8,0,0,0,0,-0.5,0,0,0,0,0.254,55.1,162.43,0.28,870,0.9,129,0.9,,
2017,1,4,23,30,6.9,0,0,0,0,-0.3,0,0,0,0,0.252,60.12,171.4,0.28,870,0.8,134,1.2,,
2017,1,5,0,30,6,0,0,0,0,0,0,0,0,0,0.251,65.18,166,0.28,870,0.8,140,1.4,,
2017,1,5,1,30,5.3,0,0,0,0,0.3,0,0,0,0,0.25,70.01,154.06,0.28,870,0.8,144,1.5,,
2017,1,5,2,30,4.8,0,0,0,0,0.6,0,0,0,0,0.25,74.21,141.3,0.28,869,0.9,146,1.6,,
2017,1,5,3,30,4.6,0,0,0,0,0.9,0,0,0,0,0.249,76.78,128.46,0.28,869,0.9,147,1.6,,
2017,1,5,4,30,4.1,0,0,0,0,1.1,0,0,0,0,0.251,80.87,115.76,0.28,870,0.9,148,1.6,,
2017,1,5,5,30,3.9,0,0,0,0,1.3,0,0,0,0,0.252,82.96,103.36,0.28,870,0.9,149,1.7,,
2017,1,5,6,30,5.6,0,0,0,0,1.4,0,0,0,0,0.252,74.28,91.45,0.28,870,0.9,150,2,,
2017,1,5,7,30,9.2,62,393,129,0,1.5,62,393,0,129,0.253,58.45,80.2,0.28,870,0.9,158,2.9,,
2017,1,5,8,30,12.6,99,640,315,3,1.4,142,78,0,169,0.253,46.42,70.21,0.28,870,0.9,184,3.4,,
2017,1,5,9,30,14.7,120,747,472,3,0.6,211,252,0,329,0.253,38.13,61.9,0.28,870,1,212,3.6,,
2017,1,5,10,30,16,135,796,579,3,-0.5,267,209,0,384,0.254,32.45,56.08,0.28,869,1,228,4.2,,
2017,1,5,11,30,16.7,147,801,622,4,-1.1,275,74,0,319,0.253,29.64,53.58,0.28,868,1,239,4.8,,
2017,1,5,12,30,16.9,151,769,594,4,-1.4,215,20,0,226,0.252,28.73,54.86,0.28,867,1.1,248,5.2,,
2017,1,5,13,30,16.5,151,695,501,3,-1.4,204,33,3,221,0.251,29.48,59.68,0.28,867,1.1,254,5.2,,
2017,1,5,14,30,15.5,135,576,358,4,-1.2,130,2,0,130,0.25,31.9,67.27,0.28,867,1.1,258,4.9,,
2017,1,5,15,30,13.4,95,374,180,4,-1,15,0,3,15,0.25,37.12,76.79,0.28,867,1.1,265,3.4,,
2017,1,5,16,30,11,19,29,20,0,-0.8,19,29,0,20,0.249,43.91,87.47,0.28,867,1.1,276,2,,
2017,1,5,17,30,9.5,0,0,0,0,-0.8,0,0,0,0,0.249,48.44,99.4,0.28,868,1.1,288,1.8,,
2017,1,5,18,30,8.3,0,0,0,0,-1.1,0,0,0,0,0.249,51.54,111.66,0.28,868,1.1,295,2,,
2017,1,5,19,30,7.2,0,0,0,4,-1.6,0,0,0,0,0.249,53.72,124.28,0.28,868,1,298,2.1,,
2017,1,5,20,30,6.1,0,0,0,4,-2.1,0,0,0,0,0.25,55.71,137.1,0.28,869,0.9,298,1.9,,
2017,1,5,21,30,4.9,0,0,0,4,-2.7,0,0,0,0,0.251,58.05,149.91,0.28,869,0.8,297,1.7,,
2017,1,5,22,30,3.9,0,0,0,4,-3.2,0,0,0,0,0.252,59.81,162.28,0.28,869,0.7,293,1.4,,
2017,1,5,23,30,3.2,0,0,0,4,-3.7,0,0,0,0,0.253,60.56,171.26,0.28,869,0.6,285,1.2,,
2017,1,6,0,30,2.7,0,0,0,4,-4.2,0,0,0,0,0.253,60.5,166.01,0.28,869,0.5,273,1.1,,
2017,1,6,1,30,2.4,0,0,0,4,-4.7,0,0,0,0,0.253,59.66,154.11,0.28,869,0.5,261,1.1,,
2017,1,6,2,30,1.9,0,0,0,4,-5.1,0,0,0,0,0.253,59.78,141.36,0.28,869,0.4,251,1.1,,
2017,1,6,3,30,1.6,0,0,0,3,-5.5,0,0,0,0,0.254,59.16,128.51,0.28,869,0.4,247,1.2,,
2017,1,6,4,30,0.2,0,0,0,0,-6,0,0,0,0,0.255,63.27,115.8,0.28,869,0.4,257,1.4,,
2017,1,6,5,30,-0.7,0,0,0,0,-6.5,0,0,0,0,0.255,64.9,103.4,0.28,869,0.3,261,1.5,,
2017,1,6,6,30,0.4,0,0,0,0,-7.2,0,0,0,0,0.254,56.63,91.47,0.28,869,0.3,265,2.2,,
2017,1,6,7,30,3.3,41,700,160,0,-7.9,41,700,0,160,0.253,43.76,80.2,0.28,869,0.2,268,3.5,,
2017,1,6,8,30,6.2,59,900,364,0,-9.8,59,900,0,364,0.253,30.66,70.19,0.28,869,0.2,273,5,,
2017,1,6,9,30,8.4,70,981,533,0,-13.6,70,981,0,533,0.253,19.48,61.85,0.28,869,0.2,278,6.1,,
2017,1,6,10,30,9.5,80,1011,645,0,-15.9,80,1011,0,645,0.253,15.01,56,0.28,869,0.2,278,6.5,,
2017,1,6,11,30,10.1,86,1016,691,0,-16.7,86,1016,0,691,0.252,13.48,53.46,0.28,868,0.2,278,6.6,,
2017,1,6,12,30,10.2,90,997,666,1,-17,90,997,0,666,0.251,13.11,54.72,0.28,868,0.2,279,6.6,,
2017,1,6,13,30,9.9,89,950,570,1,-17.1,89,950,0,570,0.251,13.23,59.53,0.28,868,0.2,278,6.5,,
2017,1,6,14,30,9.1,81,861,416,3,-17,155,33,3,167,0.252,14.04,67.11,0.28,868,0.2,277,6.1,,
2017,1,6,15,30,6.9,63,660,215,0,-16.9,63,660,0,215,0.253,16.4,76.63,0.28,868,0.3,273,4.4,,
2017,1,6,16,30,4,22,173,30,0,-16.6,22,173,0,30,0.254,20.6,87.32,0.28,868,0.2,265,2.8,,
2017,1,6,17,30,2.2,0,0,0,0,-17,0,0,0,0,0.256,22.63,99.25,0.28,869,0.2,256,2.4,,
2017,1,6,18,30,1.1,0,0,0,0,-17.8,0,0,0,0,0.257,22.88,111.52,0.28,869,0.2,250,2.4,,
2017,1,6,19,30,0,0,0,0,0,-18.5,0,0,0,0,0.258,23.41,124.14,0.28,869,0.2,244,2.2,,
2017,1,6,20,30,-1.1,0,0,0,0,-18.9,0,0,0,0,0.258,24.58,136.96,0.28,869,0.2,237,1.9,,
2017,1,6,21,30,-2,0,0,0,0,-19,0,0,0,0,0.259,25.97,149.77,0.28,869,0.2,226,1.6,,
2017,1,6,22,30,-2.7,0,0,0,0,-19,0,0,0,0,0.259,27.24,162.13,0.28,869,0.2,212,1.5,,
2017,1,6,23,30,-3.4,0,0,0,0,-19,0,0,0,0,0.259,28.71,171.12,0.28,869,0.2,197,1.5,,
2017,1,7,0,30,-3.9,0,0,0,0,-19,0,0,0,0,0.259,29.86,166.01,0.28,869,0.2,185,1.5,,
2017,1,7,1,30,-4.3,0,0,0,0,-18.9,0,0,0,0,0.259,30.96,154.15,0.28,869,0.2,180,1.6,,
2017,1,7,2,30,-4.6,0,0,0,0,-18.8,0,0,0,0,0.259,32.14,141.4,0.28,868,0.2,179,1.5,,
2017,1,7,3,30,-4.8,0,0,0,0,-18.5,0,0,0,0,0.259,33.45,128.56,0.28,868,0.2,179,1.5,,
2017,1,7,4,30,-5.2,0,0,0,0,-18.1,0,0,0,0,0.258,35.48,115.84,0.28,869,0.2,174,1.4,,
2017,1,7,5,30,-5.2,0,0,0,0,-17.8,0,0,0,0,0.258,36.43,103.43,0.28,869,0.2,167,1.3,,
2017,1,7,6,30,-3.6,0,0,0,0,-17.5,0,0,0,0,0.257,33.08,91.49,0.28,870,0.2,160,1.9,,
2017,1,7,7,30,-0.6,61,488,144,0,-17.2,61,488,0,144,0.256,27.25,80.2,0.28,870,0.2,164,2.1,,
2017,1,7,8,30,2.3,88,759,346,0,-16.6,88,759,0,346,0.256,23.25,70.16,0.28,870,0.2,219,1.3,,
2017,1,7,9,30,4.9,101,905,529,0,-16.6,101,905,0,529,0.256,19.44,61.8,0.28,870,0.1,282,1.4,,
2017,1,7,10,30,6.9,104,973,649,0,-17,104,973,0,649,0.256,16.32,55.91,0.28,870,0.1,302,2.5,,
2017,1,7,11,30,8.6,107,990,698,0,-17.9,107,990,0,698,0.255,13.52,53.34,0.28,869,0.1,308,3.4,,
2017,1,7,12,30,9.5,105,983,674,0,-19.7,105,983,0,674,0.255,10.85,54.58,0.28,868,0.1,308,4,,
2017,1,7,13,30,9.6,96,953,582,0,-21.1,96,953,0,582,0.255,9.54,59.37,0.28,868,0.1,306,4.2,,
2017,1,7,14,30,8.9,82,886,429,0,-22.3,82,886,0,429,0.256,9.08,66.95,0.28,868,0.1,304,3.8,,
2017,1,7,15,30,5.8,59,742,232,0,-22.4,59,742,0,232,0.256,11.1,76.48,0.28,868,0.1,296,2.5,,
2017,1,7,16,30,2.2,22,303,37,0,-20.6,22,303,0,37,0.257,16.63,87.17,0.28,868,0.1,285,1.6,,
2017,1,7,17,30,0.5,0,0,0,0,-21.3,0,0,0,0,0.258,17.69,99.1,0.28,869,0.1,277,1.7,,
2017,1,7,18,30,-0.5,0,0,0,0,-21.5,0,0,0,0,0.259,18.7,111.37,0.28,869,0.1,274,1.7,,
2017,1,7,19,30,-1.1,0,0,0,0,-21.4,0,0,0,0,0.26,19.72,124,0.28,869,0.1,278,1.5,,
2017,1,7,20,30,-1.1,0,0,0,0,-21.4,0,0,0,0,0.261,19.83,136.82,0.28,869,0.1,288,1.2,,
2017,1,7,21,30,-0.8,0,0,0,0,-21.5,0,0,0,0,0.261,19.19,149.63,0.28,869,0.1,321,0.8,,
2017,1,7,22,30,-1,0,0,0,0,-21.4,0,0,0,0,0.261,19.61,161.97,0.28,869,0.1,204,0.6,,
2017,1,7,23,30,-1.7,0,0,0,0,-21.6,0,0,0,0,0.262,20.28,170.97,0.28,869,0.1,74,0.9,,
2017,1,8,0,30,-2.1,0,0,0,0,-21.9,0,0,0,0,0.262,20.39,166,0.28,869,0.2,93,1.1,,
2017,1,8,1,30,-2.2,0,0,0,0,-22.1,0,0,0,0,0.263,20.19,154.18,0.28,869,0.2,105,1.2,,
2017,1,8,2,30,-2.1,0,0,0,0,-22.3,0,0,0,0,0.263,19.66,141.45,0.28,869,0.2,113,1.2,,
2017,1,8,3,30,-2,0,0,0,0,-22.6,0,0,0,0,0.263,19.07,128.6,0.28,868,0.2,116,1.2,,
2017,1,8,4,30,-1.7,0,0,0,0,-22.8,0,0,0,0,0.264,18.19,115.88,0.28,868,0.2,123,1.2,,
2017,1,8,5,30,-1.5,0,0,0,1,-23,0,0,0,0,0.266,17.62,103.45,0.28,869,0.2,126,1.3,,
2017,1,8,6,30,-0.2,0,0,0,1,-23.1,0,0,0,0,0.267,15.88,91.5,0.28,869,0.2,125,1.2,,
2017,1,8,7,30,2.8,39,719,161,1,-21.6,39,719,0,161,0.267,14.7,80.19,0.28,870,0.2,119,1.2,,
2017,1,8,8,30,5.9,56,914,366,0,-23.8,56,914,0,366,0.267,9.73,70.13,0.28,870,0.2,220,1.1,,
2017,1,8,9,30,7.9,65,996,537,0,-24.1,65,996,0,537,0.266,8.26,61.74,0.28,870,0.2,320,1.5,,
2017,1,8,10,30,9.2,71,1035,652,0,-24.2,71,1035,0,652,0.265,7.47,55.81,0.28,870,0.2,315,2.2,,
2017,1,8,11,30,10,73,1049,701,0,-24.3,73,1049,0,701,0.264,7.06,53.22,0.28,869,0.2,314,2.5,,
2017,1,8,12,30,10.3,72,1042,679,0,-24.2,72,1042,0,679,0.263,6.93,54.42,0.28,868,0.2,311,2.6,,
2017,1,8,13,30,10.2,70,1008,586,0,-24.2,70,1008,0,586,0.263,6.98,59.2,0.28,868,0.2,308,2.7,,
2017,1,8,14,30,9.4,62,943,434,0,-24.1,62,943,0,434,0.263,7.44,66.78,0.28,868,0.2,308,2.3,,
2017,1,8,15,30,6.7,49,800,238,0,-22.3,49,800,0,238,0.263,10.48,76.31,0.28,869,0.2,311,1.6,,
2017,1,8,16,30,4.3,20,380,40,0,-20.4,20,380,0,40,0.263,14.6,87.02,0.28,869,0.2,319,1.2,,
2017,1,8,17,30,3.9,0,0,0,0,-21.6,0,0,0,0,0.263,13.57,98.95,0.28,869,0.2,332,1.1,,
2017,1,8,18,30,3.8,0,0,0,0,-22,0,0,0,0,0.263,13.16,111.23,0.28,870,0.2,173,0.8,,
2017,1,8,19,30,3.4,0,0,0,0,-22.1,0,0,0,0,0.263,13.39,123.86,0.28,870,0.2,24,0.7,,
2017,1,8,20,30,2.9,0,0,0,0,-22.3,0,0,0,0,0.263,13.71,136.67,0.28,870,0.2,57,0.7,,
2017,1,8,21,30,2.3,0,0,0,0,-22.6,0,0,0,0,0.263,13.92,149.49,0.28,870,0.2,77,0.9,,
2017,1,8,22,30,1.7,0,0,0,0,-22.7,0,0,0,0,0.263,14.34,161.82,0.28,870,0.2,85,1.1,,
2017,1,8,23,30,1.2,0,0,0,0,-22.8,0,0,0,0,0.262,14.79,170.81,0.28,870,0.2,91,1.1,,
2017,1,9,0,30,0.9,0,0,0,0,-22.8,0,0,0,0,0.262,15.06,165.98,0.28,870,0.2,99,1.1,,
2017,1,9,1,30,0.7,0,0,0,0,-22.9,0,0,0,0,0.262,15.25,154.21,0.28,869,0.2,105,1.1,,
2017,1,9,2,30,0.7,0,0,0,0,-22.9,0,0,0,0,0.262,15.26,141.48,0.28,869,0.2,110,1,,
2017,1,9,3,30,0.7,0,0,0,0,-22.8,0,0,0,0,0.262,15.38,128.63,0.28,869,0.2,112,1,,
2017,1,9,4,30,0.7,0,0,0,0,-22.7,0,0,0,0,0.262,15.45,115.91,0.28,869,0.2,134,0.9,,
2017,1,9,5,30,0.6,0,0,0,1,-22.7,0,0,0,0,0.263,15.59,103.47,0.28,870,0.2,147,0.9,,
2017,1,9,6,30,1.3,0,0,0,0,-22.7,0,0,0,0,0.262,14.83,91.5,0.28,870,0.2,154,0.8,,
2017,1,9,7,30,3.6,41,691,159,1,-20.4,41,691,0,159,0.261,15.36,80.18,0.28,871,0.2,176,0.7,,
2017,1,9,8,30,6.3,60,896,365,1,-22.3,60,896,0,365,0.261,10.84,70.1,0.28,872,0.2,245,1.2,,
2017,1,9,9,30,8.1,70,983,536,0,-22.1,70,983,0,536,0.26,9.68,61.67,0.28,872,0.2,294,2.3,,
2017,1,9,10,30,9.2,75,1026,653,0,-21.7,75,1026,0,653,0.259,9.32,55.71,0.28,871,0.2,293,3,,
2017,1,9,11,30,10,77,1040,702,0,-21.4,77,1040,0,702,0.257,9.1,53.08,0.28,871,0.2,291,3.4,,
2017,1,9,12,30,10.3,76,1035,680,0,-21.1,76,1035,0,680,0.254,9.14,54.26,0.28,870,0.2,291,3.7,,
2017,1,9,13,30,10.2,71,1006,589,0,-20.9,71,1006,0,589,0.251,9.37,59.03,0.28,870,0.2,290,3.7,,
2017,1,9,14,30,9.3,63,942,437,0,-20.7,63,942,0,437,0.249,10.11,66.61,0.28,870,0.2,289,3.2,,
2017,1,9,15,30,6.3,49,802,241,0,-19.8,49,802,0,241,0.247,13.36,76.15,0.28,871,0.2,291,2.1,,
2017,1,9,16,30,3.5,21,390,42,0,-18.3,21,390,0,42,0.247,18.5,86.87,0.28,871,0.2,298,1.4,,
