Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction,Latitude,Longitude
2009,1,3,4,30,0,0,1,9620,4,0.4,0,27.2,,
2009,1,3,5,30,0,0,0,9630,3,0.4,0,26.9,,
2009,1,3,6,30,0,0,0,9630,2,0.3,0,26.8,,
2009,1,3,7,30,13,0,-1,9640,2,0.3,13,26.9,,
2009,1,3,8,30,75,1,-1,9650,2,0.3,76,27.6,,
2009,1,3,9,30,53,0,-1,9650,3,0.3,53,28.4,,
2009,1,3,10,30,71,0,-1,9650,3,0.3,71,28.8,,
2009,1,3,11,30,116,0,-1,9650,4,0.3,116,28.8,,
2009,1,3,12,30,84,0,-1,9650,4,0.3,84,28.4,,
2009,1,3,13,30,77,0,-1,9650,4,0.3,77,28,,
2009,1,3,14,30,93,0,-1,9650,3,0.2,93,27.3,,
2009,1,3,15,30,49,0,-1,9660,2,0.2,49,26.7,,
2009,1,3,16,30,4,0,-1,9660,1,0.2,4,26.4,,
2009,1,3,17,30,0,0,-1,9670,1,0.2,0,26.1,,
2009,1,3,18,30,0,0,-2,9680,1,0.2,0,26,,
2009,1,3,19,30,0,0,-2,9690,0,0.2,0,26.3,,
2009,1,3,20,30,0,0,-2,9680,0,0.2,0,26.8,,
2009,1,3,21,30,0,0,-2,9680,0,0.2,0,27.2,,
2009,1,3,22,30,0,0,-2,9680,-1,0.1,0,27.4,,
2009,1,3,23,30,0,0,-3,9670,-1,0.2,0,27.5,,
2009,1,4,0,30,0,0,-3,9670,-1,0.2,0,27.4,,
2009,1,4,1,30,0,0,-3,9670,-1,0.2,0,26.9,,
2009,1,4,2,30,0,0,-3,9670,-1,0.2,0,26.6,,
2009,1,4,3,30,0,0,-3,9670,-2,0.2,0,26.6,,
2009,1,4,4,30,0,0,-4,9670,-2,0.1,0,26.5,,
2009,1,4,5,30,0,0,-4,9680,-2,0.1,0,25.9,,
2009,1,4,6,30,0,0,-4,9680,-2,0.1,0,25.1,,
2009,1,4,7,30,13,0,-4,9680,-1,0.1,13,24.7,,
2009,1,4,8,30,93,36,-4,9690,0,0.1,101,23.9,,
2009,1,4,9,30,157,50,-3,9700,1,0.1,175,22,,
2009,1,4,10,30,169,8,-3,9690,3,0,173,19.3,,
2009,1,4,11,30,229,48,-2,9690,5,0,253,15.2,,
2009,1,4,12,30,195,12,-1,9680,5,0,201,11,,
2009,1,4,13,30,108,0,-1,9680,5,0.1,108,9,,
2009,1,4,14,30,90,0,-2,9680,4,0.1,90,7.9,,
2009,1,4,15,30,70,0,-2,9680,3,0.1,70,6.9,,
2009,1,4,16,30,5,0,-2,9680,1,0.1,5,6.1,,
2009,1,4,17,30,0,0,-1,9680,1,0.1,0,6.1,,
2009,1,4,18,30,0,0,-1,9690,1,0.1,0,7.3,,
2009,1,4,19,30,0,0,-1,9690,1,0,0,10.3,,
2009,1,4,20,30,0,0,-1,9690,1,0.1,0,12.8,,
2009,1,4,21,30,0,0,-2,9690,0,0.1,0,13.4,,
2009,1,4,22,30,0,0,-2,9690,0,0.1,0,13,,
2009,1,4,23,30,0,0,-2,9680,0,0.1,0,11.5,,
2009,1,5,0,30,0,0,-2,9680,-1,0.1,0,8.8,,
2009,1,5,1,30,0,0,-2,9680,-1,0.1,0,6.8,,
2009,1,5,2,30,0,0,-2,9680,-1,0.1,0,4.7,,
2009,1,5,3,30,0,0,-2,9680,-1,0.1,0,2.8,,
2009,1,5,4,30,0,0,-2,9680,-1,0.1,0,2.3,,
2009,1,5,5,30,0,0,-2,9680,-1,0.1,0,2.9,,
2009,1,5,6,30,0,0,-2,9680,-1,0.1,0,4,,
2009,1,5,7,30,13,0,-3,9680,0,0.1,13,4.7,,
2009,1,5,8,30,90,325,-3,9690,2,0.1,160,5,,
2009,1,5,9,30,131,512,-2,9680,5,0.1,310,5.2,,
2009,1,5,10,30,152,609,-1,9680,8,0.1,425,5.4,,
2009,1,5,11,30,162,652,0,9670,9,0,487,5.3,,
2009,1,5,12,30,163,653,0,9660,10,0,488,5.5,,
2009,1,5,13,30,153,613,-1,9660,10,0,429,7.5,,
2009,1,5,14,30,132,519,-1,9650,9,0,316,10.3,,
2009,1,5,15,30,93,338,0,9660,6,0,167,12.6,,
2009,1,5,16,30,7,0,-2,9650,4,0,7,13.9,,
2009,1,5,17,30,0,0,-2,9650,4,0,0,13.2,,
2009,1,5,18,30,0,0,-2,9660,4,0.1,0,12.3,,
2009,1,5,19,30,0,0,-2,9650,3,0.1,0,11.6,,
2009,1,5,20,30,0,0,-2,9640,3,0.1,0,10,,
2009,1,5,21,30,0,0,-2,9640,2,0.1,0,8.8,,
2009,1,5,22,30,0,0,-3,9630,2,0.1,0,8.5,,
2009,1,5,23,30,0,0,-3,9620,2,0.1,0,8.5,,
2009,1,6,0,30,0,0,-3,9620,2,0.1,0,8.6,,
2009,1,6,1,30,0,0,-3,9620,2,0.1,0,8.8,,
2009,1,6,2,30,0,0,-4,9610,2,0.1,0,8.7,,
2009,1,6,3,30,0,0,-4,9610,2,0,0,7.4,,
2009,1,6,4,30,0,0,-4,9610,2,0.1,0,6.1,,
2009,1,6,5,30,0,0,-5,9600,2,0.1,0,6,,
2009,1,6,6,30,0,0,-5,9610,2,0.1,0,6.6,,
2009,1,6,7,30,13,0,-5,9610,4,0.1,13,8.1,,
2009,1,6,8,30,100,133,-7,9620,6,0.1,129,9.5,,
2009,1,6,9,30,169,310,-7,9620,9,0,278,9.5,,
2009,1,6,10,30,178,496,-6,9620,11,0,401,7.8,,
2009,1,6,11,30,197,513,-5,9610,13,0,453,3.2,,
2009,1,6,12,30,213,447,-5,9600,13,0.1,437,1.1,,
2009,1,6,13,30,180,570,-6,9600,13,0.1,438,1.1,,
2009,1,6,14,30,134,532,-6,9600,12,0.2,324,1.2,,
2009,1,6,15,30,111,143,-5,9610,9,0.2,143,1.1,,
2009,1,6,16,30,5,0,-5,9610,7,0.2,5,1.3,,
2009,1,6,17,30,0,0,-6,9620,6,0.1,0,1.6,,
2009,1,6,18,30,0,0,-5,9620,5,0,0,1,,
2009,1,6,19,30,0,0,-6,9630,5,0,0,31.3,,
2009,1,6,20,30,0,0,-6,9630,4,0,0,26.3,,
2009,1,6,21,30,0,0,-7,9630,3,0.1,0,25.3,,
2009,1,6,22,30,0,0,-7,9630,3,0.1,0,24.8,,
2009,1,6,23,30,0,0,-6,9630,3,0,0,23.8,,
2009,1,7,0,30,0,0,-5,9640,3,0,0,21.9,,
2009,1,7,1,30,0,0,-4,9640,4,0,0,18.3,,
2009,1,7,2,30,0,0,-5,9640,3,0,0,16,,
2009,1,7,3,30,0,0,-4,9640,4,0,0,15,,
2009,1,7,4,30,0,0,-5,9640,4,0,0,14.1,,
2009,1,7,5,30,0,0,-5,9650,4,0,0,12.6,,
2009,1,7,6,30,0,0,-5,9660,3,0,0,10.8,,
2009,1,7,7,30,13,0,-3,9660,5,0,13,9.6,,
2009,1,7,8,30,100,271,-5,9670,7,0,158,7.2,,
2009,1,7,9,30,148,416,-4,9680,10,0,295,3.7,,
2009,1,7,10,30,204,372,-4,9670,12,0,371,2.4,,
2009,1,7,11,30,213,451,-4,9670,14,0.1,439,2.6,,
2009,1,7,12,30,163,655,-4,9660,14,0.1,492,3.7,,
2009,1,7,13,30,154,616,-4,9660,14,0.1,434,5,,
2009,1,7,14,30,133,524,-5,9660,13,0.1,322,5.9,,
2009,1,7,15,30,95,346,-3,9660,10,0.2,173,6.1,,
2009,1,7,16,30,12,0,-4,9660,8,0.2,12,6.6,,
2009,1,7,17,30,0,0,-5,9660,7,0.2,0,7.2,,
2009,1,7,18,30,0,0,-5,9670,7,0.2,0,7.7,,
2009,1,7,19,30,0,0,-6,9670,6,0.2,0,7.9,,
2009,1,7,20,30,0,0,-6,9660,6,0.2,0,8,,
2009,1,7,21,30,0,0,-7,9660,5,0.1,0,7.9,,
2009,1,7,22,30,0,0,-7,9660,5,0.1,0,8.3,,
2009,1,7,23,30,0,0,-8,9650,4,0.1,0,10.8,,
2009,1,8,0,30,0,0,-8,9650,4,0.1,0,14.5,,
2009,1,8,1,30,0,0,-8,9650,4,0.1,0,17.4,,
2009,1,8,2,30,0,0,-8,9650,3,0.2,0,18.7,,
2009,1,8,3,30,0,0,-8,9650,3,0.2,0,19.1,,
2009,1,8,4,30,0,0,-8,9650,3,0.2,0,19.2,,
2009,1,8,5,30,0,0,-8,9650,3,0.2,0,19,,
2009,1,8,6,30,0,0,-7,9660,3,0.2,0,18.8,,
2009,1,8,7,30,13,0,-7,9670,5,0.2,13,18.8,,
2009,1,8,8,30,92,334,-6,9670,8,0.2,163,18.9,,
2009,1,8,9,30,132,523,-6,9680,11,0.1,316,19,,
2009,1,8,10,30,154,621,-5,9670,13,0,434,19.3,,
2009,1,8,11,30,164,664,-4,9660,15,0,498,2.8,,
2009,1,8,12,30,165,666,-5,9650,16,0,501,3.5,,
2009,1,8,13,30,156,627,-5,9650,15,0.1,442,4.7,,
2009,1,8,14,30,135,535,-5,9650,14,0.1,329,5.2,,
2009,1,8,15,30,96,357,-3,9650,11,0.1,178,4.7,,
2009,1,8,16,30,19,0,-5,9650,9,0.2,19,5.1,,
2009,1,8,17,30,0,0,-6,9650,9,0.2,0,6,,
2009,1,8,18,30,0,0,-5,9660,8,0.2,0,7.5,,
2009,1,8,19,30,0,0,-6,9660,8,0.1,0,9.9,,
2009,1,8,20,30,0,0,-7,9650,7,0.2,0,12.9,,
2009,1,8,21,30,0,0,-7,9650,7,0.3,0,15.1,,
2009,1,8,22,30,0,0,-7,9650,6,0.3,0,16.1,,
2009,1,8,23,30,0,0,-7,9650,5,0.4,0,16.8,,
2009,1,9,0,30,0,0,-7,9640,4,0.4,0,17.1,,
2009,1,9,1,30,0,0,-7,9640,4,0.4,0,17.4,,
2009,1,9,2,30,0,0,-7,9640,3,0.4,0,17.7,,
2009,1,9,3,30,0,0,-7,9650,3,0.4,0,17.9,,
2009,1,9,4,30,0,0,-7,9640,3,0.3,0,18.2,,
2009,1,9,5,30,0,0,-7,9650,3,0.3,0,18.5,,
2009,1,9,6,30,0,0,-7,9650,4,0.2,0,18.8,,
2009,1,9,7,30,13,0,-6,9660,5,0.2,13,19.5,,
2009,1,9,8,30,104,195,-5,9660,8,0.2,146,20.1,,
2009,1,9,9,30,153,429,-4,9660,11,0.1,305,21.6,,
2009,1,9,10,30,179,549,-4,9650,14,0.1,428,24.4,,
2009,1,9,11,30,213,457,-4,9640,15,0.2,444,26.7,,
2009,1,9,12,30,230,393,-4,9640,16,0.2,430,28.1,,
2009,1,9,13,30,225,450,-4,9630,15,0.2,432,29.6,,
2009,1,9,14,30,179,105,-5,9640,14,0.2,218,30.8,,
2009,1,9,15,30,105,47,-4,9640,11,0.2,116,31.4,,
2009,1,9,16,30,6,0,-3,9650,9,0.2,6,31.2,,
2009,1,9,17,30,0,0,-4,9650,9,0.1,0,31.5,,
2009,1,9,18,30,0,0,-2,9660,8,0.1,0,33.3,,
2009,1,9,19,30,0,0,-3,9660,8,0,0,35.3,,
2009,1,9,20,30,0,0,-2,9660,8,0,0,3.5,,
2009,1,9,21,30,0,0,-3,9660,7,0,0,7,,
2009,1,9,22,30,0,0,-1,9660,7,0,0,7,,
2009,1,9,23,30,0,0,-3,9650,7,0.1,0,7,,
2009,1,10,0,30,0,0,-1,9650,6,0.1,0,7.5,,
2009,1,10,1,30,0,0,-2,9650,6,0.1,0,8.6,,
2009,1,10,2,30,0,0,-1,9660,6,0,0,11.1,,
2009,1,10,3,30,0,0,-2,9660,6,0,0,18.3,,
2009,1,10,4,30,0,0,-2,9660,5,0.1,0,21.7,,
2009,1,10,5,30,0,0,-4,9670,5,0.1,0,22.3,,
2009,1,10,6,30,0,0,-4,9680,5,0.2,0,22,,
2009,1,10,7,30,14,0,-4,9680,6,0.2,14,20.8,,
2009,1,10,8,30,90,321,-3,9680,9,0.2,159,19.8,,
2009,1,10,9,30,130,507,-3,9680,12,0.1,310,19.4,,
2009,1,10,10,30,152,604,-3,9680,15,0,426,19.3,,
2009,1,10,11,30,163,648,-2,9670,17,0,491,19.2,,
2009,1,10,12,30,163,652,-2,9660,17,0,495,5.3,,
2009,1,10,13,30,154,616,-3,9660,17,0,439,4.4,,
2009,1,10,14,30,145,499,-3,9650,15,0.1,329,4.7,,
2009,1,10,15,30,97,356,-2,9650,13,0.2,180,4.2,,
2009,1,10,16,30,15,0,-2,9660,10,0.3,15,4.2,,
2009,1,10,17,30,0,0,-3,9660,10,0.3,0,4.7,,
2009,1,10,18,30,0,0,-3,9660,9,0.3,0,5.4,,
2009,1,10,19,30,0,0,-3,9650,8,0.3,0,6.2,,
2009,1,10,20,30,0,0,-3,9640,8,0.2,0,7.6,,
2009,1,10,21,30,0,0,-4,9640,8,0.2,0,10.1,,
2009,1,10,22,30,0,0,-4,9630,7,0.2,0,12.7,,
2009,1,10,23,30,0,0,-5,9630,7,0.2,0,14.8,,
2009,1,11,0,30,0,0,-6,9620,6,0.3,0,16,,
2009,1,11,1,30,0,0,-6,9630,6,0.3,0,16.9,,
2009,1,11,2,30,0,0,-6,9630,5,0.3,0,17.5,,
2009,1,11,3,30,0,0,-6,9630,5,0.3,0,17.9,,
2009,1,11,4,30,0,0,-6,9630,4,0.3,0,17.9,,
2009,1,11,5,30,0,0,-6,9630,4,0.3,0,17.8,,
2009,1,11,6,30,0,0,-6,9630,4,0.3,0,18.1,,
2009,1,11,7,30,10,0,-5,9640,5,0.2,10,19.7,,
2009,1,11,8,30,100,83,-6,9650,8,0.3,119,23.1,,
2009,1,11,9,30,181,202,-5,9660,10,0.4,253,26,,
2009,1,11,10,30,135,0,-4,9670,10,0.5,135,27.5,,
2009,1,11,11,30,171,2,-3,9660,9,0.4,173,28.6,,
2009,1,11,12,30,92,0,-2,9660,9,0.3,92,29.8,,
2009,1,11,13,30,179,15,-2,9660,8,0.2,186,31.4,,
2009,1,11,14,30,211,183,-2,9660,8,0.1,279,34.7,,
2009,1,11,15,30,75,0,-2,9660,7,0.1,75,3,,
2009,1,11,16,30,7,0,0,9670,6,0.1,7,4.1,,
2009,1,11,17,30,0,0,0,9680,6,0.1,0,3.2,,
2009,1,11,18,30,0,0,0,9680,5,0.1,0,0.6,,
2009,1,11,19,30,0,0,-2,9680,5,0.1,0,34.1,,
2009,1,11,20,30,0,0,-2,9680,4,0.2,0,32.7,,
2009,1,11,21,30,0,0,-2,9680,4,0.2,0,31.5,,
2009,1,11,22,30,0,0,-2,9680,4,0.1,0,30.2,,
2009,1,11,23,30,0,0,-1,9670,4,0.1,0,28.4,,
2009,1,12,0,30,0,0,-1,9670,4,0.1,0,25.7,,
2009,1,12,1,30,0,0,-1,9680,4,0.1,0,22.4,,
2009,1,12,2,30,0,0,-1,9680,3,0.1,0,20.3,,
2009,1,12,3,30,0,0,-2,9680,3,0.1,0,18,,
2009,1,12,4,30,0,0,-2,9680,3,0.1,0,15.1,,
2009,1,12,5,30,0,0,-2,9680,3,0.1,0,12.6,,
2009,1,12,6,30,0,0,-2,9680,3,0.1,0,10.1,,
2009,1,12,7,30,15,0,-2,9690,4,0.1,15,8.1,,
2009,1,12,8,30,91,324,-2,9690,7,0.1,161,6.2,,
2009,1,12,9,30,131,509,-2,9690,10,0.1,313,4.8,,
2009,1,12,10,30,153,605,-3,9690,13,0.1,429,3.8,,
2009,1,12,11,30,163,648,-3,9670,14,0.1,494,3.3,,
2009,1,12,12,30,247,375,-3,9660,15,0.1,440,3.3,,
2009,1,12,13,30,155,615,-3,9660,15,0.1,442,3,,
2009,1,12,14,30,135,528,-4,9650,14,0.2,332,2.6,,
2009,1,12,15,30,115,266,-2,9650,12,0.2,179,1.8,,
2009,1,12,16,30,26,0,-3,9650,10,0.2,26,1.7,,
2009,1,12,17,30,0,0,-4,9660,9,0.2,0,1.9,,
2009,1,12,18,30,0,0,-3,9660,9,0.3,0,2.2,,
2009,1,12,19,30,0,0,-4,9660,8,0.2,0,2.8,,
2009,1,12,20,30,0,0,-2,9650,8,0.1,0,4.1,,
2009,1,12,21,30,0,0,-2,9650,7,0.1,0,6.3,,
2009,1,12,22,30,0,0,-2,9650,7,0.1,0,9,,
2009,1,12,23,30,0,0,-2,9640,7,0.1,0,13,,
2009,1,13,0,30,0,0,-2,9640,7,0.1,0,15.6,,
2009,1,13,1,30,0,0,-2,9640,7,0.1,0,18.5,,
2009,1,13,2,30,0,0,-2,9650,6,0.1,0,23.2,,
2009,1,13,3,30,0,0,-4,9650,6,0.2,0,25.7,,
2009,1,13,4,30,0,0,-3,9660,6,0.4,0,26.2,,
2009,1,13,5,30,0,0,-2,9670,5,0.4,0,26.3,,
2009,1,13,6,30,0,0,-2,9680,4,0.4,0,26.6,,
2009,1,13,7,30,11,0,-1,9690,4,0.4,11,26.7,,
2009,1,13,8,30,31,0,-1,9700,4,0.3,31,26.9,,
2009,1,13,9,30,83,0,-1,9710,5,0.3,83,27.6,,
2009,1,13,10,30,88,0,-1,9710,6,0.3,88,28.4,,
2009,1,13,11,30,120,0,-1,9710,6,0.3,120,28.6,,
2009,1,13,12,30,121,0,0,9710,6,0.4,121,28.4,,
2009,1,13,13,30,83,0,0,9720,5,0.4,83,28.2,,
2009,1,13,14,30,101,0,0,9730,4,0.3,101,27.7,,
2009,1,13,15,30,39,0,0,9730,3,0.2,39,26.8,,
2009,1,13,16,30,8,0,0,9740,2,0.1,8,25,,
2009,1,13,17,30,0,0,0,9750,2,0.1,0,21.8,,
2009,1,13,18,30,0,0,0,9750,2,0,0,18.1,,
2009,1,13,19,30,0,0,0,9750,2,0,0,16,,
2009,1,13,20,30,0,0,0,9750,2,0,0,17.5,,
2009,1,13,21,30,0,0,0,9740,2,0,0,28.9,,
2009,1,13,22,30,0,0,0,9740,2,0,0,31.7,,
2009,1,13,23,30,0,0,0,9740,2,0,0,31.3,,
2009,1,14,0,30,0,0,0,9740,2,0,0,0.6,,
2009,1,14,1,30,0,0,0,9740,1,0,0,5.7,,
2009,1,14,2,30,0,0,0,9740,1,0.1,0,6.4,,
2009,1,14,3,30,0,0,0,9740,1,0.1,0,5.9,,
2009,1,14,4,30,0,0,0,9740,1,0.1,0,3.9,,
2009,1,14,5,30,0,0,0,9750,1,0.1,0,1,,
2009,1,14,6,30,0,0,0,9750,1,0.1,0,33.8,,
2009,1,14,7,30,16,0,0,9760,1,0,16,29.7,,
2009,1,14,8,30,78,1,0,9760,2,0,79,27.1,,
2009,1,14,9,30,60,0,0,9770,4,0,60,26.4,,
2009,1,14,10,30,118,0,0,9770,5,0,118,27.6,,
2009,1,14,11,30,218,19,0,9760,6,0,228,31.9,,
2009,1,14,12,30,135,0,0,9760,7,0.1,135,33.5,,
2009,1,14,13,30,151,0,0,9760,7,0.1,151,33.6,,
2009,1,14,14,30,66,0,0,9760,7,0.1,66,33.4,,
2009,1,14,15,30,40,0,0,9760,5,0.1,40,32.5,,
2009,1,14,16,30,9,0,0,9760,4,0.1,9,31.4,,
2009,1,14,17,30,0,0,0,9770,4,0.1,0,30.7,,
2009,1,14,18,30,0,0,0,9770,3,0.1,0,29.1,,
2009,1,14,19,30,0,0,0,9770,3,0.1,0,26.9,,
2009,1,14,20,30,0,0,0,9770,2,0.1,0,25.7,,
2009,1,14,21,30,0,0,0,9770,2,0,0,26.3,,
2009,1,14,22,30,0,0,0,9770,2,0,0,28.6,,
2009,1,14,23,30,0,0,0,9770,2,0,0,31.2,,
2009,1,15,0,30,0,0,0,9760,2,0,0,34.9,,
2009,1,15,1,30,0,0,0,9760,2,0,0,1,,
2009,1,15,2,30,0,0,0,9770,1,0,0,34.8,,
2009,1,15,3,30,0,0,0,9770,1,0,0,24.6,,
2009,1,15,4,30,0,0,0,9770,1,0,0,21.4,,
2009,1,15,5,30,0,0,0,9770,1,0,0,18.3,,
2009,1,15,6,30,0,0,0,9770,1,0,0,13.6,,
2009,1,15,7,30,13,0,0,9770,2,0,13,9.8,,
2009,1,15,8,30,39,0,0,9770,4,0,39,6.7,,
2009,1,15,9,30,114,0,0,9770,7,0,114,3.9,,
2009,1,15,10,30,96,0,0,9760,9,0,96,2.7,,
2009,1,15,11,30,207,21,0,9750,9,0,218,1.9,,
2009,1,15,12,30,100,0,0,9740,9,0,100,2.9,,
2009,1,15,13,30,84,0,0,9730,8,0,84,5.1,,
2009,1,15,14,30,97,0,-1,9730,7,0,97,5.1,,
2009,1,15,15,30,41,0,0,9720,6,0,41,28.7,,
2009,1,15,16,30,9,0,0,9720,5,0,9,27,,
2009,1,15,17,30,0,0,0,9720,5,0,0,26.2,,
2009,1,15,18,30,0,0,0,9720,5,0.1,0,25.7,,
2009,1,15,19,30,0,0,-1,9710,4,0.1,0,25.2,,
2009,1,15,20,30,0,0,-1,9700,4,0.1,0,24.9,,
2009,1,15,21,30,0,0,-1,9710,3,0.2,0,23,,
2009,1,15,22,30,0,0,-1,9710,3,0.2,0,23.1,,
2009,1,15,23,30,0,0,0,9700,3,0.1,0,23.1,,
2009,1,16,0,30,0,0,0,9700,2,0.1,0,23.4,,
2009,1,16,1,30,0,0,0,9710,3,0,0,24.8,,
2009,1,16,2,30,0,0,0,9700,3,0,0,32.4,,
2009,1,16,3,30,0,0,0,9700,3,0,0,32.5,,
2009,1,16,4,30,0,0,0,9700,2,0,0,29.2,,
2009,1,16,5,30,0,0,0,9700,2,0,0,26.7,,
2009,1,16,6,30,0,0,0,9700,2,0,0,24.3,,
2009,1,16,7,30,13,0,0,9700,2,0,13,24.6,,
2009,1,16,8,30,88,24,-1,9700,3,0.1,94,24.7,,
2009,1,16,9,30,178,170,-1,9710,5,0,240,26.2,,
2009,1,16,10,30,118,0,-1,9700,7,0,118,28.7,,
2009,1,16,11,30,123,0,-1,9690,8,0,123,30.2,,
2009,1,16,12,30,142,0,-1,9680,7,0,142,32.4,,
2009,1,16,13,30,102,0,-1,9670,7,0,102,0.6,,
2009,1,16,14,30,132,0,-1,9670,7,0,132,2.4,,
2009,1,16,15,30,107,37,-1,9670,6,0,117,0,,
2009,1,16,16,30,28,0,0,9670,5,0.1,28,32.5,,
2009,1,16,17,30,0,0,-1,9680,5,0.1,0,30.5,,
2009,1,16,18,30,0,0,-2,9680,4,0.2,0,29.1,,
2009,1,16,19,30,0,0,-2,9690,4,0.2,0,28.4,,
2009,1,16,20,30,0,0,-1,9690,3,0.2,0,28,,
2009,1,16,21,30,0,0,-1,9700,2,0.2,0,27.3,,
2009,1,16,22,30,0,0,-1,9710,2,0.2,0,26.3,,
2009,1,16,23,30,0,0,-1,9710,1,0.2,0,25.4,,
2009,1,17,0,30,0,0,-1,9710,1,0.1,0,24.9,,
2009,1,17,1,30,0,0,-1,9710,0,0.1,0,24.2,,
2009,1,17,2,30,0,0,-1,9700,-1,0.1,0,24.2,,
2009,1,17,3,30,0,0,-1,9700,-1,0.1,0,23.9,,
2009,1,17,4,30,0,0,0,9700,0,0,0,22.2,,
2009,1,17,5,30,0,0,0,9700,0,0,0,15.9,,
2009,1,17,6,30,0,0,0,9700,0,0,0,9.6,,
2009,1,17,7,30,14,0,0,9700,1,0,14,6,,
2009,1,17,8,30,116,216,-1,9710,3,0.1,165,5.2,,
2009,1,17,9,30,178,92,-1,9700,7,0.1,212,5.1,,
2009,1,17,10,30,253,106,0,9700,9,0,303,5.1,,
2009,1,17,11,30,275,153,0,9690,11,0,356,4.5,,
2009,1,17,12,30,239,51,0,9680,11,0,266,3.7,,
2009,1,17,13,30,245,212,0,9680,11,0,348,4.4,,
2009,1,17,14,30,189,86,-1,9680,10,0,223,4.2,,
2009,1,17,15,30,131,221,0,9680,8,0,188,1.7,,
2009,1,17,16,30,31,1,-1,9680,6,0.1,32,35,,
2009,1,17,17,30,0,0,-2,9690,5,0.1,0,33.7,,
2009,1,17,18,30,0,0,-2,9690,5,0.1,0,32.5,,
2009,1,17,19,30,0,0,-2,9690,4,0.1,0,31.2,,
2009,1,17,20,30,0,0,-2,9690,4,0.1,0,29.8,,
2009,1,17,21,30,0,0,-1,9680,4,0,0,27.4,,
