Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction,Latitude,Longitude
2014,1,6,5,30,0,0,-3,9730,-1,0.1,0,13.4,,
2014,1,6,6,30,0,0,-3,9740,-1,0.2,0,11.5,,
2014,1,6,7,30,0,0,-3,9750,-1,0.2,0,10.6,,
2014,1,6,8,30,6,0,-3,9750,0,0.2,6,10.5,,
2014,1,6,9,30,90,290,-2,9750,2,0.2,149,10,,
2014,1,6,10,30,132,481,-2,9760,5,0.2,296,9.2,,
2014,1,6,11,30,164,529,-3,9760,7,0.2,397,8.3,,
2014,1,6,12,30,176,571,-3,9750,8,0.3,459,7.4,,
2014,1,6,13,30,241,432,-3,9740,8,0.3,457,7.1,,
2014,1,6,14,30,136,0,-4,9730,8,0.4,136,7.1,,
2014,1,6,15,30,182,176,-4,9730,7,0.4,246,7.2,,
2014,1,6,16,30,117,83,-4,9730,4,0.3,137,7.5,,
2014,1,6,17,30,14,0,-5,9730,2,0.3,14,8.3,,
2014,1,6,18,30,0,0,-5,9730,2,0.3,0,9.3,,
2014,1,6,19,30,0,0,-5,9740,1,0.2,0,10.5,,
2014,1,6,20,30,0,0,-5,9740,1,0.2,0,11.7,,
2014,1,6,21,30,0,0,-5,9730,1,0.1,0,12.3,,
2014,1,6,22,30,0,0,-5,9720,0,0.1,0,12.9,,
2014,1,6,23,30,0,0,-5,9710,0,0.1,0,13.7,,
2014,1,7,0,30,0,0,-5,9710,0,0.1,0,13.7,,
2014,1,7,1,30,0,0,-5,9710,1,0.1,0,11.3,,
2014,1,7,2,30,0,0,-4,9710,1,0.1,0,8.2,,
2014,1,7,3,30,0,0,-4,9700,0,0.3,0,8.1,,
2014,1,7,4,30,0,0,-4,9700,0,0.3,0,8.5,,
2014,1,7,5,30,0,0,-4,9700,0,0.3,0,8.7,,
2014,1,7,6,30,0,0,-4,9700,0,0.3,0,8.6,,
2014,1,7,7,30,0,0,-4,9700,0,0.3,0,8.3,,
2014,1,7,8,30,7,0,-4,9700,1,0.3,7,8.1,,
2014,1,7,9,30,93,281,-4,9710,3,0.2,150,7.7,,
2014,1,7,10,30,139,398,-3,9700,4,0.2,275,6.9,,
2014,1,7,11,30,197,359,-3,9700,6,0.2,356,6.1,,
2014,1,7,12,30,272,144,-3,9690,7,0.1,344,5.3,,
2014,1,7,13,30,244,237,-3,9680,7,0.1,363,4,,
2014,1,7,14,30,227,105,-3,9680,7,0,276,0.2,,
2014,1,7,15,30,149,16,-1,9670,6,0,155,27.2,,
2014,1,7,16,30,97,23,-3,9670,4,0.1,103,25.4,,
2014,1,7,17,30,7,0,-4,9670,3,0.2,7,24.8,,
2014,1,7,18,30,0,0,-4,9680,3,0.2,0,24.6,,
2014,1,7,19,30,0,0,-4,9680,2,0.3,0,24.6,,
2014,1,7,20,30,0,0,-5,9680,2,0.3,0,24.9,,
2014,1,7,21,30,0,0,-5,9680,1,0.4,0,25.3,,
2014,1,7,22,30,0,0,-6,9680,0,0.4,0,25.6,,
2014,1,7,23,30,0,0,-6,9680,0,0.4,0,25.6,,
2014,1,8,0,30,0,0,-6,9680,0,0.4,0,25.1,,
2014,1,8,1,30,0,0,-6,9680,0,0.4,0,24.4,,
2014,1,8,2,30,0,0,-5,9680,-1,0.4,0,24.1,,
2014,1,8,3,30,0,0,-5,9680,-1,0.3,0,24.1,,
2014,1,8,4,30,0,0,-5,9680,-1,0.3,0,23.8,,
2014,1,8,5,30,0,0,-5,9680,-1,0.4,0,23.6,,
2014,1,8,6,30,0,0,-6,9680,-2,0.4,0,23.6,,
2014,1,8,7,30,0,0,-6,9690,-2,0.4,0,23.9,,
2014,1,8,8,30,3,0,-6,9710,-2,0.4,3,24.1,,
2014,1,8,9,30,91,114,-7,9720,-1,0.4,115,24.7,,
2014,1,8,10,30,140,17,-7,9720,0,0.4,146,25.3,,
2014,1,8,11,30,163,4,-7,9720,1,0.4,165,25.8,,
2014,1,8,12,30,221,28,-7,9720,1,0.4,235,26.1,,
2014,1,8,13,30,154,0,-7,9720,1,0.3,154,26.2,,
2014,1,8,14,30,129,0,-8,9720,1,0.3,129,25.9,,
2014,1,8,15,30,136,5,-8,9720,1,0.3,138,25.4,,
2014,1,8,16,30,59,0,-8,9720,0,0.2,59,24.8,,
2014,1,8,17,30,8,0,-7,9720,-1,0.2,8,24.3,,
2014,1,8,18,30,0,0,-6,9730,-1,0.1,0,23.2,,
2014,1,8,19,30,0,0,-6,9730,0,0.1,0,20.1,,
2014,1,8,20,30,0,0,-5,9730,0,0.1,0,15,,
2014,1,8,21,30,0,0,-6,9730,-1,0.1,0,11.1,,
2014,1,8,22,30,0,0,-6,9740,-1,0.1,0,9.2,,
2014,1,8,23,30,0,0,-6,9740,-1,0.2,0,8.2,,
2014,1,9,0,30,0,0,-6,9740,-2,0.2,0,7.7,,
2014,1,9,1,30,0,0,-5,9750,-2,0.2,0,7.7,,
2014,1,9,2,30,0,0,-5,9750,-2,0.2,0,7.9,,
2014,1,9,3,30,0,0,-5,9750,-2,0.2,0,8.4,,
2014,1,9,4,30,0,0,-5,9750,-2,0.2,0,9,,
2014,1,9,5,30,0,0,-5,9750,-2,0.2,0,9.7,,
2014,1,9,6,30,0,0,-4,9750,-3,0.2,0,10.1,,
2014,1,9,7,30,0,0,-4,9750,-3,0.2,0,10,,
2014,1,9,8,30,4,0,-4,9750,-1,0.2,4,10,,
2014,1,9,9,30,96,242,-4,9750,1,0.2,146,9.9,,
2014,1,9,10,30,122,544,-4,9760,4,0.1,309,9.5,,
2014,1,9,11,30,197,428,-4,9750,6,0.1,388,8,,
2014,1,9,12,30,232,327,-3,9740,7,0.1,396,6.2,,
2014,1,9,13,30,243,348,-3,9740,7,0.1,420,5.1,,
2014,1,9,14,30,236,144,-4,9740,7,0.1,303,4.5,,
2014,1,9,15,30,172,261,-4,9740,6,0,269,4.2,,
2014,1,9,16,30,108,178,-3,9740,3,0,151,35.1,,
2014,1,9,17,30,22,0,-5,9740,1,0,22,23,,
2014,1,9,18,30,0,0,-5,9740,1,0.1,0,22.8,,
2014,1,9,19,30,0,0,-5,9750,1,0.2,0,22.9,,
2014,1,9,20,30,0,0,-5,9750,0,0.2,0,23.1,,
2014,1,9,21,30,0,0,-5,9750,0,0.2,0,23.3,,
2014,1,9,22,30,0,0,-5,9750,0,0.2,0,23.9,,
2014,1,9,23,30,0,0,-5,9750,0,0.2,0,24.6,,
2014,1,10,0,30,0,0,-5,9760,0,0.1,0,25.3,,
2014,1,10,1,30,0,0,-4,9760,0,0,0,25.1,,
2014,1,10,2,30,0,0,-4,9760,0,0,0,20.8,,
2014,1,10,3,30,0,0,-4,9760,0,0,0,15.2,,
2014,1,10,4,30,0,0,-4,9760,-1,0.1,0,13.8,,
2014,1,10,5,30,0,0,-4,9760,-1,0.1,0,13.1,,
2014,1,10,6,30,0,0,-4,9760,-1,0.1,0,12.6,,
2014,1,10,7,30,0,0,-4,9760,-1,0.2,0,12,,
2014,1,10,8,30,4,0,-3,9760,0,0.1,4,11.2,,
2014,1,10,9,30,94,290,-3,9770,2,0.1,153,9.9,,
2014,1,10,10,30,129,526,-3,9770,5,0.1,310,9,,
2014,1,10,11,30,163,547,-3,9770,7,0.2,407,8.6,,
2014,1,10,12,30,172,599,-3,9760,8,0.2,473,8.4,,
2014,1,10,13,30,170,619,-4,9750,8,0.2,485,8.4,,
2014,1,10,14,30,170,552,-4,9740,7,0.3,427,8.5,,
2014,1,10,15,30,149,462,-5,9740,6,0.3,322,8.3,,
2014,1,10,16,30,103,367,-4,9740,4,0.4,193,7.6,,
2014,1,10,17,30,20,0,-5,9740,2,0.4,20,7.4,,
2014,1,10,18,30,0,0,-5,9740,1,0.4,0,7.7,,
2014,1,10,19,30,0,0,-5,9740,1,0.4,0,8.1,,
2014,1,10,20,30,0,0,-5,9740,0,0.4,0,8.4,,
2014,1,10,21,30,0,0,-5,9740,0,0.4,0,8.8,,
2014,1,10,22,30,0,0,-5,9730,0,0.4,0,9,,
2014,1,10,23,30,0,0,-6,9730,0,0.4,0,9,,
2014,1,11,0,30,0,0,-6,9720,0,0.4,0,8.7,,
2014,1,11,1,30,0,0,-6,9720,0,0.4,0,8.4,,
2014,1,11,2,30,0,0,-6,9720,0,0.4,0,8.4,,
2014,1,11,3,30,0,0,-6,9710,0,0.5,0,8.5,,
2014,1,11,4,30,0,0,-6,9710,0,0.4,0,8.6,,
2014,1,11,5,30,0,0,-7,9710,0,0.4,0,8.7,,
2014,1,11,6,30,0,0,-7,9710,0,0.4,0,8.7,,
2014,1,11,7,30,0,0,-7,9710,0,0.4,0,8.5,,
2014,1,11,8,30,4,0,-7,9710,2,0.4,4,8.4,,
2014,1,11,9,30,92,307,-7,9720,4,0.3,155,8.2,,
2014,1,11,10,30,130,505,-7,9720,6,0.3,305,7.9,,
2014,1,11,11,30,168,523,-6,9710,8,0.3,403,7.8,,
2014,1,11,12,30,203,491,-6,9700,9,0.3,451,7.7,,
2014,1,11,13,30,196,516,-6,9700,10,0.3,460,7.4,,
2014,1,11,14,30,177,569,-6,9700,9,0.3,444,7.4,,
2014,1,11,15,30,164,384,-5,9690,8,0.3,309,7.8,,
2014,1,11,16,30,110,248,-5,9690,6,0.2,171,8.7,,
2014,1,11,17,30,18,0,-6,9690,5,0.2,18,9.6,,
2014,1,11,18,30,0,0,-6,9680,4,0.2,0,10.5,,
2014,1,11,19,30,0,0,-7,9680,4,0.1,0,11.2,,
2014,1,11,20,30,0,0,-6,9680,4,0.1,0,11,,
2014,1,11,21,30,0,0,-9,9680,3,0.2,0,10.1,,
2014,1,11,22,30,0,0,-9,9670,2,0.2,0,9.5,,
2014,1,11,23,30,0,0,-9,9670,3,0.2,0,9.1,,
2014,1,12,0,30,0,0,-8,9660,3,0.2,0,9.1,,
2014,1,12,1,30,0,0,-8,9650,3,0.2,0,9,,
2014,1,12,2,30,0,0,-9,9640,3,0.2,0,9.2,,
2014,1,12,3,30,0,0,-8,9640,3,0.1,0,9.5,,
2014,1,12,4,30,0,0,-10,9640,3,0.1,0,9.9,,
2014,1,12,5,30,0,0,-8,9640,4,0,0,12.4,,
2014,1,12,6,30,0,0,-10,9650,4,0,0,18.7,,
2014,1,12,7,30,0,0,-9,9650,4,0,0,20.5,,
2014,1,12,8,30,5,0,-7,9650,5,0.1,5,21.3,,
2014,1,12,9,30,73,1,-6,9660,7,0.1,74,21.8,,
2014,1,12,10,30,115,0,-6,9660,9,0.1,115,22.7,,
2014,1,12,11,30,215,99,-7,9660,12,0.1,260,24.9,,
2014,1,12,12,30,134,0,-6,9650,13,0.1,134,26.5,,
2014,1,12,13,30,148,0,-6,9650,13,0.2,148,26.4,,
2014,1,12,14,30,131,0,-3,9660,11,0.2,131,25.9,,
2014,1,12,15,30,80,0,-2,9660,9,0.1,80,25.4,,
2014,1,12,16,30,42,0,-4,9660,8,0,42,21.1,,
2014,1,12,17,30,9,0,-5,9660,7,0.1,9,16.8,,
2014,1,12,18,30,0,0,-4,9670,6,0.1,0,15.4,,
2014,1,12,19,30,0,0,-5,9670,6,0.2,0,15.1,,
2014,1,12,20,30,0,0,-4,9680,6,0.2,0,14.5,,
2014,1,12,21,30,0,0,-4,9680,6,0.1,0,13.4,,
2014,1,12,22,30,0,0,-3,9680,6,0.1,0,11.6,,
2014,1,12,23,30,0,0,-4,9680,5,0.1,0,10.2,,
2014,1,13,0,30,0,0,-5,9680,5,0.2,0,9.9,,
2014,1,13,1,30,0,0,-5,9680,5,0.2,0,10.2,,
2014,1,13,2,30,0,0,-5,9690,4,0.2,0,11.3,,
2014,1,13,3,30,0,0,-5,9690,4,0.2,0,12,,
2014,1,13,4,30,0,0,-4,9690,4,0.1,0,12.5,,
2014,1,13,5,30,0,0,-4,9690,4,0.1,0,12.6,,
2014,1,13,6,30,0,0,-3,9700,4,0.1,0,11.9,,
2014,1,13,7,30,0,0,-4,9700,4,0,0,9.7,,
2014,1,13,8,30,5,0,-2,9700,5,0,5,6.5,,
2014,1,13,9,30,83,20,-3,9710,6,0.1,88,4.5,,
2014,1,13,10,30,149,16,-2,9710,7,0,155,3.6,,
2014,1,13,11,30,185,11,-2,9710,9,0.1,190,3.3,,
2014,1,13,12,30,247,53,-2,9700,11,0.1,274,3.6,,
2014,1,13,13,30,256,53,-1,9700,11,0.1,284,3.8,,
2014,1,13,14,30,218,23,-1,9700,11,0.1,229,3.9,,
2014,1,13,15,30,159,16,-1,9690,10,0.1,166,4,,
2014,1,13,16,30,97,9,0,9690,9,0.2,100,3.7,,
2014,1,13,17,30,11,0,0,9690,7,0.2,11,4.3,,
2014,1,13,18,30,0,0,-1,9680,6,0.2,0,5.6,,
2014,1,13,19,30,0,0,-1,9690,6,0.2,0,7.5,,
2014,1,13,20,30,0,0,-1,9680,5,0.2,0,8.6,,
2014,1,13,21,30,0,0,-1,9680,4,0.2,0,9.3,,
2014,1,13,22,30,0,0,-1,9680,4,0.2,0,9.8,,
2014,1,13,23,30,0,0,-1,9680,3,0.1,0,10.1,,
2014,1,14,0,30,0,0,-2,9680,3,0.1,0,10.8,,
2014,1,14,1,30,0,0,-2,9680,3,0.1,0,12.4,,
2014,1,14,2,30,0,0,-2,9680,2,0.1,0,14.1,,
2014,1,14,3,30,0,0,-2,9670,2,0.2,0,14.6,,
2014,1,14,4,30,0,0,-2,9660,2,0.2,0,14.3,,
2014,1,14,5,30,0,0,-2,9650,2,0.2,0,13.5,,
2014,1,14,6,30,0,0,-2,9650,2,0.2,0,12.6,,
2014,1,14,7,30,0,0,-1,9650,2,0.2,0,11.8,,
2014,1,14,8,30,6,0,-1,9650,4,0.2,6,11.4,,
2014,1,14,9,30,84,345,0,9660,7,0.1,155,11.2,,
2014,1,14,10,30,122,539,0,9660,10,0.1,311,10.4,,
2014,1,14,11,30,160,574,0,9660,13,0.1,421,8.7,,
2014,1,14,12,30,186,561,1,9650,15,0.1,473,7.2,,
2014,1,14,13,30,194,584,1,9640,15,0.1,497,6.6,,
2014,1,14,14,30,211,436,0,9630,15,0.1,419,6.5,,
2014,1,14,15,30,192,129,0,9630,14,0.1,242,6.5,,
2014,1,14,16,30,111,62,1,9630,12,0.2,127,6.2,,
2014,1,14,17,30,10,0,0,9640,9,0.2,10,6.9,,
2014,1,14,18,30,0,0,0,9640,9,0.2,0,8.6,,
2014,1,14,19,30,0,0,0,9640,8,0.2,0,10.9,,
2014,1,14,20,30,0,0,-1,9630,7,0.3,0,13.1,,
2014,1,14,21,30,0,0,-1,9630,7,0.3,0,14.6,,
2014,1,14,22,30,0,0,-2,9630,6,0.3,0,15.6,,
2014,1,14,23,30,0,0,-3,9620,6,0.2,0,16.9,,
2014,1,15,0,30,0,0,-4,9620,6,0.2,0,18.7,,
2014,1,15,1,30,0,0,-4,9630,6,0.2,0,20.7,,
2014,1,15,2,30,0,0,-5,9640,5,0.2,0,22.4,,
2014,1,15,3,30,0,0,-4,9640,5,0.2,0,23.8,,
2014,1,15,4,30,0,0,-4,9650,5,0.1,0,24.5,,
2014,1,15,5,30,0,0,-3,9660,5,0.1,0,24.5,,
2014,1,15,6,30,0,0,-5,9660,4,0.2,0,24.3,,
2014,1,15,7,30,0,0,-5,9670,4,0.2,0,24.8,,
2014,1,15,8,30,3,0,-4,9680,6,0.2,3,25.7,,
2014,1,15,9,30,88,47,-2,9690,8,0.3,98,26.5,,
2014,1,15,10,30,169,234,-1,9700,10,0.3,252,27,,
2014,1,15,11,30,185,491,0,9700,12,0.4,409,27,,
2014,1,15,12,30,192,539,0,9700,13,0.4,469,26.7,,
2014,1,15,13,30,175,627,0,9700,14,0.4,503,26.5,,
2014,1,15,14,30,163,612,0,9700,13,0.3,457,26.5,,
2014,1,15,15,30,159,465,0,9700,12,0.3,341,26.6,,
2014,1,15,16,30,128,248,0,9710,11,0.3,193,26.8,,
2014,1,15,17,30,31,0,0,9710,9,0.3,31,26.7,,
2014,1,15,18,30,0,0,0,9720,8,0.3,0,26.2,,
2014,1,15,19,30,0,0,0,9720,7,0.3,0,25.4,,
2014,1,15,20,30,0,0,0,9730,6,0.3,0,24.6,,
2014,1,15,21,30,0,0,0,9730,5,0.3,0,24,,
2014,1,15,22,30,0,0,0,9730,4,0.2,0,23.9,,
2014,1,15,23,30,0,0,0,9720,4,0.2,0,24.3,,
2014,1,16,0,30,0,0,0,9720,3,0.1,0,25.9,,
2014,1,16,1,30,0,0,0,9720,3,0.1,0,28.3,,
2014,1,16,2,30,0,0,0,9720,3,0.1,0,28,,
2014,1,16,3,30,0,0,0,9720,2,0.1,0,24.9,,
2014,1,16,4,30,0,0,0,9720,2,0.1,0,22.7,,
2014,1,16,5,30,0,0,0,9720,2,0.2,0,22.1,,
2014,1,16,6,30,0,0,0,9730,1,0.2,0,22.4,,
2014,1,16,7,30,0,0,0,9730,1,0.2,0,23.3,,
2014,1,16,8,30,7,0,0,9740,2,0.2,7,24.5,,
2014,1,16,9,30,84,343,0,9740,4,0.2,156,25.5,,
2014,1,16,10,30,146,402,0,9750,7,0.2,289,26.4,,
2014,1,16,11,30,193,442,0,9760,8,0.2,396,27,,
2014,1,16,12,30,210,456,0,9750,9,0.2,446,27.4,,
2014,1,16,13,30,240,355,0,9760,8,0.3,427,27.6,,
2014,1,16,14,30,199,484,0,9760,8,0.2,433,27.5,,
2014,1,16,15,30,165,438,0,9760,8,0.2,338,26.7,,
2014,1,16,16,30,129,163,0,9760,7,0.2,172,25,,
2014,1,16,17,30,23,0,0,9760,5,0.3,23,23.7,,
2014,1,16,18,30,0,0,0,9760,4,0.3,0,23.2,,
2014,1,16,19,30,0,0,0,9760,4,0.4,0,23.3,,
2014,1,16,20,30,0,0,-1,9760,3,0.4,0,23.9,,
2014,1,16,21,30,0,0,-1,9760,2,0.3,0,24.6,,
2014,1,16,22,30,0,0,-2,9760,2,0.3,0,25.1,,
2014,1,16,23,30,0,0,-2,9760,1,0.3,0,24.9,,
2014,1,17,0,30,0,0,-3,9760,1,0.2,0,23.8,,
2014,1,17,1,30,0,0,-3,9760,1,0.2,0,22.1,,
2014,1,17,2,30,0,0,-3,9760,1,0.2,0,20.5,,
2014,1,17,3,30,0,0,-3,9750,1,0.2,0,19.7,,
2014,1,17,4,30,0,0,-2,9740,1,0.1,0,19,,
2014,1,17,5,30,0,0,-1,9740,1,0,0,15.8,,
2014,1,17,6,30,0,0,-1,9750,1,0.1,0,9.8,,
2014,1,17,7,30,0,0,-1,9750,1,0.2,0,8.4,,
2014,1,17,8,30,8,0,-1,9750,2,0.2,8,8.3,,
2014,1,17,9,30,85,352,0,9750,5,0.1,160,8.3,,
2014,1,17,10,30,134,508,0,9750,8,0.1,315,7.9,,
2014,1,17,11,30,156,603,0,9740,11,0.1,434,7.2,,
2014,1,17,12,30,181,593,0,9730,12,0.1,489,6.2,,
2014,1,17,13,30,194,552,0,9720,13,0,486,5.2,,
2014,1,17,14,30,167,607,0,9720,12,0,462,6.9,,
