Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Latitude,Longitude
2017,1,2,20,30,6.5,0,0,0,4,2.4,0,0,0,0,0.285,75.29,136.31,0.27,989,1.9,346,2.6,,
2017,1,2,21,30,5.9,0,0,0,4,1.8,0,0,0,0,0.284,75.07,148.02,0.27,989,1.9,342,2.5,,
2017,1,2,22,30,5.3,0,0,0,7,1.7,0,0,0,0,0.283,77.45,158.68,0.27,989,1.9,338,2.5,,
2017,1,2,23,30,4.8,0,0,0,4,1.6,0,0,0,0,0.282,79.77,165.35,0.27,989,1.9,337,2.6,,
2017,1,3,0,30,4.5,0,0,0,4,1.5,0,0,0,0,0.282,81.07,162.46,0.27,989,1.8,343,2.6,,
2017,1,3,1,30,4.4,0,0,0,6,1.5,0,0,0,0,0.281,81.55,152.94,0.27,989,1.8,343,2.3,,
2017,1,3,2,30,4.3,0,0,0,7,1.6,0,0,0,0,0.281,82.87,141.53,0.27,989,1.8,335,2.1,,
2017,1,3,3,30,4.2,0,0,0,7,1.8,0,0,0,0,0.28,84.39,129.64,0.27,989,1.8,331,2,,
2017,1,3,4,30,4,0,0,0,7,1.9,0,0,0,0,0.282,86.46,117.74,0.27,989,1.7,326,1.6,,
2017,1,3,5,30,3.8,0,0,0,7,2.1,0,0,0,0,0.285,88.36,106.1,0.27,989,1.6,323,1.3,,
2017,1,3,6,30,3.9,0,0,0,7,2.2,0,0,0,0,0.287,88.37,94.94,0.27,990,1.5,308,1.1,,
2017,1,3,7,30,4.4,44,104,54,6,2.2,6,0,3,6,0.289,85.41,84.41,0.27,989,1.5,152,1.4,,
2017,1,3,8,30,5.3,106,381,203,7,2.2,11,0,3,11,0.291,80.29,75.25,0.27,989,1.4,16,1.7,,
2017,1,3,9,30,6.6,137,541,343,9,2,18,0,0,18,0.292,72.53,67.7,0.27,989,1.4,27,2.2,,
2017,1,3,10,30,7.9,152,623,441,9,1.1,25,0,0,25,0.294,62.08,62.42,0.27,988,1.4,25,3,,
2017,1,3,11,30,9.1,152,675,489,6,-0.3,29,0,0,29,0.297,51.91,60.06,0.27,987,1.3,16,3.7,,
2017,1,3,12,30,10.1,148,670,473,9,-1.7,28,0,0,28,0.299,43.57,60.96,0.27,986,1.3,10,4,,
2017,1,3,13,30,10.3,143,597,395,9,-2.6,22,0,0,22,0.301,40.5,64.99,0.27,986,1.3,3,4,,
2017,1,3,14,30,9.8,122,471,270,7,-2.8,43,0,0,43,0.303,41.04,71.6,0.27,986,1.3,174,3.9,,
2017,1,3,15,30,8.3,77,244,119,7,-2.2,8,0,3,8,0.306,47.71,80.12,0.27,987,1.3,342,4.1,,
2017,1,3,16,30,6.5,0,0,0,7,-0.9,0,0,0,0,0.309,59.24,89.64,0.27,988,1.4,337,4.8,,
2017,1,3,17,30,5.1,0,0,0,7,0.6,0,0,0,0,0.312,72.92,100.98,0.27,989,1.4,342,5,,
2017,1,3,18,30,4.1,0,0,0,7,1.4,0,0,0,0,0.314,82.53,112.43,0.27,990,1.4,350,4.3,,
2017,1,3,19,30,3.6,0,0,0,4,1.4,0,0,0,0,0.316,85.69,124.24,0.27,990,1.3,347,3.5,,
2017,1,3,20,30,3.4,0,0,0,7,1.3,0,0,0,0,0.316,86.36,136.17,0.27,990,1.3,333,3.1,,
2017,1,3,21,30,3.1,0,0,0,7,1.3,0,0,0,0,0.316,87.66,147.88,0.27,990,1.3,323,3,,
2017,1,3,22,30,2.6,0,0,0,4,1.1,0,0,0,0,0.316,89.72,158.54,0.27,989,1.2,316,2.7,,
2017,1,3,23,30,2,0,0,0,4,0.9,0,0,0,0,0.315,92.12,165.23,0.27,989,1.2,307,2.5,,
2017,1,4,0,30,1.5,0,0,0,4,0.6,0,0,0,0,0.315,93.88,162.43,0.27,989,1.1,300,2.6,,
2017,1,4,1,30,1,0,0,0,4,0.4,0,0,0,0,0.315,95.56,152.96,0.27,990,1.1,297,2.6,,
2017,1,4,2,30,0.5,0,0,0,4,0.1,0,0,0,0,0.315,96.92,141.57,0.27,990,1,295,2.6,,
2017,1,4,3,30,0.2,0,0,0,4,-0.3,0,0,0,0,0.314,96.74,129.68,0.27,990,1,293,2.6,,
2017,1,4,4,30,-0.2,0,0,0,4,-0.6,0,0,0,0,0.307,97.16,117.78,0.27,991,1,297,2.1,,
2017,1,4,5,30,-0.4,0,0,0,4,-0.9,0,0,0,0,0.302,96.1,106.13,0.27,991,1,297,1.6,,
2017,1,4,6,30,-0.2,0,0,0,4,-1.2,0,0,0,0,0.298,93.16,94.96,0.27,991,0.9,291,1.5,,
2017,1,4,7,30,1.2,43,180,61,4,-1.2,6,0,3,6,0.295,83.88,84.41,0.27,991,0.9,294,1.7,,
2017,1,4,8,30,3.3,89,502,217,4,-1.6,17,0,3,17,0.293,70.1,75.24,0.27,991,0.9,311,1.6,,
2017,1,4,9,30,5.3,110,667,363,4,-2.5,58,0,0,58,0.292,57.28,67.65,0.27,991,0.9,323,1.4,,
2017,1,4,10,30,6.8,118,752,467,4,-3,76,0,0,76,0.291,49.8,62.35,0.27,990,0.9,330,1.5,,
2017,1,4,11,30,7.8,119,794,516,4,-3.1,178,11,0,184,0.291,46.04,59.96,0.27,989,0.8,344,1.6,,
2017,1,4,12,30,8.3,113,796,501,4,-3.2,172,9,3,176,0.29,44.31,60.84,0.27,988,0.8,182,1.6,,
2017,1,4,13,30,8.3,99,773,428,4,-3.3,36,0,3,36,0.29,43.92,64.85,0.27,988,0.8,23,1.6,,
2017,1,4,14,30,7.7,82,693,302,4,-3.5,23,0,3,23,0.29,45.02,71.45,0.27,988,0.7,44,1.5,,
2017,1,4,15,30,5.7,55,499,142,0,-2.9,55,499,0,142,0.29,53.8,79.97,0.27,988,0.7,60,1.2,,
2017,1,4,16,30,3.9,0,0,0,0,-3.7,0,0,0,0,0.291,57.77,89.5,0.27,989,0.7,73,1.1,,
2017,1,4,17,30,3,0,0,0,0,-4.6,0,0,0,0,0.292,57.49,100.83,0.27,990,0.6,85,1.2,,
2017,1,4,18,30,2.4,0,0,0,0,-5,0,0,0,0,0.293,57.96,112.29,0.27,990,0.6,96,1.3,,
2017,1,4,19,30,1.8,0,0,0,0,-5.3,0,0,0,0,0.294,59.5,124.1,0.27,990,0.6,104,1.3,,
2017,1,4,20,30,1,0,0,0,0,-5.3,0,0,0,0,0.296,62.64,136.03,0.27,990,0.6,109,1.4,,
2017,1,4,21,30,0.2,0,0,0,0,-5.3,0,0,0,0,0.298,66.42,147.73,0.27,989,0.6,111,1.4,,
2017,1,4,22,30,-0.5,0,0,0,0,-5.3,0,0,0,0,0.299,70.13,158.39,0.27,989,0.6,111,1.5,,
2017,1,4,23,30,-1,0,0,0,0,-5.3,0,0,0,0,0.299,72.76,165.11,0.27,988,0.6,110,1.7,,
2017,1,5,0,30,-1.4,0,0,0,0,-5.3,0,0,0,0,0.299,74.96,162.39,0.27,988,0.6,107,1.9,,
2017,1,5,1,30,-1.8,0,0,0,0,-5.2,0,0,0,0,0.299,77.53,152.98,0.27,988,0.6,104,2,,
2017,1,5,2,30,-2.1,0,0,0,0,-5,0,0,0,0,0.298,80.24,141.6,0.27,988,0.6,101,2.1,,
2017,1,5,3,30,-2.3,0,0,0,0,-4.8,0,0,0,0,0.298,83.23,129.71,0.27,988,0.7,99,2.1,,
2017,1,5,4,30,-2.7,0,0,0,0,-4.4,0,0,0,0,0.302,88.33,117.81,0.27,989,0.7,94,1.9,,
2017,1,5,5,30,-2.8,0,0,0,0,-4,0,0,0,0,0.306,91.71,106.15,0.27,989,0.7,93,1.8,,
2017,1,5,6,30,-2.1,0,0,0,0,-3.6,0,0,0,0,0.31,89.36,94.98,0.27,989,0.7,94,1.8,,
2017,1,5,7,30,-0.1,39,258,64,0,-3.2,39,258,0,64,0.311,79.53,84.41,0.27,990,0.7,94,2,,
2017,1,5,8,30,2.4,78,571,223,0,-2.8,78,571,0,223,0.309,68.55,75.22,0.27,990,0.7,88,1.9,,
2017,1,5,9,30,5.2,98,713,370,0,-2.4,98,713,0,370,0.306,57.86,67.61,0.27,990,0.7,82,1.8,,
2017,1,5,10,30,7.9,109,781,472,0,-2.1,109,781,0,472,0.304,49.07,62.27,0.27,990,0.8,70,1.8,,
2017,1,5,11,30,9.5,113,811,521,0,-2.3,113,811,0,521,0.302,43.44,59.85,0.27,990,0.7,42,1.9,,
2017,1,5,12,30,10,111,805,505,0,-2.6,111,805,0,505,0.302,41.22,60.71,0.27,990,0.7,17,2.3,,
2017,1,5,13,30,9.9,104,758,428,0,-2.9,104,758,0,428,0.302,40.53,64.71,0.27,990,0.7,5,2.7,,
2017,1,5,14,30,8.9,89,659,300,0,-3.2,89,659,0,300,0.302,42.48,71.3,0.27,990,0.7,179,2.5,,
2017,1,5,15,30,6.1,60,451,140,0,-2.9,60,451,0,140,0.303,52.59,79.82,0.27,991,0.7,355,1.8,,
2017,1,5,16,30,3.6,0,0,0,0,-3.6,0,0,0,0,0.303,59.35,89.37,0.27,991,0.7,351,1.7,,
2017,1,5,17,30,2.5,0,0,0,0,-4,0,0,0,0,0.305,62.36,100.69,0.27,992,0.7,348,1.8,,
2017,1,5,18,30,1.7,0,0,0,0,-4.2,0,0,0,0,0.306,64.7,112.14,0.27,992,0.6,345,1.8,,
2017,1,5,19,30,0.9,0,0,0,0,-4.5,0,0,0,0,0.308,67.36,123.95,0.27,993,0.6,342,1.8,,
2017,1,5,20,30,0.2,0,0,0,0,-4.7,0,0,0,0,0.309,69.84,135.88,0.27,993,0.6,338,1.7,,
2017,1,5,21,30,-0.6,0,0,0,0,-4.8,0,0,0,0,0.309,73.31,147.58,0.27,993,0.6,333,1.6,,
2017,1,5,22,30,-1.2,0,0,0,0,-4.9,0,0,0,0,0.309,76.09,158.23,0.27,993,0.6,325,1.5,,
2017,1,5,23,30,-1.7,0,0,0,0,-4.9,0,0,0,0,0.31,78.52,164.97,0.27,993,0.6,315,1.4,,
2017,1,6,0,30,-2.2,0,0,0,0,-5,0,0,0,0,0.31,81.16,162.35,0.27,993,0.6,302,1.4,,
2017,1,6,1,30,-2.6,0,0,0,0,-5,0,0,0,0,0.309,83.3,152.98,0.27,993,0.5,289,1.4,,
2017,1,6,2,30,-3,0,0,0,0,-5.1,0,0,0,0,0.308,85.58,141.62,0.27,994,0.5,282,1.6,,
2017,1,6,3,30,-3.1,0,0,0,0,-5.1,0,0,0,0,0.308,85.94,129.74,0.27,994,0.5,279,1.7,,
2017,1,6,4,30,-3.3,0,0,0,0,-5.1,0,0,0,0,0.31,87.11,117.84,0.27,994,0.5,279,2.1,,
2017,1,6,5,30,-3.4,0,0,0,0,-5.1,0,0,0,0,0.312,88.09,106.17,0.27,995,0.6,281,2.3,,
2017,1,6,6,30,-2.8,0,0,0,0,-5,0,0,0,0,0.313,84.86,94.98,0.27,995,0.6,283,2.9,,
2017,1,6,7,30,-1.2,38,303,67,0,-4.8,38,303,0,67,0.313,76.68,84.4,0.27,995,0.6,281,3.5,,
2017,1,6,8,30,1.3,73,612,230,0,-4.4,73,612,0,230,0.311,65.66,75.19,0.27,996,0.6,285,3.6,,
2017,1,6,9,30,4.1,92,751,379,4,-4.1,30,0,0,30,0.309,55.32,67.55,0.27,996,0.6,293,3.7,,
2017,1,6,10,30,6.3,102,818,483,4,-4.1,99,0,0,99,0.307,47.29,62.19,0.27,995,0.6,296,3.9,,
2017,1,6,11,30,7.5,105,843,530,4,-4.6,116,0,3,116,0.305,42.09,59.74,0.27,995,0.6,298,4,,
2017,1,6,12,30,7.8,103,838,515,4,-4.8,45,0,3,45,0.303,40.5,60.57,0.27,994,0.6,302,4,,
2017,1,6,13,30,7.7,100,782,436,4,-4.9,37,0,0,37,0.303,40.42,64.56,0.27,994,0.6,309,3.8,,
2017,1,6,14,30,6.8,86,685,307,4,-4.9,24,0,0,24,0.303,43.06,71.15,0.27,995,0.6,317,3.1,,
2017,1,6,15,30,4.2,60,477,145,0,-4.6,60,477,0,145,0.304,52.85,79.67,0.27,995,0.6,326,2,,
2017,1,6,16,30,1.6,0,0,0,0,-4.6,0,0,0,0,0.305,63.66,89.23,0.27,996,0.6,334,1.5,,
2017,1,6,17,30,0.5,0,0,0,0,-4.4,0,0,0,0,0.306,69.62,100.53,0.27,996,0.6,338,1.5,,
2017,1,6,18,30,-0.1,0,0,0,0,-4.3,0,0,0,0,0.307,73.5,111.99,0.27,996,0.6,339,1.4,,
2017,1,6,19,30,-0.6,0,0,0,0,-4.2,0,0,0,0,0.307,76.62,123.8,0.27,996,0.6,334,1.4,,
2017,1,6,20,30,-1,0,0,0,0,-4.2,0,0,0,0,0.308,78.99,135.73,0.27,996,0.6,323,1.3,,
2017,1,6,21,30,-1.4,0,0,0,0,-4.2,0,0,0,0,0.309,81.38,147.43,0.27,996,0.6,307,1.2,,
2017,1,6,22,30,-1.8,0,0,0,0,-4.2,0,0,0,0,0.309,83.88,158.08,0.27,996,0.6,292,1.2,,
2017,1,6,23,30,-2.2,0,0,0,0,-4.1,0,0,0,0,0.309,86.51,164.83,0.27,996,0.6,281,1.1,,
2017,1,7,0,30,-2.4,0,0,0,0,-4.1,0,0,0,0,0.309,87.99,162.29,0.27,996,0.6,274,1,,
2017,1,7,1,30,-2.4,0,0,0,0,-4.1,0,0,0,0,0.308,88.17,152.98,0.27,996,0.6,269,1,,
2017,1,7,2,30,-2.5,0,0,0,0,-4.1,0,0,0,0,0.308,88.96,141.64,0.27,996,0.6,267,0.9,,
2017,1,7,3,30,-2.6,0,0,0,0,-4.1,0,0,0,0,0.308,89.72,129.77,0.27,996,0.6,267,0.9,,
2017,1,7,4,30,-2.8,0,0,0,0,-4,0,0,0,0,0.308,91.14,117.86,0.26,996,0.6,270,0.8,,
2017,1,7,5,30,-2.8,0,0,0,0,-4,0,0,0,0,0.307,91.21,106.19,0.26,996,0.6,271,0.8,,
2017,1,7,6,30,-2.5,0,0,0,0,-4,0,0,0,0,0.305,89.28,94.99,0.26,996,0.6,272,0.8,,
2017,1,7,7,30,-1.2,38,312,68,0,-3.9,38,312,0,68,0.302,81.58,84.38,0.26,996,0.6,275,1,,
2017,1,7,8,30,1.2,72,628,233,1,-3.8,72,628,0,233,0.301,69.11,75.15,0.26,996,0.6,309,0.9,,
2017,1,7,9,30,3.9,88,769,382,4,-4.1,31,0,0,31,0.3,56.13,67.49,0.26,996,0.6,196,0.7,,
2017,1,7,10,30,5.6,105,809,483,4,-4.7,41,0,0,41,0.299,47.66,62.1,0.26,995,0.6,45,0.9,,
2017,1,7,11,30,6.4,107,849,536,4,-4.8,78,0,0,78,0.298,44.52,59.62,0.26,995,0.5,39,1.3,,
2017,1,7,12,30,6.9,103,850,522,4,-5,45,0,0,45,0.297,42.54,60.43,0.26,994,0.5,41,1.7,,
2017,1,7,13,30,7,93,818,447,4,-5.2,37,0,0,37,0.296,41.45,64.4,0.26,994,0.5,47,2.1,,
2017,1,7,14,30,6.3,79,732,318,4,-5.5,24,0,0,24,0.296,42.62,70.99,0.26,993,0.5,52,2,,
2017,1,7,15,30,4,56,539,154,0,-5.2,56,539,0,154,0.298,51,79.51,0.26,993,0.5,54,1.5,,
2017,1,7,16,30,1.6,0,0,0,0,-5.6,0,0,0,0,0.301,58.77,89.1,0.26,993,0.5,53,1.3,,
2017,1,7,17,30,0.5,0,0,0,0,-5.7,0,0,0,0,0.303,63.12,100.38,0.26,993,0.5,51,1.4,,
2017,1,7,18,30,-0.2,0,0,0,0,-5.7,0,0,0,0,0.305,66.32,111.84,0.26,993,0.5,48,1.5,,
2017,1,7,19,30,-0.8,0,0,0,0,-5.7,0,0,0,0,0.307,69.29,123.65,0.26,993,0.5,44,1.5,,
2017,1,7,20,30,-1.2,0,0,0,0,-5.7,0,0,0,0,0.308,71.38,135.58,0.26,993,0.5,40,1.4,,
2017,1,7,21,30,-1.5,0,0,0,0,-5.7,0,0,0,0,0.31,72.9,147.27,0.26,992,0.5,36,1.3,,
2017,1,7,22,30,-1.7,0,0,0,0,-5.7,0,0,0,0,0.312,73.94,157.91,0.26,992,0.5,35,1.2,,
2017,1,7,23,30,-1.8,0,0,0,0,-5.8,0,0,0,0,0.315,74.4,164.69,0.26,992,0.4,39,1.1,,
2017,1,8,0,30,-2,0,0,0,0,-5.8,0,0,0,0,0.318,75.49,162.23,0.26,992,0.4,53,1,,
2017,1,8,1,30,-2.3,0,0,0,0,-5.7,0,0,0,0,0.321,77.29,152.98,0.26,992,0.4,75,1.1,,
2017,1,8,2,30,-2.7,0,0,0,0,-5.7,0,0,0,0,0.323,79.88,141.66,0.26,992,0.4,95,1.1,,
2017,1,8,3,30,-2.9,0,0,0,0,-5.6,0,0,0,0,0.323,81.37,129.79,0.26,991,0.4,103,1.1,,
2017,1,8,4,30,-3.4,0,0,0,0,-5.6,0,0,0,0,0.322,84.95,117.88,0.26,991,0.4,109,1.2,,
2017,1,8,5,30,-3.7,0,0,0,0,-5.5,0,0,0,0,0.321,87.38,106.19,0.26,991,0.4,107,1.2,,
2017,1,8,6,30,-2.9,0,0,0,0,-5.4,0,0,0,0,0.32,82.79,94.98,0.26,992,0.4,102,1.5,,
2017,1,8,7,30,-0.9,38,323,69,0,-5.3,38,323,0,69,0.318,72.26,84.36,0.26,992,0.4,96,2.2,,
2017,1,8,8,30,1.8,72,637,236,1,-5.1,72,637,0,236,0.317,60.12,75.11,0.26,992,0.4,89,2.8,,
2017,1,8,9,30,4.6,90,776,388,4,-4.8,88,0,0,88,0.315,50.58,67.42,0.26,992,0.4,87,3.4,,
2017,1,8,10,30,6.6,110,810,490,2,-4.9,205,86,0,246,0.313,43.56,62,0.26,991,0.4,87,3.7,,
2017,1,8,11,30,7.7,112,841,539,1,-5.6,112,841,0,539,0.312,38.54,59.5,0.26,990,0.4,84,3.7,,
2017,1,8,12,30,8.4,109,839,525,0,-6.3,109,839,0,525,0.311,34.65,60.28,0.26,990,0.4,81,3.8,,
2017,1,8,13,30,8.5,95,823,452,0,-7,95,823,0,452,0.31,32.67,64.24,0.26,990,0.4,80,3.8,,
2017,1,8,14,30,7.5,81,735,322,1,-7.4,81,735,0,322,0.31,33.9,70.82,0.26,990,0.4,80,3,,
2017,1,8,15,30,4.5,57,541,157,0,-6.8,57,541,0,157,0.31,43.79,79.34,0.26,990,0.4,81,1.9,,
2017,1,8,16,30,1.8,11,66,13,0,-7.7,11,66,0,13,0.31,49.46,88.95,0.26,990,0.4,83,1.7,,
2017,1,8,17,30,0.8,0,0,0,0,-7.8,0,0,0,0,0.311,52.46,100.22,0.26,991,0.4,86,1.8,,
2017,1,8,18,30,0,0,0,0,0,-7.9,0,0,0,0,0.312,55.42,111.68,0.26,991,0.4,90,1.8,,
2017,1,8,19,30,-0.7,0,0,0,0,-7.9,0,0,0,0,0.314,58.27,123.5,0.26,991,0.4,94,1.7,,
2017,1,8,20,30,-1.2,0,0,0,0,-7.9,0,0,0,0,0.316,60.53,135.42,0.26,991,0.4,96,1.6,,
2017,1,8,21,30,-1.5,0,0,0,0,-7.8,0,0,0,0,0.318,62.09,147.11,0.26,991,0.3,96,1.5,,
2017,1,8,22,30,-1.7,0,0,0,0,-7.8,0,0,0,0,0.32,63.15,157.75,0.26,990,0.3,94,1.4,,
2017,1,8,23,30,-1.9,0,0,0,0,-7.8,0,0,0,0,0.32,64.29,164.53,0.26,990,0.3,92,1.4,,
2017,1,9,0,30,-2.2,0,0,0,0,-7.7,0,0,0,0,0.319,65.96,162.16,0.26,990,0.3,93,1.4,,
2017,1,9,1,30,-2.6,0,0,0,0,-7.7,0,0,0,0,0.318,68.16,152.97,0.26,990,0.3,96,1.4,,
2017,1,9,2,30,-2.9,0,0,0,0,-7.6,0,0,0,0,0.319,69.79,141.66,0.26,990,0.3,98,1.4,,
2017,1,9,3,30,-3.1,0,0,0,0,-7.7,0,0,0,0,0.319,70.74,129.8,0.26,990,0.3,99,1.4,,
2017,1,9,4,30,-3.3,0,0,0,0,-7.7,0,0,0,0,0.321,71.62,117.89,0.26,990,0.3,99,1.5,,
2017,1,9,5,30,-3.4,0,0,0,0,-7.7,0,0,0,0,0.321,72,106.2,0.26,991,0.3,99,1.5,,
2017,1,9,6,30,-2.6,0,0,0,0,-7.8,0,0,0,0,0.32,67.5,94.97,0.26,991,0.3,98,1.9,,
2017,1,9,7,30,-0.4,35,383,73,0,-7.7,35,383,0,73,0.319,57.61,84.33,0.26,992,0.3,97,2.8,,
2017,1,9,8,30,2.4,65,695,244,0,-7.8,65,695,0,244,0.317,46.82,75.06,0.26,992,0.3,94,3.6,,
2017,1,9,9,30,5.2,81,826,399,1,-7.8,81,826,0,399,0.314,38.56,67.35,0.26,992,0.3,93,4.3,,
2017,1,9,10,30,7.4,96,865,503,1,-8.5,96,865,0,503,0.311,31.42,61.89,0.26,991,0.3,95,4.8,,
2017,1,9,11,30,8.6,97,897,554,0,-9.4,97,897,0,554,0.307,26.89,59.36,0.26,990,0.3,97,4.9,,
2017,1,9,12,30,9.2,95,895,541,0,-10,95,895,0,541,0.306,24.74,60.13,0.26,990,0.3,97,4.9,,
2017,1,9,13,30,9.2,89,857,463,0,-10.2,89,857,0,463,0.305,24.28,64.07,0.26,989,0.3,98,4.9,,
2017,1,9,14,30,8,78,765,331,0,-10.1,78,765,0,331,0.305,26.53,70.65,0.26,989,0.3,97,4,,
2017,1,9,15,30,4.6,56,571,163,0,-9.2,56,571,0,163,0.304,36.16,79.17,0.26,990,0.3,93,2.8,,
2017,1,9,16,30,1.8,12,87,14,0,-9.3,12,87,0,14,0.304,43.41,88.81,0.26,990,0.3,91,2.7,,
