Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2883805,-,-,-,37.21,65.26,4,260,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,10,30,6.9,205,449,412,7,2.9000000000000004,46,0,0,46,0.319,75.59,62.56,0.27,991,1.8,285,4.4
2019,1,1,11,30,7.300000000000001,215,483,454,7,3.1,29,0,0,29,0.319,74.65,60.27,0.27,991,1.7000000000000002,290,4.5
2019,1,1,12,30,7.7,208,482,440,4,3.1,42,0,0,42,0.321,72.88,61.230000000000004,0.27,991,1.6,294,4.3
2019,1,1,13,30,8,185,437,368,4,3,34,0,0,34,0.323,70.77,65.3,0.27,991,1.6,298,4
2019,1,1,14,30,7.9,145,341,250,4,2.8000000000000003,23,0,0,23,0.326,69.96000000000001,71.94,0.27,991,1.5,302,3
2019,1,1,15,30,6.7,80,168,108,4,2.7,10,0,3,10,0.329,75.62,80.47,0.27,992,1.4000000000000001,309,1.7000000000000002
2019,1,1,16,30,5.5,0,0,0,4,2.1,0,0,0,0,0.331,78.56,89.93,0.27,993,1.4000000000000001,314,1.1
2019,1,1,17,30,5.2,0,0,0,4,1.6,0,0,0,0,0.33,77.35000000000001,101.33,0.27,993,1.3,314,1
2019,1,1,18,30,5,0,0,0,4,1.2000000000000002,0,0,0,0,0.326,76.57000000000001,112.78,0.27,994,1.3,312,1
2019,1,1,19,30,4.6000000000000005,0,0,0,4,0.9,0,0,0,0,0.321,77.03,124.59,0.27,994,1.3,311,0.9
2019,1,1,20,30,4.2,0,0,0,0,0.6000000000000001,0,0,0,0,0.316,77.49,136.52,0.27,994,1.2000000000000002,313,0.9
2019,1,1,21,30,3.8000000000000003,0,0,0,0,0.4,0,0,0,0,0.311,78.23,148.23,0.27,994,1.2000000000000002,321,0.8
2019,1,1,22,30,3.5,0,0,0,0,0.1,0,0,0,0,0.308,78.7,158.89000000000001,0.27,994,1.2000000000000002,344,0.7000000000000001
2019,1,1,23,30,3.2,0,0,0,0,0,0,0,0,0,0.306,79.51,165.51,0.27,994,1.1,190,0.6000000000000001
2019,1,2,0,30,2.9000000000000004,0,0,0,0,-0.1,0,0,0,0,0.304,80.68,162.48,0.27,994,1.1,26,0.6000000000000001
2019,1,2,1,30,2.5,0,0,0,0,-0.2,0,0,0,0,0.302,82.60000000000001,152.9,0.27,994,1.1,34,0.6000000000000001
2019,1,2,2,30,2.1,0,0,0,0,-0.2,0,0,0,0,0.301,84.56,141.46,0.27,994,1.1,44,0.7000000000000001
2019,1,2,3,30,1.8,0,0,0,4,-0.30000000000000004,0,0,0,0,0.301,85.98,129.57,0.27,994,1,50,0.8
2019,1,2,4,30,0.9,0,0,0,0,-0.30000000000000004,0,0,0,0,0.299,91.52,117.68,0.27,994,1,72,1
2019,1,2,5,30,0.2,0,0,0,0,-0.30000000000000004,0,0,0,0,0.297,96.54,106.04,0.27,994,1,85,1.2000000000000002
2019,1,2,6,30,0.1,0,0,0,0,-0.2,0,0,0,0,0.294,98.14,94.9,0.27,995,1,94,1.2000000000000002
2019,1,2,7,30,2,43,178,60,0,0.2,43,178,0,60,0.293,87.72,84.39,0.27,995,1,100,1.9000000000000001
2019,1,2,8,30,4.7,91,478,213,0,0.7000000000000001,91,478,0,213,0.293,75.44,75.26,0.27,995,1,97,2.6
2019,1,2,9,30,7.5,117,628,354,4,1,30,0,0,30,0.292,63.2,67.74,0.27,995,1,93,2.9000000000000004
2019,1,2,10,30,9.700000000000001,136,683,451,3,1,115,0,0,115,0.29,54.71,62.51,0.27,994,1,92,2.9000000000000004
2019,1,2,11,30,10.8,141,713,495,3,1.4000000000000001,60,0,3,60,0.28800000000000003,52.1,60.19,0.27,993,1,87,2.7
2019,1,2,12,30,11.4,138,705,478,3,1.5,58,0,3,58,0.28800000000000003,50.47,61.13,0.27,993,1,82,2.6
2019,1,2,13,30,11.5,122,672,404,3,1.4000000000000001,95,0,3,95,0.28800000000000003,49.980000000000004,65.18,0.27,992,1,78,2.7
2019,1,2,14,30,10.700000000000001,102,563,278,3,1.4000000000000001,60,0,3,60,0.28800000000000003,52.54,71.81,0.27,992,1,77,2.5
2019,1,2,15,30,8.4,66,342,124,3,1.7000000000000002,25,0,3,25,0.29,62.57,80.33,0.27,993,1,79,1.9000000000000001
2019,1,2,16,30,6.300000000000001,0,0,0,7,1.1,0,0,0,0,0.293,69.41,89.82000000000001,0.27,993,1,87,1.8
2019,1,2,17,30,5.300000000000001,0,0,0,7,0.9,0,0,0,0,0.297,73.29,101.2,0.27,993,1,97,1.9000000000000001
2019,1,2,18,30,4.6000000000000005,0,0,0,7,0.7000000000000001,0,0,0,0,0.3,76.05,112.65,0.27,993,1,108,2
2019,1,2,19,30,3.8000000000000003,0,0,0,0,0.6000000000000001,0,0,0,0,0.302,79.89,124.45,0.27,993,1,115,1.9000000000000001
2019,1,2,20,30,3.2,0,0,0,0,0.6000000000000001,0,0,0,0,0.303,82.82000000000001,136.38,0.27,992,1,118,1.8
2019,1,2,21,30,2.8000000000000003,0,0,0,0,0.5,0,0,0,0,0.302,84.56,148.09,0.27,992,1,119,1.8
2019,1,2,22,30,2.4000000000000004,0,0,0,0,0.30000000000000004,0,0,0,0,0.301,86.23,158.75,0.27,992,1,118,1.9000000000000001
2019,1,2,23,30,2.2,0,0,0,0,0.2,0,0,1,0,0.302,86.5,165.4,0.27,992,1,116,2
2019,1,3,0,30,2,0,0,0,0,0,0,0,0,0,0.304,86.73,162.47,0.27,992,1,112,2.2
2019,1,3,1,30,1.7000000000000002,0,0,0,0,-0.1,0,0,1,0,0.306,87.69,152.93,0.27,992,1,110,2.3000000000000003
2019,1,3,2,30,1.5,0,0,0,0,-0.30000000000000004,0,0,0,0,0.307,87.79,141.51,0.27,991,1.1,112,2.4000000000000004
2019,1,3,3,30,1.4000000000000001,0,0,0,0,-0.5,0,0,0,0,0.307,86.92,129.62,0.27,991,1.1,113,2.4000000000000004
2019,1,3,4,30,1.2000000000000002,0,0,0,4,-0.9,0,0,0,0,0.305,86.11,117.72,0.27,991,1.1,120,2.4000000000000004
2019,1,3,5,30,1.2000000000000002,0,0,0,4,-1.3,0,0,0,0,0.302,83.7,106.08,0.27,992,1.1,127,2.3000000000000003
2019,1,3,6,30,2.1,0,0,0,4,-1.7000000000000002,0,0,0,0,0.297,75.93,94.93,0.27,992,1.1,136,2.4000000000000004
2019,1,3,7,30,4.5,39,227,61,4,-2,5,0,3,5,0.293,62.620000000000005,84.4,0.27,992,1.1,148,2.8000000000000003
2019,1,3,8,30,7.6000000000000005,80,530,215,4,-2,16,0,3,16,0.28800000000000003,50.46,75.26,0.27,993,1.2000000000000002,157,3.2
2019,1,3,9,30,10.5,103,669,357,4,-1.9000000000000001,29,0,0,29,0.28400000000000003,42.06,67.71000000000001,0.27,992,1.2000000000000002,164,3.2
2019,1,3,10,30,13.100000000000001,120,722,454,1,-1.7000000000000002,120,722,0,454,0.281,35.88,62.45,0.27,991,1.2000000000000002,177,3.1
2019,1,3,11,30,15.100000000000001,125,748,498,2,-1.1,218,251,0,343,0.28,32.8,60.1,0.27,990,1.2000000000000002,195,2.8000000000000003
2019,1,3,12,30,16.3,122,743,482,2,-0.30000000000000004,218,170,3,300,0.28,32.3,61.02,0.27,989,1.2000000000000002,205,2.5
2019,1,3,13,30,16.6,98,751,415,2,0.30000000000000004,184,142,3,244,0.281,33.06,65.05,0.27,988,1.2000000000000002,184,2.2
2019,1,3,14,30,15.200000000000001,82,657,289,7,0.8,15,0,3,15,0.28200000000000003,37.45,71.67,0.27,988,1.2000000000000002,128,1.9000000000000001
2019,1,3,15,30,11.9,56,450,132,1,1.8,56,450,0,132,0.28400000000000003,50.1,80.19,0.27,987,1.2000000000000002,98,2.1
2019,1,3,16,30,9.700000000000001,0,0,0,7,0.6000000000000001,0,0,0,0,0.28500000000000003,52.93,89.7,0.27,987,1.3,104,3
2019,1,3,17,30,9.1,0,0,0,6,0.30000000000000004,0,0,0,0,0.28600000000000003,54.09,101.05,0.27,987,1.3,111,3.6
2019,1,3,18,30,8.6,0,0,0,6,0.30000000000000004,0,0,0,0,0.28800000000000003,56.02,112.51,0.27,987,1.3,115,3.6
2019,1,3,19,30,8.200000000000001,0,0,0,6,0.30000000000000004,0,0,0,0,0.28800000000000003,57.42,124.31,0.27,986,1.3,118,3.5
2019,1,3,20,30,8,0,0,0,6,0.2,0,0,0,0,0.28700000000000003,57.92,136.24,0.27,985,1.4000000000000001,116,3.6
2019,1,3,21,30,8,0,0,0,6,0.1,0,0,0,0,0.28500000000000003,57.44,147.95000000000002,0.27,984,1.5,112,3.9000000000000004
2019,1,3,22,30,8,0,0,0,6,-0.1,0,0,0,0,0.28300000000000003,56.7,158.61,0.27,982,1.7000000000000002,109,4.2
2019,1,3,23,30,7.9,0,0,0,9,-0.30000000000000004,0,0,0,0,0.281,56.33,165.29,0.27,981,1.8,108,4.4
2019,1,4,0,30,8.1,0,0,0,6,-0.4,0,0,0,0,0.28200000000000003,54.97,162.44,0.27,981,2,109,4.6000000000000005
2019,1,4,1,30,8,0,0,0,7,-0.30000000000000004,0,0,0,0,0.28200000000000003,55.94,152.95000000000002,0.27,981,2.1,118,4.3
2019,1,4,2,30,7.300000000000001,0,0,0,6,1,0,0,0,0,0.28200000000000003,64.44,141.55,0.27,980,2.2,119,3.7
2019,1,4,3,30,6.800000000000001,0,0,0,9,2.7,0,0,0,0,0.28200000000000003,75.19,129.66,0.27,980,2.2,114,3.5
2019,1,4,4,30,6.1000000000000005,0,0,0,9,3.6,0,0,0,0,0.28700000000000003,84.15,117.76,0.27,979,2.3000000000000003,98,3.6
2019,1,4,5,30,5.9,0,0,0,6,4,0,0,0,0,0.291,87.91,106.11,0.27,979,2.3000000000000003,98,3.8000000000000003
2019,1,4,6,30,6,0,0,0,7,4.2,0,0,0,0,0.293,88.35000000000001,94.95,0.27,978,2.2,106,3.9000000000000004
2019,1,4,7,30,6.5,42,53,47,4,4.6000000000000005,5,0,3,5,0.295,87.39,84.41,0.27,978,2.3000000000000003,120,3.8000000000000003
2019,1,4,8,30,7.4,124,241,185,6,5.300000000000001,11,0,3,11,0.295,86.33,75.25,0.27,978,2.3000000000000003,153,3.4000000000000004
2019,1,4,9,30,8.5,171,386,318,4,6.2,29,0,0,29,0.297,85.5,67.68,0.27,978,2.2,205,3.1
2019,1,4,10,30,9.9,188,494,417,7,7.300000000000001,25,0,0,25,0.3,83.75,62.38,0.27,978,2.1,250,3.3000000000000003
2019,1,4,11,30,11.100000000000001,186,563,468,7,8.1,30,0,0,30,0.304,81.56,60.01,0.27,978,1.8,269,3.9000000000000004
2019,1,4,12,30,11.600000000000001,177,571,455,7,8.200000000000001,26,0,0,26,0.307,79.41,60.9,0.27,979,1.7000000000000002,271,4.800000000000001
2019,1,4,13,30,10.8,163,521,384,7,7.7,23,0,3,23,0.309,81.44,64.92,0.27,980,1.6,270,5.800000000000001
2019,1,4,14,30,9.200000000000001,138,388,261,8,7.1000000000000005,13,0,3,13,0.308,86.63,71.53,0.27,982,1.6,270,6.9
2019,1,4,15,30,7.4,85,150,111,4,5.9,10,0,3,10,0.307,90.43,80.05,0.27,984,1.6,269,7.7
2019,1,4,16,30,6.2,0,0,0,6,4.7,0,0,0,0,0.305,90.34,89.57000000000001,0.27,986,1.5,266,7.9
2019,1,4,17,30,5.5,0,0,0,7,3.9000000000000004,0,0,0,0,0.304,89.13,100.91,0.27,987,1.5,261,7.800000000000001
2019,1,4,18,30,5,0,0,0,6,3.3000000000000003,0,0,0,0,0.303,88.71000000000001,112.36,0.27,989,1.5,258,7.4
2019,1,4,19,30,4.7,0,0,0,7,3,0,0,0,0,0.302,88.74,124.17,0.27,990,1.5,257,6.800000000000001
2019,1,4,20,30,4.5,0,0,0,6,2.8000000000000003,0,0,0,0,0.302,88.66,136.1,0.27,990,1.5,257,6.300000000000001
2019,1,4,21,30,4.3,0,0,0,6,2.6,0,0,0,0,0.301,88.81,147.8,0.27,991,1.4000000000000001,257,5.7
2019,1,4,22,30,4.1000000000000005,0,0,0,7,2.4000000000000004,0,0,0,0,0.301,88.99,158.46,0.27,991,1.4000000000000001,258,5.300000000000001
2019,1,4,23,30,3.8000000000000003,0,0,0,6,2.3000000000000003,0,0,0,0,0.301,90.02,165.17000000000002,0.27,991,1.4000000000000001,258,4.800000000000001
2019,1,5,0,30,3.5,0,0,0,6,2.2,0,0,0,0,0.302,90.89,162.41,0.27,992,1.3,258,4.2
2019,1,5,1,30,3,0,0,0,6,1.9000000000000001,0,0,0,0,0.303,92.61,152.97,0.27,992,1.3,259,3.5
2019,1,5,2,30,2.5,0,0,0,7,1.6,0,0,1,0,0.305,93.88,141.58,0.27,993,1.3,260,2.9000000000000004
2019,1,5,3,30,2.3000000000000003,0,0,0,7,1.3,0,0,0,0,0.307,93.19,129.7,0.27,993,1.3,261,2.7
2019,1,5,4,30,1.6,0,0,0,7,1.1,0,0,0,0,0.31,96.17,117.8,0.27,994,1.3,262,1.9000000000000001
2019,1,5,5,30,1.1,0,0,0,4,0.8,0,0,0,0,0.309,97.73,106.14,0.27,995,1.2000000000000002,263,1.6
2019,1,5,6,30,1.1,0,0,0,4,0.5,0,0,0,0,0.307,95.49,94.97,0.27,996,1.2000000000000002,266,1.6
2019,1,5,7,30,2.3000000000000003,44,130,56,4,0.5,10,0,3,10,0.306,87.61,84.41,0.27,996,1.2000000000000002,271,2.1
2019,1,5,8,30,3.9000000000000004,96,439,208,4,0.2,32,0,3,32,0.306,76.72,75.23,0.27,997,1.2000000000000002,279,2.3000000000000003
2019,1,5,9,30,5.5,118,619,353,2,-0.6000000000000001,162,127,0,211,0.307,65.01,67.63,0.27,997,1.1,278,1.9000000000000001
2019,1,5,10,30,7,118,742,463,4,-0.8,61,0,0,61,0.306,57.480000000000004,62.31,0.27,996,1,269,1.5
2019,1,5,11,30,8.1,115,790,511,2,-1,221,240,0,341,0.305,52.620000000000005,59.910000000000004,0.27,995,1,260,1
2019,1,5,12,30,8.8,107,805,500,0,-1.2000000000000002,107,805,0,500,0.305,49.44,60.77,0.27,995,0.9,181,0.6000000000000001
2019,1,5,13,30,9.1,103,755,424,1,-1.4000000000000001,103,755,0,424,0.307,47.800000000000004,64.78,0.27,994,0.8,97,1
2019,1,5,14,30,8.6,84,674,300,2,-1.5,129,65,3,150,0.31,49.14,71.38,0.27,994,0.7000000000000001,83,1.5
2019,1,5,15,30,6.4,57,475,140,0,0.1,57,475,0,140,0.311,63.870000000000005,79.9,0.27,994,0.7000000000000001,79,1.6
2019,1,5,16,30,4.2,0,0,0,0,-0.8,0,0,0,0,0.31,70.01,89.44,0.27,994,0.6000000000000001,81,1.9000000000000001
2019,1,5,17,30,3.4000000000000004,0,0,0,0,-1.4000000000000001,0,0,0,0,0.307,70.65,100.76,0.27,995,0.6000000000000001,90,2.4000000000000004
2019,1,5,18,30,3,0,0,0,0,-1.5,0,0,1,0,0.303,72.27,112.22,0.27,995,0.6000000000000001,101,2.7
2019,1,5,19,30,2.5,0,0,0,4,-1.4000000000000001,0,0,0,0,0.3,75.68,124.03,0.27,995,0.6000000000000001,110,2.9000000000000004
2019,1,5,20,30,2,0,0,0,0,-1.2000000000000002,0,0,0,0,0.298,79.59,135.95,0.27,994,0.6000000000000001,116,3
2019,1,5,21,30,1.6,0,0,0,0,-1,0,0,0,0,0.297,82.98,147.65,0.27,994,0.6000000000000001,118,3.2
2019,1,5,22,30,1.3,0,0,0,0,-0.9,0,0,0,0,0.296,85.09,158.31,0.27,993,0.6000000000000001,117,3.4000000000000004
2019,1,5,23,30,1.1,0,0,0,0,-1,0,0,0,0,0.294,85.9,165.04,0.27,993,0.6000000000000001,116,3.6
2019,1,6,0,30,0.9,0,0,0,0,-1.3,0,0,0,0,0.292,85.39,162.37,0.27,993,0.6000000000000001,117,3.8000000000000003
2019,1,6,1,30,0.7000000000000001,0,0,0,0,-1.8,0,0,0,0,0.291,83.57000000000001,152.98,0.27,992,0.6000000000000001,120,3.7
2019,1,6,2,30,0.30000000000000004,0,0,0,0,-2.3000000000000003,0,0,0,0,0.293,82.96000000000001,141.61,0.27,992,0.5,120,3.7
2019,1,6,3,30,0.2,0,0,0,0,-2.5,0,0,0,0,0.294,82,129.73,0.27,991,0.5,118,3.7
2019,1,6,4,30,-0.4,0,0,0,0,-2.5,0,0,0,0,0.301,85.96000000000001,117.83,0.27,991,0.5,114,3.9000000000000004
2019,1,6,5,30,-0.7000000000000001,0,0,0,0,-2.3000000000000003,0,0,0,0,0.304,89.02,106.16,0.27,990,0.5,115,3.8000000000000003
2019,1,6,6,30,-0.30000000000000004,0,0,0,0,-2.2,0,0,0,0,0.305,87.07000000000001,94.98,0.27,990,0.5,118,4
2019,1,6,7,30,1.5,36,343,69,0,-2.1,36,343,0,69,0.304,77.08,84.4,0.27,990,0.5,122,4.5
2019,1,6,8,30,4.3,67,657,235,0,-1.8,67,657,0,235,0.303,64.4,75.2,0.27,990,0.5,122,5
2019,1,6,9,30,7.300000000000001,85,785,384,0,-1.3,85,785,0,384,0.302,54.56,67.58,0.27,990,0.5,117,5.6000000000000005
2019,1,6,10,30,9.8,99,831,486,0,-0.9,99,831,0,486,0.299,47.32,62.230000000000004,0.27,990,0.5,115,5.9
2019,1,6,11,30,11.4,107,841,530,1,-1,107,841,0,530,0.297,42.27,59.800000000000004,0.27,989,0.5,114,5.800000000000001
2019,1,6,12,30,12.3,107,826,512,2,-1.2000000000000002,217,220,0,325,0.296,39.12,60.64,0.27,988,0.5,113,5.7
2019,1,6,13,30,12.4,100,782,435,2,-1.3,187,157,0,255,0.295,38.62,64.63,0.27,987,0.5,112,5.5
2019,1,6,14,30,11.4,86,684,306,2,-1.3,132,89,3,161,0.294,41.15,71.23,0.27,986,0.5,108,4.800000000000001
2019,1,6,15,30,8.8,58,481,144,0,-0.8,58,481,0,144,0.293,51.03,79.75,0.27,986,0.5,104,3.8000000000000003
2019,1,6,16,30,7.1000000000000005,0,0,0,0,-1.1,0,0,0,0,0.293,56.160000000000004,89.31,0.27,985,0.5,106,4.1000000000000005
2019,1,6,17,30,6.800000000000001,0,0,0,0,-1.2000000000000002,0,0,0,0,0.295,56.7,100.61,0.27,985,0.6000000000000001,110,4.800000000000001
2019,1,6,18,30,6.5,0,0,0,4,-1.3,0,0,0,0,0.296,57.6,112.07000000000001,0.27,985,0.6000000000000001,114,4.7
2019,1,6,19,30,5.9,0,0,0,1,-1.4000000000000001,0,0,0,0,0.298,59.25,123.88000000000001,0.27,984,0.6000000000000001,117,4.3
2019,1,6,20,30,5.300000000000001,0,0,0,7,-1.7000000000000002,0,0,0,0,0.297,60.7,135.8,0.27,984,0.7000000000000001,119,3.9000000000000004
2019,1,6,21,30,4.800000000000001,0,0,0,7,-2,0,0,0,0,0.295,61.480000000000004,147.5,0.27,983,0.7000000000000001,122,3.7
2019,1,6,22,30,4.800000000000001,0,0,0,7,-2.3000000000000003,0,0,0,0,0.293,59.93,158.15,0.27,983,0.7000000000000001,130,3.5
2019,1,6,23,30,5,0,0,0,7,-2.6,0,0,0,0,0.291,57.92,164.9,0.27,982,0.7000000000000001,144,3.3000000000000003
2019,1,7,0,30,5.1000000000000005,0,0,0,7,-2.8000000000000003,0,0,0,0,0.29,56.63,162.32,0.27,982,0.9,154,3.3000000000000003
2019,1,7,1,30,5.2,0,0,0,7,-3,0,0,0,0,0.28700000000000003,55.43,152.98,0.27,981,1,160,3.3000000000000003
2019,1,7,2,30,5.2,0,0,0,4,-3.3000000000000003,0,0,0,0,0.28400000000000003,54.370000000000005,141.63,0.27,980,1.1,164,3.2
2019,1,7,3,30,5.1000000000000005,0,0,0,0,-3.5,0,0,0,0,0.28300000000000003,53.72,129.76,0.27,980,1.1,164,3.1
2019,1,7,4,30,5.2,0,0,0,1,-3.9000000000000004,0,0,0,0,0.28,51.9,117.85000000000001,0.26,980,1,172,2.6
2019,1,7,5,30,5.7,0,0,0,4,-4.1000000000000005,0,0,0,0,0.28,49.480000000000004,106.18,0.26,979,1.1,170,2.6
2019,1,7,6,30,6.6000000000000005,0,0,0,4,-4.2,0,0,0,0,0.279,46.13,94.99,0.26,979,1.2000000000000002,176,2.8000000000000003
2019,1,7,7,30,8.4,45,121,56,4,-4,6,0,3,6,0.278,41.43,84.4,0.26,979,1.3,192,3.1
2019,1,7,8,30,11,108,368,202,7,-3,11,0,3,11,0.276,37.35,75.17,0.26,980,1.5,205,3.9000000000000004
2019,1,7,9,30,13,146,505,339,4,-2,141,13,0,146,0.272,35.35,67.52,0.26,980,1.6,210,4.800000000000001
2019,1,7,10,30,14.700000000000001,191,505,427,7,-0.2,22,0,0,22,0.267,36,62.14,0.26,979,1.7000000000000002,207,5.300000000000001
2019,1,7,11,30,16.8,197,542,471,7,1.8,114,0,0,114,0.263,36.480000000000004,59.68,0.26,978,1.8,209,5.5
2019,1,7,12,30,18.400000000000002,196,530,457,7,2.7,128,0,0,128,0.259,35.08,60.5,0.26,977,1.7000000000000002,217,4.9
2019,1,7,13,30,18.5,204,401,376,7,3.3000000000000003,88,0,0,88,0.256,36.46,64.48,0.26,977,1.7000000000000002,225,3.3000000000000003
2019,1,7,14,30,17.1,162,287,255,3,4.9,79,0,3,79,0.254,44.52,71.07000000000001,0.26,976,1.6,232,1.9000000000000001
2019,1,7,15,30,15.100000000000001,91,116,112,4,4.3,34,0,3,34,0.253,48.57,79.59,0.26,976,1.5,242,1.7000000000000002
2019,1,7,16,30,13.700000000000001,0,0,0,7,2.8000000000000003,0,0,0,0,0.251,47.85,89.19,0.26,977,1.5,252,1.9000000000000001
2019,1,7,17,30,12.9,0,0,0,4,2.5,0,0,0,0,0.249,49.07,100.45,0.26,977,1.5,254,2
2019,1,7,18,30,12.100000000000001,0,0,0,7,2.5,0,0,1,0,0.248,52.050000000000004,111.91,0.26,978,1.5,248,2
2019,1,7,19,30,11.3,0,0,0,7,2.7,0,0,0,0,0.249,55.35,123.73,0.26,978,1.6,240,2
2019,1,7,20,30,10.700000000000001,0,0,0,7,2.9000000000000004,0,0,0,0,0.25,58.67,135.65,0.26,978,1.6,236,2
2019,1,7,21,30,9.9,0,0,0,6,3.2,0,0,0,0,0.251,62.92,147.35,0.26,978,1.6,232,2.1
2019,1,7,22,30,9.3,0,0,0,6,3.4000000000000004,0,0,0,0,0.252,66.62,157.99,0.26,978,1.7000000000000002,230,2.4000000000000004
2019,1,7,23,30,9,0,0,0,4,3.7,0,0,0,0,0.253,69.54,164.76,0.26,979,1.8,240,2.5
2019,1,8,0,30,9.1,0,0,0,4,4.4,0,0,0,0,0.256,72.2,162.26,0.26,980,1.9000000000000001,257,2.8000000000000003
2019,1,8,1,30,9.200000000000001,0,0,0,4,5.2,0,0,0,0,0.258,75.92,152.98,0.26,981,2,272,3.5
2019,1,8,2,30,9.1,0,0,0,4,5.800000000000001,0,0,0,0,0.26,80.03,141.65,0.26,982,1.8,287,4
2019,1,8,3,30,8.9,0,0,0,0,5.800000000000001,0,0,0,0,0.261,81.14,129.78,0.26,982,1.7000000000000002,294,4.1000000000000005
2019,1,8,4,30,7.300000000000001,0,0,0,3,5.6000000000000005,0,0,0,0,0.262,88.88,117.87,0.26,984,1.4000000000000001,289,2.5
2019,1,8,5,30,6.1000000000000005,0,0,0,4,5.300000000000001,0,0,0,0,0.262,94.55,106.19,0.26,985,1.3,269,1.9000000000000001
2019,1,8,6,30,6.1000000000000005,0,0,0,4,5.1000000000000005,0,0,0,0,0.261,93.11,94.98,0.26,986,1.2000000000000002,248,2.2
2019,1,8,7,30,7.800000000000001,44,113,56,4,5,26,0,3,26,0.261,82.7,84.38,0.26,987,1.1,237,3.4000000000000004
