Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction,Latitude,Longitude
2003,3,10,8,30,26,9,-2,8580,7,0.3,27,32.8,,
2003,3,10,9,30,111,400,-2,8590,11,0.2,222,33.4,,
2003,3,10,10,30,155,607,-2,8590,15,0.2,438,34.6,,
2003,3,10,11,30,181,719,-1,8590,18,0.1,628,35.4,,
2003,3,10,12,30,196,779,-1,8590,20,0.1,766,0,,
2003,3,10,13,30,203,806,-1,8590,21,0,839,0.5,,
2003,3,10,14,30,204,807,-2,8580,22,0,840,0.2,,
2003,3,10,15,30,196,781,-2,8580,21,0,768,1.3,,
2003,3,10,16,30,181,722,-3,8570,20,0,631,3.5,,
2003,3,10,17,30,156,612,-3,8570,18,0,443,6.4,,
2003,3,10,18,30,112,406,0,8570,16,0.1,226,9.3,,
2003,3,10,19,30,20,0,1,8580,13,0.1,20,10.5,,
2003,3,10,20,30,0,0,1,8580,11,0.1,0,11.1,,
2003,3,10,21,30,0,0,1,8590,10,0.1,0,11.4,,
2003,3,10,22,30,0,0,0,8590,9,0,0,10.7,,
2003,3,10,23,30,0,0,0,8590,9,0,0,2.2,,
2003,3,11,0,30,0,0,0,8590,8,0.1,0,33.9,,
2003,3,11,1,30,0,0,-3,8580,7,0.1,0,33.5,,
2003,3,11,2,30,0,0,-2,8580,7,0.2,0,33.4,,
2003,3,11,3,30,0,0,-3,8570,7,0.2,0,33,,
2003,3,11,4,30,0,0,-4,8570,6,0.2,0,32.6,,
2003,3,11,5,30,0,0,-4,8560,6,0.2,0,32.3,,
2003,3,11,6,30,0,0,-5,8560,6,0.2,0,32.1,,
2003,3,11,7,30,0,0,-4,8570,6,0.2,0,31.8,,
2003,3,11,8,30,29,18,-1,8570,9,0.2,31,31.4,,
2003,3,11,9,30,113,413,-4,8580,13,0.1,230,31.3,,
2003,3,11,10,30,157,618,-3,8580,17,0,448,25,,
2003,3,11,11,30,182,727,-2,8580,20,0,637,14.9,,
2003,3,11,12,30,197,784,-2,8580,21,0.1,773,14.2,,
2003,3,11,13,30,204,807,-2,8570,22,0.1,843,14.1,,
2003,3,11,14,30,203,805,-1,8560,22,0.2,841,14.1,,
2003,3,11,15,30,196,777,-1,8560,21,0.2,767,14.2,,
2003,3,11,16,30,180,715,-1,8560,20,0.2,629,14.5,,
2003,3,11,17,30,154,604,-1,8560,18,0.2,440,14.7,,
2003,3,11,18,30,111,401,0,8560,16,0.2,225,14.4,,
2003,3,11,19,30,25,1,0,8560,13,0.3,26,14.3,,
2003,3,11,20,30,0,0,1,8570,12,0.3,0,14.7,,
2003,3,11,21,30,0,0,1,8570,11,0.2,0,16,,
2003,3,11,22,30,0,0,0,8570,10,0.2,0,18.2,,
2003,3,11,23,30,0,0,0,8570,10,0.2,0,20.5,,
2003,3,12,0,30,0,0,0,8570,9,0.2,0,22.4,,
2003,3,12,1,30,0,0,0,8560,9,0.2,0,24.3,,
2003,3,12,2,30,0,0,0,8560,8,0.2,0,26.2,,
2003,3,12,3,30,0,0,-1,8550,8,0.2,0,28.1,,
2003,3,12,4,30,0,0,-1,8560,7,0.2,0,30.1,,
2003,3,12,5,30,0,0,-2,8560,7,0.2,0,31.8,,
2003,3,12,6,30,0,0,-3,8570,7,0.2,0,32.7,,
2003,3,12,7,30,0,0,-3,8580,6,0.2,0,33.3,,
2003,3,12,8,30,30,13,-2,8590,9,0.2,31,33.7,,
2003,3,12,9,30,113,411,-3,8590,13,0.2,231,34.6,,
2003,3,12,10,30,156,611,-2,8590,17,0.1,447,1.8,,
2003,3,12,11,30,181,717,-2,8590,20,0,633,7,,
2003,3,12,12,30,196,774,-1,8590,21,0.1,768,10.7,,
2003,3,12,13,30,202,798,-1,8590,22,0.1,837,12.4,,
2003,3,12,14,30,202,796,-1,8580,22,0.1,836,13.1,,
2003,3,12,15,30,195,770,-1,8570,22,0.2,764,13.1,,
2003,3,12,16,30,180,711,-1,8570,21,0.2,628,13,,
2003,3,12,17,30,154,603,-2,8580,19,0.2,442,12.8,,
2003,3,12,18,30,112,402,-1,8580,16,0.2,227,12.5,,
2003,3,12,19,30,32,21,0,8590,13,0.2,34,12,,
2003,3,12,20,30,0,0,1,8590,12,0.2,0,11.4,,
2003,3,12,21,30,0,0,1,8600,11,0.2,0,11.1,,
2003,3,12,22,30,0,0,0,8590,10,0.1,0,11.4,,
2003,3,12,23,30,0,0,1,8590,10,0,0,14.8,,
2003,3,13,0,30,0,0,0,8590,10,0,0,24.3,,
2003,3,13,1,30,0,0,0,8590,10,0.1,0,25.5,,
2003,3,13,2,30,0,0,0,8590,10,0.1,0,26.1,,
2003,3,13,3,30,0,0,0,8590,10,0.2,0,26.9,,
2003,3,13,4,30,0,0,0,8590,9,0.2,0,27,,
2003,3,13,5,30,0,0,0,8590,9,0.2,0,26.7,,
2003,3,13,6,30,0,0,0,8590,9,0.2,0,26.3,,
2003,3,13,7,30,0,0,1,8590,9,0.3,0,26.2,,
2003,3,13,8,30,19,0,1,8600,11,0.3,19,26.4,,
2003,3,13,9,30,133,120,2,8610,13,0.2,169,26.2,,
2003,3,13,10,30,237,399,3,8610,17,0.1,429,23.7,,
2003,3,13,11,30,321,143,3,8600,20,0.2,412,20.7,,
2003,3,13,12,30,385,140,3,8600,22,0.2,490,18.8,,
2003,3,13,13,30,380,484,2,8590,23,0.2,768,17.3,,
2003,3,13,14,30,408,186,2,8590,23,0.3,557,16.2,,
2003,3,13,15,30,388,192,1,8580,22,0.3,531,15.6,,
2003,3,13,16,30,292,395,0,8580,20,0.3,543,15.3,,
2003,3,13,17,30,153,591,0,8590,18,0.3,436,14.6,,
2003,3,13,18,30,110,395,1,8600,16,0.3,225,13.1,,
2003,3,13,19,30,12,0,2,8600,14,0.3,12,12.2,,
2003,3,13,20,30,0,0,2,8610,13,0.3,0,11.8,,
2003,3,13,21,30,0,0,2,8620,13,0.2,0,11.8,,
2003,3,13,22,30,0,0,2,8620,12,0.2,0,12.1,,
2003,3,13,23,30,0,0,3,8620,12,0.1,0,12.7,,
2003,3,14,0,30,0,0,4,8610,11,0.1,0,13.8,,
2003,3,14,1,30,0,0,1,8610,11,0,0,14.1,,
2003,3,14,2,30,0,0,2,8600,11,0,0,10.9,,
2003,3,14,3,30,0,0,0,8600,10,0,0,6.7,,
2003,3,14,4,30,0,0,1,8600,9,0,0,4.9,,
2003,3,14,5,30,0,0,0,8600,9,0.1,0,3.9,,
2003,3,14,6,30,0,0,0,8600,8,0.1,0,3,,
2003,3,14,7,30,0,0,0,8610,8,0.1,0,2.2,,
2003,3,14,8,30,27,0,1,8610,10,0.1,27,1.7,,
2003,3,14,9,30,132,83,1,8610,12,0.1,157,3.7,,
2003,3,14,10,30,236,365,1,8610,15,0.1,414,10.6,,
2003,3,14,11,30,304,92,0,8610,18,0.1,363,13.8,,
2003,3,14,12,30,194,760,0,8600,20,0.2,762,15.3,,
2003,3,14,13,30,200,784,0,8590,21,0.3,831,16.2,,
2003,3,14,14,30,200,783,0,8580,22,0.3,830,16.5,,
2003,3,14,15,30,193,758,0,8570,22,0.3,759,16.5,,
2003,3,14,16,30,257,537,0,8560,21,0.3,599,16,,
2003,3,14,17,30,154,597,0,8550,19,0.4,441,15.3,,
2003,3,14,18,30,128,58,0,8560,17,0.3,145,14.3,,
2003,3,14,19,30,11,0,0,8560,14,0.3,11,13.6,,
2003,3,14,20,30,0,0,1,8560,13,0.3,0,13.5,,
2003,3,14,21,30,0,0,2,8560,12,0.2,0,13.8,,
2003,3,14,22,30,0,0,3,8560,12,0.2,0,14.5,,
2003,3,14,23,30,0,0,4,8560,11,0.1,0,18.2,,
2003,3,15,0,30,0,0,2,8550,11,0.1,0,26,,
2003,3,15,1,30,0,0,4,8550,10,0.3,0,28.1,,
2003,3,15,2,30,0,0,4,8540,9,0.3,0,29.1,,
2003,3,15,3,30,0,0,3,8530,8,0.4,0,29.3,,
2003,3,15,4,30,0,0,2,8530,7,0.4,0,29.3,,
2003,3,15,5,30,0,0,1,8530,6,0.5,0,29.7,,
2003,3,15,6,30,0,0,0,8540,5,0.5,0,30.1,,
2003,3,15,7,30,0,0,-1,8540,4,0.5,0,30.3,,
2003,3,15,8,30,37,26,-1,8550,6,0.5,40,30.6,,
2003,3,15,9,30,150,295,0,8550,10,0.4,239,31.1,,
2003,3,15,10,30,174,596,-2,8560,14,0.4,467,31.8,,
2003,3,15,11,30,193,708,-3,8560,18,0.4,650,32,,
2003,3,15,12,30,203,786,-4,8550,21,0.2,795,31.7,,
2003,3,15,13,30,211,806,-4,8540,22,0.1,863,29.9,,
2003,3,15,14,30,211,809,-5,8530,23,0.1,865,26.3,,
2003,3,15,15,30,204,784,-5,8530,23,0.1,792,23.2,,
2003,3,15,16,30,188,727,-6,8530,22,0.2,654,21.7,,
2003,3,15,17,30,158,628,-6,8530,20,0.2,463,21.2,,
2003,3,15,18,30,131,355,-3,8530,17,0.2,236,20.5,,
2003,3,15,19,30,28,0,0,8530,14,0.2,28,20.1,,
2003,3,15,20,30,0,0,0,8540,13,0.2,0,22.4,,
2003,3,15,21,30,0,0,0,8540,12,0.2,0,25.1,,
2003,3,15,22,30,0,0,-2,8540,10,0.3,0,26.7,,
2003,3,15,23,30,0,0,-2,8540,9,0.3,0,27.8,,
2003,3,16,0,30,0,0,-2,8540,9,0.4,0,28.6,,
2003,3,16,1,30,0,0,-3,8530,8,0.4,0,29.3,,
2003,3,16,2,30,0,0,-3,8520,7,0.4,0,29.7,,
2003,3,16,3,30,0,0,-3,8520,6,0.4,0,29.9,,
2003,3,16,4,30,0,0,-4,8520,6,0.4,0,30,,
2003,3,16,5,30,0,0,-4,8530,5,0.4,0,30.1,,
2003,3,16,6,30,0,0,-4,8540,5,0.4,0,30.3,,
2003,3,16,7,30,0,0,-4,8540,5,0.4,0,30.4,,
2003,3,16,8,30,42,29,-3,8550,8,0.4,45,30.5,,
2003,3,16,9,30,151,326,-3,8550,12,0.3,251,30.9,,
2003,3,16,10,30,174,603,-3,8560,17,0.2,473,32.2,,
2003,3,16,11,30,193,715,-3,8560,20,0.1,657,33.5,,
2003,3,16,12,30,206,777,-3,8550,22,0,795,35.6,,
2003,3,16,13,30,244,750,-3,8550,22,0,854,4.7,,
2003,3,16,14,30,271,676,-3,8540,23,0,820,9.4,,
2003,3,16,15,30,237,709,-3,8540,22,0,772,11.6,,
2003,3,16,16,30,183,728,-4,8540,21,0,651,14,,
2003,3,16,17,30,198,499,-4,8540,19,0,442,15.1,,
2003,3,16,18,30,148,300,0,8540,16,0,238,9.6,,
2003,3,16,19,30,33,14,0,8550,14,0,35,8.5,,
2003,3,16,20,30,0,0,0,8550,13,0,0,7.3,,
2003,3,16,21,30,0,0,-1,8560,12,0,0,5,,
2003,3,16,22,30,0,0,0,8560,11,0,0,1,,
2003,3,16,23,30,0,0,-2,8560,10,0.1,0,34.5,,
2003,3,17,0,30,0,0,-1,8560,10,0.1,0,33.7,,
2003,3,17,1,30,0,0,-1,8560,9,0.2,0,33.5,,
2003,3,17,2,30,0,0,-2,8560,9,0.2,0,33.5,,
2003,3,17,3,30,0,0,-2,8560,8,0.3,0,33.7,,
2003,3,17,4,30,0,0,-3,8560,8,0.3,0,33.8,,
2003,3,17,5,30,0,0,-3,8570,7,0.3,0,33.7,,
2003,3,17,6,30,0,0,-3,8570,7,0.3,0,33.5,,
2003,3,17,7,30,0,0,-3,8580,7,0.2,0,33.3,,
2003,3,17,8,30,43,94,-2,8590,10,0.2,53,33,,
2003,3,17,9,30,120,443,-3,8590,14,0.1,258,33.7,,
2003,3,17,10,30,160,632,-3,8600,18,0,476,9.3,,
2003,3,17,11,30,184,733,-2,8600,20,0.1,663,13.2,,
2003,3,17,12,30,198,787,-2,8600,21,0.2,798,14,,
2003,3,17,13,30,205,810,-2,8600,22,0.2,867,14.4,,
2003,3,17,14,30,205,808,-2,8590,22,0.2,864,14.6,,
2003,3,17,15,30,387,316,-3,8590,21,0.2,627,14.5,,
2003,3,17,16,30,298,397,-3,8590,20,0.2,555,14.2,,
2003,3,17,17,30,157,619,-3,8590,18,0.2,461,13.5,,
2003,3,17,18,30,141,201,-2,8590,16,0.2,202,12.1,,
2003,3,17,19,30,36,20,0,8600,13,0.2,38,10.8,,
2003,3,17,20,30,0,0,0,8600,12,0.2,0,9.7,,
2003,3,17,21,30,0,0,1,8610,11,0.2,0,9.5,,
2003,3,17,22,30,0,0,1,8610,11,0.1,0,9.9,,
2003,3,17,23,30,0,0,-1,8600,11,0.1,0,10.7,,
2003,3,18,0,30,0,0,0,8600,10,0,0,11.9,,
2003,3,18,1,30,0,0,-1,8600,10,0,0,22.4,,
2003,3,18,2,30,0,0,-1,8590,10,0,0,28.4,,
2003,3,18,3,30,0,0,-2,8590,9,0,0,29.5,,
2003,3,18,4,30,0,0,-1,8580,9,0.1,0,30,,
2003,3,18,5,30,0,0,-2,8590,9,0.1,0,30.4,,
2003,3,18,6,30,0,0,-2,8590,9,0.1,0,30.3,,
2003,3,18,7,30,0,0,-3,8590,9,0.1,0,29.6,,
2003,3,18,8,30,42,25,0,8600,11,0.1,45,28.8,,
2003,3,18,9,30,116,11,-2,8600,14,0,120,26,,
2003,3,18,10,30,254,200,-2,8600,18,0.1,355,17.5,,
2003,3,18,11,30,335,188,-1,8600,18,0.3,459,18.8,,
2003,3,18,12,30,297,16,1,8620,15,0.4,310,20,,
2003,3,18,13,30,378,34,2,8600,14,0.3,406,20.7,,
2003,3,18,14,30,158,1,2,8590,14,0.3,159,21.9,,
2003,3,18,15,30,150,0,2,8590,14,0.3,150,22.7,,
2003,3,18,16,30,123,0,3,8580,15,0.2,123,23.1,,
2003,3,18,17,30,118,0,2,8580,14,0.2,118,23.4,,
2003,3,18,18,30,75,0,3,8590,13,0.1,75,24.5,,
2003,3,18,19,30,9,0,4,8590,11,0.1,9,26.1,,
2003,3,18,20,30,0,0,4,8600,11,0.1,0,27.4,,
2003,3,18,21,30,0,0,4,8610,10,0.2,0,28,,
2003,3,18,22,30,0,0,3,8610,10,0.2,0,28,,
2003,3,18,23,30,0,0,3,8600,9,0.3,0,28,,
2003,3,19,0,30,0,0,3,8600,9,0.3,0,28.1,,
2003,3,19,1,30,0,0,3,8590,8,0.3,0,28.4,,
2003,3,19,2,30,0,0,3,8590,8,0.3,0,28.9,,
2003,3,19,3,30,0,0,3,8590,8,0.3,0,29.5,,
2003,3,19,4,30,0,0,3,8580,7,0.4,0,30,,
2003,3,19,5,30,0,0,2,8580,7,0.4,0,30.5,,
2003,3,19,6,30,0,0,2,8590,7,0.4,0,30.8,,
2003,3,19,7,30,0,0,2,8590,7,0.4,0,31,,
2003,3,19,8,30,47,107,2,8590,9,0.3,58,31.1,,
2003,3,19,9,30,147,301,3,8600,13,0.3,244,31.2,,
2003,3,19,10,30,159,622,3,8600,18,0.2,476,30.4,,
2003,3,19,11,30,183,721,4,8600,21,0.1,660,28.4,,
2003,3,19,12,30,197,773,4,8590,22,0.1,792,26,,
2003,3,19,13,30,203,796,3,8590,22,0.1,859,24.5,,
2003,3,19,14,30,202,794,3,8580,23,0.1,856,23.7,,
2003,3,19,15,30,195,768,3,8580,22,0.1,782,23,,
2003,3,19,16,30,181,711,3,8570,21,0.1,645,22.7,,
2003,3,19,17,30,156,608,3,8570,20,0.1,458,22.3,,
2003,3,19,18,30,115,419,4,8570,18,0.1,244,20.3,,
2003,3,19,19,30,40,32,5,8580,15,0.1,44,17.4,,
2003,3,19,20,30,0,0,5,8580,14,0.1,0,17.2,,
2003,3,19,21,30,0,0,4,8590,13,0.1,0,18.1,,
2003,3,19,22,30,0,0,5,8590,12,0.1,0,19.5,,
2003,3,19,23,30,0,0,4,8590,12,0.1,0,21.4,,
2003,3,20,0,30,0,0,4,8590,11,0.1,0,23.9,,
2003,3,20,1,30,0,0,3,8590,11,0.1,0,26.8,,
2003,3,20,2,30,0,0,3,8580,10,0.1,0,29.9,,
2003,3,20,3,30,0,0,1,8580,10,0.1,0,32.2,,
2003,3,20,4,30,0,0,1,8580,9,0.1,0,33.6,,
2003,3,20,5,30,0,0,0,8590,9,0.1,0,34.4,,
2003,3,20,6,30,0,0,1,8590,9,0.2,0,34.6,,
2003,3,20,7,30,0,0,0,8600,9,0.2,0,34.3,,
2003,3,20,8,30,46,29,2,8600,12,0.2,50,33.9,,
2003,3,20,9,30,148,319,1,8600,16,0.1,252,34.9,,
2003,3,20,10,30,202,531,2,8610,20,0,475,2.6,,
2003,3,20,11,30,184,725,2,8600,22,0,667,8.8,,
2003,3,20,12,30,197,778,2,8590,24,0,800,11.8,,
2003,3,20,13,30,204,800,2,8590,25,0.1,867,12.6,,
2003,3,20,14,30,203,798,2,8580,25,0.1,863,13,,
2003,3,20,15,30,196,771,2,8570,25,0.1,788,13.9,,
2003,3,20,16,30,181,714,2,8570,24,0.2,650,14.7,,
2003,3,20,17,30,157,611,2,8570,22,0.2,462,15,,
2003,3,20,18,30,116,423,2,8570,19,0.2,247,14.1,,
2003,3,20,19,30,40,84,5,8570,17,0.2,49,12.8,,
2003,3,20,20,30,0,0,5,8580,15,0.2,0,12.2,,
2003,3,20,21,30,0,0,5,8580,14,0.1,0,11.8,,
2003,3,20,22,30,0,0,4,8590,14,0.1,0,12.2,,
2003,3,20,23,30,0,0,4,8590,13,0,0,16,,
2003,3,21,0,30,0,0,3,8580,12,0,0,28.1,,
2003,3,21,1,30,0,0,3,8580,12,0.1,0,30,,
2003,3,21,2,30,0,0,1,8570,12,0.1,0,30.8,,
2003,3,21,3,30,0,0,1,8570,12,0.1,0,31.9,,
2003,3,21,4,30,0,0,2,8570,12,0.1,0,32.7,,
2003,3,21,5,30,0,0,2,8570,12,0.2,0,33.4,,
2003,3,21,6,30,0,0,2,8570,12,0.2,0,34.1,,
2003,3,21,7,30,0,0,3,8570,12,0.2,0,34.6,,
2003,3,21,8,30,55,80,5,8570,15,0.1,65,35,,
2003,3,21,9,30,122,450,3,8580,19,0.1,270,0.5,,
2003,3,21,10,30,160,627,3,8580,22,0,485,9.9,,
2003,3,21,11,30,183,723,3,8580,25,0.1,668,17.2,,
2003,3,21,12,30,197,774,2,8580,26,0.1,800,17.6,,
2003,3,21,13,30,288,678,2,8580,27,0.2,853,17.7,,
2003,3,21,14,30,331,561,2,8570,27,0.3,797,17.5,,
2003,3,21,15,30,317,546,2,8560,27,0.3,738,17.1,,
2003,3,21,16,30,181,711,1,8560,25,0.3,650,16.6,,
2003,3,21,17,30,156,609,1,8560,23,0.3,463,15.9,,
2003,3,21,18,30,132,48,2,8560,21,0.3,147,14.9,,
2003,3,21,19,30,27,0,4,8570,19,0.3,27,14.2,,
2003,3,21,20,30,0,0,5,8580,18,0.3,0,13.9,,
2003,3,21,21,30,0,0,5,8580,17,0.2,0,14,,
2003,3,21,22,30,0,0,5,8580,16,0.2,0,14.5,,
2003,3,21,23,30,0,0,5,8580,16,0.2,0,15.6,,
2003,3,22,0,30,0,0,6,8580,16,0.1,0,18.3,,
2003,3,22,1,30,0,0,6,8580,15,0.1,0,23.5,,
2003,3,22,2,30,0,0,5,8570,15,0.2,0,27.4,,
2003,3,22,3,30,0,0,6,8570,14,0.2,0,29.6,,
2003,3,22,4,30,0,0,6,8570,14,0.3,0,30.4,,
2003,3,22,5,30,0,0,6,8570,13,0.3,0,30.5,,
2003,3,22,6,30,0,0,6,8580,12,0.3,0,30.8,,
2003,3,22,7,30,0,0,7,8590,12,0.3,0,30.9,,
2003,3,22,8,30,50,33,7,8600,13,0.3,55,31.1,,
2003,3,22,9,30,166,178,7,8600,15,0.3,226,31.6,,
2003,3,22,10,30,189,11,8,8610,17,0.2,195,32.1,,
2003,3,22,11,30,127,0,8,8610,20,0.1,127,32.7,,
2003,3,22,12,30,196,765,8,8600,23,0.1,794,34.2,,
2003,3,22,13,30,204,17,8,8600,23,0,219,1.9,,
2003,3,22,14,30,378,561,8,8590,23,0,846,12,,
2003,3,22,15,30,340,418,8,8590,22,0,664,13.8,,
2003,3,22,16,30,313,403,8,8590,20,0,580,12.4,,
2003,3,22,17,30,102,0,8,8600,18,0,102,10.6,,
2003,3,22,18,30,48,0,8,8600,17,0.1,48,8.5,,
2003,3,22,19,30,11,0,9,8610,16,0.1,11,6.4,,
2003,3,22,20,30,0,0,8,8610,15,0.1,0,4.4,,
2003,3,22,21,30,0,0,8,8620,14,0.2,0,3,,
2003,3,22,22,30,0,0,7,8620,14,0.1,0,1.6,,
2003,3,22,23,30,0,0,7,8620,13,0.1,0,35.7,,
2003,3,23,0,30,0,0,7,8610,13,0.2,0,33.8,,
2003,3,23,1,30,0,0,6,8610,12,0.2,0,32.4,,
2003,3,23,2,30,0,0,6,8600,12,0.2,0,31.3,,
2003,3,23,3,30,0,0,6,8600,12,0.2,0,30.6,,
2003,3,23,4,30,0,0,6,8590,12,0.2,0,30.1,,
2003,3,23,5,30,0,0,7,8590,12,0.2,0,29.9,,
2003,3,23,6,30,0,0,7,8600,12,0.2,0,29.8,,
2003,3,23,7,30,0,0,7,8600,12,0.2,0,29.7,,
2003,3,23,8,30,26,0,8,8610,14,0.2,26,29.7,,
2003,3,23,9,30,51,0,8,8610,17,0.1,51,28.2,,
2003,3,23,10,30,103,0,8,8610,19,0.1,103,23.9,,
2003,3,23,11,30,232,6,9,8610,20,0.2,237,20.6,,
2003,3,23,12,30,278,10,9,8610,20,0.2,286,19.3,,
2003,3,23,13,30,362,53,9,8600,19,0.2,407,18.4,,
2003,3,23,14,30,201,781,9,8590,19,0.3,855,17.9,,
2003,3,23,15,30,194,756,9,8590,18,0.3,782,17.7,,
2003,3,23,16,30,217,22,8,8590,17,0.2,232,17.8,,
2003,3,23,17,30,89,0,8,8590,17,0.2,89,17.9,,
2003,3,23,18,30,48,0,9,8600,16,0.1,48,18.4,,
2003,3,23,19,30,11,0,10,8600,15,0.1,11,20.1,,
2003,3,23,20,30,0,0,10,8610,15,0,0,23.1,,
2003,3,23,21,30,0,0,9,8610,14,0.1,0,25.4,,
2003,3,23,22,30,0,0,8,8610,13,0.1,0,26.9,,
2003,3,23,23,30,0,0,8,8610,13,0.2,0,27.9,,
2003,3,24,0,30,0,0,7,8600,12,0.2,0,28.5,,
2003,3,24,1,30,0,0,7,8600,12,0.3,0,29.1,,
2003,3,24,2,30,0,0,7,8590,11,0.3,0,29.6,,
2003,3,24,3,30,0,0,7,8590,11,0.3,0,29.9,,
2003,3,24,4,30,0,0,6,8580,10,0.3,0,30.3,,
2003,3,24,5,30,0,0,6,8590,10,0.3,0,30.6,,
2003,3,24,6,30,0,0,6,8590,10,0.3,0,30.9,,
2003,3,24,7,30,0,0,6,8600,10,0.3,0,31.2,,
2003,3,24,8,30,45,11,6,8600,13,0.3,47,31.3,,
2003,3,24,9,30,171,235,7,8610,16,0.2,252,31.6,,
2003,3,24,10,30,161,627,8,8610,20,0,494,25.1,,
2003,3,24,11,30,292,484,7,8600,22,0.1,624,17.6,,
2003,3,24,12,30,383,234,8,8590,22,0.2,568,17.6,,
2003,3,24,13,30,202,786,8,8580,21,0.2,865,17.9,,
2003,3,24,14,30,201,784,9,8580,21,0.2,861,18.6,,
2003,3,24,15,30,149,0,9,8570,20,0.2,149,19.5,,
2003,3,24,16,30,123,0,9,8570,19,0.2,123,20.3,,
2003,3,24,17,30,89,0,8,8570,19,0.2,89,20.6,,
2003,3,24,18,30,49,0,9,8570,18,0.1,49,19.7,,
2003,3,24,19,30,11,0,9,8570,16,0.1,11,20.1,,
2003,3,24,20,30,0,0,8,8580,15,0.1,0,22.6,,
2003,3,24,21,30,0,0,6,8580,14,0.1,0,25.1,,
2003,3,24,22,30,0,0,6,8580,13,0.2,0,26.3,,
2003,3,24,23,30,0,0,6,8580,13,0.3,0,27,,
2003,3,25,0,30,0,0,5,8570,12,0.3,0,27.8,,
2003,3,25,1,30,0,0,4,8570,11,0.3,0,28.9,,
2003,3,25,2,30,0,0,4,8570,10,0.3,0,30.1,,
2003,3,25,3,30,0,0,3,8560,10,0.4,0,31.2,,
2003,3,25,4,30,0,0,2,8570,9,0.4,0,32.1,,
2003,3,25,5,30,0,0,2,8570,9,0.4,0,32.5,,
2003,3,25,6,30,0,0,2,8580,9,0.5,0,32.6,,
2003,3,25,7,30,0,0,1,8580,9,0.5,0,32.5,,
2003,3,25,8,30,66,68,2,8590,11,0.4,76,32.5,,
2003,3,25,9,30,128,482,3,8600,15,0.4,296,32.7,,
2003,3,25,10,30,165,655,2,8600,19,0.3,517,33.8,,
2003,3,25,11,30,352,255,1,8590,22,0.2,528,34.2,,
2003,3,25,12,30,399,229,0,8590,25,0.2,581,33.4,,
2003,3,25,13,30,403,40,0,8580,26,0.1,437,32.8,,
2003,3,25,14,30,396,31,0,8580,27,0,423,31.9,,
2003,3,25,15,30,396,163,0,8570,26,0,524,30.2,,
2003,3,25,16,30,300,425,0,8570,25,0,586,17.7,,
2003,3,25,17,30,238,380,0,8570,23,0,434,14.3,,
2003,3,25,18,30,135,43,1,8570,20,0.1,149,13.8,,
2003,3,25,19,30,32,0,5,8580,17,0.1,32,13.5,,
2003,3,25,20,30,0,0,6,8590,16,0.1,0,14.4,,
2003,3,25,21,30,0,0,4,8600,15,0.1,0,15.9,,
2003,3,25,22,30,0,0,5,8610,14,0,0,18.6,,
2003,3,25,23,30,0,0,3,8600,14,0,0,24,,
2003,3,26,0,30,0,0,4,8600,13,0,0,29.5,,
2003,3,26,1,30,0,0,2,8600,12,0.1,0,32,,
2003,3,26,2,30,0,0,1,8590,12,0.1,0,33,,
2003,3,26,3,30,0,0,1,8590,12,0.1,0,33.3,,
2003,3,26,4,30,0,0,1,8590,11,0.2,0,33.4,,
2003,3,26,5,30,0,0,0,8590,11,0.2,0,33.7,,
2003,3,26,6,30,0,0,0,8590,10,0.2,0,33.9,,
2003,3,26,7,30,0,0,0,8600,11,0.2,0,33.8,,
2003,3,26,8,30,68,124,0,8610,14,0.2,86,32.7,,
2003,3,26,9,30,128,481,0,8620,18,0.2,298,31.2,,
2003,3,26,10,30,165,648,1,8620,22,0.1,516,29.3,,
2003,3,26,11,30,187,740,1,8610,25,0.1,700,28.5,,
2003,3,26,12,30,290,635,1,8610,27,0,798,29.8,,
2003,3,26,13,30,206,811,1,8600,28,0,898,8.5,,
2003,3,26,14,30,206,809,1,8590,28,0.1,892,11.9,,
2003,3,26,15,30,199,783,1,8590,28,0.1,815,13.5,,
2003,3,26,16,30,184,726,1,8590,26,0.2,674,14.1,,
2003,3,26,17,30,160,626,1,8590,24,0.2,484,14.4,,
2003,3,26,18,30,162,272,2,8600,22,0.2,251,14.3,,
2003,3,26,19,30,35,0,5,8600,18,0.2,35,14.1,,
2003,3,26,20,30,0,0,6,8610,17,0.2,0,14.6,,
2003,3,26,21,30,0,0,7,8610,16,0.2,0,16,,
2003,3,26,22,30,0,0,6,8610,15,0.1,0,17.7,,
2003,3,26,23,30,0,0,5,8600,15,0.1,0,19.6,,
2003,3,27,0,30,0,0,5,8600,14,0.1,0,22,,
2003,3,27,1,30,0,0,5,8590,14,0.2,0,24.1,,
2003,3,27,2,30,0,0,5,8580,14,0.2,0,25.4,,
2003,3,27,3,30,0,0,6,8580,14,0.1,0,26.1,,
2003,3,27,4,30,0,0,5,8580,14,0.1,0,26.6,,
2003,3,27,5,30,0,0,6,8580,14,0.1,0,26.4,,
2003,3,27,6,30,0,0,5,8580,14,0,0,24.3,,
2003,3,27,7,30,0,0,6,8590,14,0,0,23,,
2003,3,27,8,30,57,23,4,8590,16,0,61,22.3,,
2003,3,27,9,30,186,128,5,8600,19,0.1,232,19.6,,
2003,3,27,10,30,275,215,4,8600,22,0.2,393,18.1,,
2003,3,27,11,30,307,482,4,8600,24,0.2,643,17.6,,
