Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Latitude,Longitude
2017,1,2,21,30,10.1,0,0,0,0,-4.2,0,0,0,0,0.244,36.26,148.42,0.2,852,0.8,164,2.9,,
2017,1,2,22,30,9.6,0,0,0,0,-1.9,0,0,0,0,0.244,44.53,161.28,0.2,852,0.9,167,4.5,,
2017,1,2,23,30,8.7,0,0,0,0,3,0,0,0,0,0.244,67.52,172.23,0.2,851,0.9,171,5.6,,
2017,1,3,0,30,8,0,0,0,0,6.8,0,0,0,0,0.244,92.27,168.54,0.2,851,0.9,176,5.9,,
2017,1,3,1,30,8,0,0,0,0,8,0,0,0,0,0.244,100,156.28,0.2,851,0.9,181,6,,
2017,1,3,2,30,7.9,0,0,0,0,7.9,0,0,0,0,0.244,100,143.29,0.2,851,0.9,184,5.5,,
2017,1,3,3,30,7.9,0,0,0,0,7.9,0,0,0,0,0.245,100,130.25,0.2,851,0.9,185,5.1,,
2017,1,3,4,30,8,0,0,0,7,8,0,0,0,0,0.245,100,117.36,0.2,851,0.9,187,5,,
2017,1,3,5,30,7.7,0,0,0,7,7.7,0,0,0,0,0.245,100,104.76,0.2,851,1,185,4.8,,
2017,1,3,6,30,8.2,0,0,0,4,8.2,0,0,0,0,0.245,100,92.61,0.2,851,1,184,5.4,,
2017,1,3,7,30,9.6,66,254,105,0,8.2,66,254,0,105,0.245,91.17,81.07,0.2,852,1,188,5.9,,
2017,1,3,8,30,11.9,112,547,293,3,8.1,124,18,0,130,0.245,77.65,70.71,0.2,852,1,197,6,,
2017,1,3,9,30,14.6,133,699,462,7,7.7,169,486,0,398,0.245,63.41,61.92,0.2,852,1,212,5.8,,
2017,1,3,10,30,16.9,143,775,581,0,6.5,143,775,0,581,0.245,50.37,55.53,0.2,851,1,227,5.4,,
2017,1,3,11,30,18.6,145,807,638,0,5,145,807,0,638,0.245,40.88,52.41,0.2,850,1,240,5.2,,
2017,1,3,12,30,19.5,142,807,626,3,3.9,265,49,3,294,0.245,35.6,53.17,0.2,849,1,251,5.1,,
2017,1,3,13,30,19.8,133,771,546,1,2.8,133,771,0,546,0.244,32.49,57.64,0.2,849,1,263,4.9,,
2017,1,3,14,30,19.3,116,689,407,3,1.9,162,23,3,171,0.244,31.26,65.06,0.2,849,1,275,4.7,,
2017,1,3,15,30,17.2,89,523,228,3,1.1,86,0,0,86,0.243,33.68,74.53,0.2,849,0.9,287,3.4,,
2017,1,3,16,30,14.2,36,148,48,1,0.8,36,148,0,48,0.244,39.99,85.3,0.2,850,0.9,299,2.1,,
2017,1,3,17,30,12.4,0,0,0,7,0.9,0,0,0,0,0.245,45.37,97.2,0.2,851,0.9,312,1.7,,
2017,1,3,18,30,11.5,0,0,0,7,1,0,0,0,0,0.246,48.51,109.55,0.2,851,0.9,323,1.4,,
2017,1,3,19,30,11,0,0,0,7,1,0,0,0,0,0.247,50.29,122.28,0.2,851,0.9,336,1,,
2017,1,3,20,30,11,0,0,0,1,1,0,0,0,0,0.248,50.13,135.24,0.2,851,0.8,223,0.6,,
2017,1,3,21,30,10.9,0,0,0,7,0.9,0,0,0,0,0.248,49.94,148.29,0.2,851,0.9,135,0.7,,
2017,1,3,22,30,10.4,0,0,0,7,0.6,0,0,0,0,0.248,50.82,161.14,0.2,850,0.9,174,1,,
2017,1,3,23,30,9.5,0,0,0,1,0.5,0,0,0,0,0.248,53.49,172.09,0.2,850,0.9,183,1.3,,
2017,1,4,0,30,8.5,0,0,0,7,0.6,0,0,0,0,0.248,57.45,168.56,0.2,850,0.9,185,1.4,,
2017,1,4,1,30,7.9,0,0,0,7,0.8,0,0,0,0,0.248,60.82,156.34,0.2,850,1,186,1.3,,
2017,1,4,2,30,7.8,0,0,0,0,1.1,0,0,0,0,0.248,62.63,143.35,0.2,850,1,190,1.1,,
2017,1,4,3,30,7.8,0,0,0,0,1.4,0,0,0,0,0.248,63.95,130.32,0.2,850,1,193,1,,
2017,1,4,4,30,7.4,0,0,0,0,1.5,0,0,0,0,0.248,66.39,117.42,0.2,850,1,300,0.8,,
2017,1,4,5,30,6.4,0,0,0,0,1.5,0,0,0,0,0.248,70.97,104.81,0.2,850,1,345,1.1,,
2017,1,4,6,30,6.8,0,0,0,0,1.4,0,0,0,0,0.248,68.61,92.65,0.2,851,0.9,355,1.4,,
2017,1,4,7,30,9.4,63,302,109,0,1.3,63,302,0,109,0.249,57.08,81.09,0.2,851,0.9,191,2,,
2017,1,4,8,30,12.5,105,587,299,1,1.3,105,587,0,299,0.249,46.27,70.71,0.2,851,0.9,36,2.2,,
2017,1,4,9,30,15.2,126,725,468,0,1.1,126,725,0,468,0.249,38.28,61.9,0.2,851,0.9,131,1.4,,
2017,1,4,10,30,17.3,138,793,587,0,0.4,138,793,0,587,0.248,31.86,55.47,0.2,850,0.9,228,1.4,,
2017,1,4,11,30,18.7,141,822,644,0,-0.3,141,822,0,644,0.247,27.85,52.32,0.2,849,0.9,249,2.5,,
2017,1,4,12,30,19.4,137,821,631,0,-0.7,137,821,0,631,0.246,25.86,53.04,0.2,849,0.9,258,3.4,,
2017,1,4,13,30,19.5,129,787,552,0,-1,129,787,0,552,0.246,25.17,57.5,0.2,848,0.9,265,4.1,,
2017,1,4,14,30,18.7,113,708,413,0,-1,113,708,0,413,0.246,26.37,64.91,0.2,849,0.9,271,4.3,,
2017,1,4,15,30,16.5,86,547,233,1,-0.9,86,547,0,233,0.247,30.61,74.38,0.2,849,0.9,281,3.4,,
2017,1,4,16,30,13.3,36,180,51,0,-0.4,36,180,0,51,0.247,38.89,85.16,0.2,850,0.9,294,2.2,,
2017,1,4,17,30,11,0,0,0,0,0.2,0,0,0,0,0.248,47.19,97.06,0.2,851,0.8,310,1.9,,
2017,1,4,18,30,9.8,0,0,0,0,0.6,0,0,0,0,0.249,52.66,109.41,0.2,851,0.8,327,1.7,,
2017,1,4,19,30,8.8,0,0,0,0,0.8,0,0,0,0,0.249,57.16,122.14,0.2,851,0.8,169,1.4,,
2017,1,4,20,30,8.1,0,0,0,0,0.8,0,0,0,0,0.249,60.17,135.11,0.2,851,0.8,18,1.2,,
2017,1,4,21,30,7.5,0,0,0,0,0.8,0,0,0,0,0.249,62.43,148.15,0.2,851,0.8,49,1.2,,
2017,1,4,22,30,7.1,0,0,0,0,0.6,0,0,0,0,0.249,63.49,161,0.2,851,0.8,79,1.2,,
2017,1,4,23,30,6.8,0,0,0,0,0.4,0,0,0,0,0.249,63.8,171.94,0.2,850,0.9,107,1.2,,
2017,1,5,0,30,6.5,0,0,0,0,0.2,0,0,0,0,0.248,64.21,168.57,0.2,850,0.9,132,1.2,,
2017,1,5,1,30,6.2,0,0,0,0,0.1,0,0,0,0,0.248,65,156.4,0.2,850,0.9,150,1.3,,
2017,1,5,2,30,5.9,0,0,0,0,0.1,0,0,0,0,0.247,66.27,143.42,0.2,850,0.9,162,1.3,,
2017,1,5,3,30,5.8,0,0,0,0,0.2,0,0,0,0,0.247,67.16,130.38,0.2,849,0.9,167,1.3,,
2017,1,5,4,30,5.5,0,0,0,0,0.4,0,0,0,0,0.246,69.91,117.48,0.2,850,0.9,173,1.4,,
2017,1,5,5,30,5.2,0,0,0,0,0.7,0,0,0,0,0.246,72.96,104.86,0.2,850,0.9,172,1.4,,
2017,1,5,6,30,6.3,0,0,0,0,1.1,0,0,0,0,0.245,69.17,92.68,0.2,850,1,168,1.6,,
2017,1,5,7,30,9.3,55,383,115,0,1.4,55,383,0,115,0.244,57.8,81.11,0.2,851,1,171,2.5,,
2017,1,5,8,30,12.7,90,654,306,0,1.5,90,654,0,306,0.243,46.44,70.7,0.2,851,1,194,3.4,,
2017,1,5,9,30,15.4,110,773,475,0,0.9,110,773,0,475,0.243,37.27,61.87,0.2,850,1,222,3.9,,
2017,1,5,10,30,17,123,828,593,0,0.4,123,828,0,593,0.242,32.46,55.4,0.2,849,1,241,4.6,,
2017,1,5,11,30,17.9,130,847,649,0,0.5,130,847,0,649,0.242,30.86,52.22,0.2,848,1,257,5.2,,
2017,1,5,12,30,18.1,130,839,636,3,0.6,291,99,3,351,0.241,30.76,52.91,0.2,848,1,274,5.9,,
2017,1,5,13,30,17.6,123,804,557,0,0.4,123,804,0,557,0.241,31.29,57.35,0.2,847,1,289,6.5,,
2017,1,5,14,30,16.3,108,731,420,0,0,108,731,0,420,0.24,33.07,64.76,0.2,848,0.9,300,6.8,,
2017,1,5,15,30,14,82,578,239,1,-0.5,82,578,0,239,0.24,36.97,74.23,0.2,848,0.9,310,6.3,,
2017,1,5,16,30,11.3,36,217,55,0,-1,36,217,0,55,0.24,42.42,85.01,0.2,849,0.9,319,5.1,,
2017,1,5,17,30,9.4,0,0,0,0,-1.5,0,0,0,0,0.24,46.49,96.91,0.2,850,0.8,326,4.3,,
2017,1,5,18,30,8.2,0,0,0,0,-2,0,0,0,0,0.24,48.7,109.27,0.2,850,0.8,331,4.2,,
2017,1,5,19,30,7.2,0,0,0,0,-2.4,0,0,0,0,0.24,50.39,122,0.2,850,0.8,338,4,,
2017,1,5,20,30,6.3,0,0,0,1,-2.9,0,0,0,0,0.24,51.93,134.97,0.2,851,0.9,343,3.7,,
2017,1,5,21,30,5.5,0,0,0,1,-3.2,0,0,0,0,0.24,53.33,148.02,0.2,851,0.9,345,3.3,,
2017,1,5,22,30,4.9,0,0,0,1,-3.6,0,0,0,0,0.24,54.35,160.86,0.2,851,0.8,343,3.1,,
2017,1,5,23,30,4.3,0,0,0,1,-3.8,0,0,0,0,0.24,55.65,171.79,0.2,851,0.8,340,3,,
2017,1,6,0,30,3.8,0,0,0,4,-4.1,0,0,0,0,0.24,56.24,168.58,0.2,851,0.8,336,3.1,,
2017,1,6,1,30,3.5,0,0,0,4,-4.7,0,0,0,0,0.24,54.99,156.45,0.2,851,0.7,334,3.4,,
2017,1,6,2,30,3,0,0,0,4,-5.7,0,0,0,0,0.24,52.67,143.48,0.2,851,0.7,332,3.7,,
2017,1,6,3,30,2.8,0,0,0,0,-7.2,0,0,0,0,0.241,47.91,130.43,0.2,851,0.6,332,3.8,,
2017,1,6,4,30,2,0,0,0,0,-8.7,0,0,0,0,0.242,45.07,117.53,0.2,851,0.5,329,4.1,,
2017,1,6,5,30,1.4,0,0,0,0,-9.9,0,0,0,0,0.244,42.7,104.9,0.2,852,0.4,326,4.2,,
2017,1,6,6,30,1.9,0,0,0,0,-10.7,0,0,0,0,0.245,38.59,92.71,0.2,852,0.3,322,4.8,,
2017,1,6,7,30,4.3,37,670,140,0,-11.1,37,670,0,140,0.246,31.77,81.11,0.2,853,0.3,320,6.1,,
2017,1,6,8,30,6.8,54,907,354,0,-12.1,54,907,0,354,0.247,24.68,70.69,0.2,853,0.2,321,7.4,,
2017,1,6,9,30,8.4,66,991,534,0,-13.6,66,991,0,534,0.247,19.46,61.82,0.2,853,0.2,322,8.4,,
2017,1,6,10,30,9.2,76,1022,658,0,-15,76,1022,0,658,0.247,16.46,55.33,0.2,853,0.2,321,9,,
2017,1,6,11,30,9.5,85,1026,715,0,-15.8,85,1026,0,715,0.247,15.12,52.11,0.2,852,0.2,319,9.2,,
2017,1,6,12,30,9.5,91,1004,698,1,-16.4,91,1004,0,698,0.247,14.36,52.78,0.2,851,0.2,319,9.4,,
2017,1,6,13,30,9.1,96,949,610,0,-17.1,96,949,0,610,0.247,13.97,57.2,0.2,851,0.2,319,9.5,,
2017,1,6,14,30,8.1,93,854,460,0,-17.8,93,854,0,460,0.247,14.06,64.6,0.2,851,0.2,319,9.4,,
2017,1,6,15,30,6.5,79,668,263,3,-18.5,99,7,3,101,0.247,14.84,74.07,0.2,851,0.2,319,8.7,,
2017,1,6,16,30,4.3,39,240,61,0,-18.6,39,240,0,61,0.247,17.09,84.86,0.2,852,0.2,319,7.4,,
2017,1,6,17,30,2.4,0,0,0,0,-18.1,0,0,0,0,0.247,20.32,96.77,0.2,852,0.2,317,6.2,,
2017,1,6,18,30,1.2,0,0,0,0,-17.5,0,0,0,0,0.248,23.43,109.13,0.2,853,0.2,316,5.8,,
2017,1,6,19,30,0.3,0,0,0,0,-16.7,0,0,0,0,0.249,26.64,121.87,0.2,853,0.2,317,5.9,,
2017,1,6,20,30,-0.4,0,0,0,0,-16,0,0,0,0,0.249,29.72,134.83,0.2,853,0.2,318,6.1,,
2017,1,6,21,30,-1.1,0,0,0,0,-15.5,0,0,0,0,0.249,32.53,147.88,0.2,853,0.2,317,6.1,,
2017,1,6,22,30,-1.7,0,0,0,0,-15.4,0,0,0,0,0.249,34.31,160.72,0.2,852,0.2,316,6,,
2017,1,6,23,30,-2.2,0,0,0,0,-15.5,0,0,0,0,0.249,35.4,171.64,0.2,852,0.2,316,5.9,,
2017,1,7,0,30,-2.7,0,0,0,0,-15.6,0,0,0,0,0.249,36.3,168.58,0.2,851,0.2,316,6,,
2017,1,7,1,30,-3.1,0,0,0,0,-15.8,0,0,0,0,0.249,36.86,156.5,0.2,851,0.1,317,6.3,,
2017,1,7,2,30,-3.5,0,0,0,0,-15.9,0,0,0,0,0.249,37.71,143.53,0.2,851,0.1,319,6.6,,
2017,1,7,3,30,-3.7,0,0,0,0,-15.7,0,0,0,0,0.249,39.01,130.48,0.2,851,0.1,320,6.7,,
2017,1,7,4,30,-4.4,0,0,0,0,-15.3,0,0,0,0,0.249,42.35,117.57,0.2,851,0.2,325,6.4,,
2017,1,7,5,30,-4.8,0,0,0,0,-15.1,0,0,0,0,0.25,44.47,104.93,0.2,851,0.2,327,6,,
2017,1,7,6,30,-4,0,0,0,0,-15.1,0,0,0,0,0.25,41.83,92.73,0.2,851,0.2,328,5.9,,
2017,1,7,7,30,-1.1,36,695,144,0,-15.4,36,695,0,144,0.249,32.93,81.12,0.2,852,0.2,330,5.9,,
2017,1,7,8,30,2.8,53,914,356,1,-16.6,53,914,0,356,0.248,22.53,70.67,0.2,852,0.2,334,6.1,,
2017,1,7,9,30,6.4,62,1003,536,0,-20.4,62,1003,0,536,0.247,12.64,61.78,0.2,852,0.2,338,6.5,,
2017,1,7,10,30,8.7,68,1043,663,0,-23.6,68,1043,0,663,0.247,8.17,55.25,0.2,852,0.2,340,6.5,,
2017,1,7,11,30,10.1,70,1060,723,0,-26.1,70,1060,0,723,0.247,5.96,51.99,0.2,851,0.2,341,6.5,,
2017,1,7,12,30,10.5,71,1055,711,0,-26.9,71,1055,0,711,0.247,5.37,52.63,0.2,850,0.2,340,6.5,,
2017,1,7,13,30,10.1,69,1028,628,0,-26.9,69,1028,0,628,0.248,5.52,57.04,0.2,850,0.2,340,6.5,,
2017,1,7,14,30,9,63,969,482,7,-26.3,148,497,0,362,0.248,6.31,64.44,0.2,850,0.2,339,6.3,,
2017,1,7,15,30,6.7,52,846,287,1,-25.3,52,846,0,287,0.249,8.04,73.92,0.2,850,0.2,340,5.2,,
2017,1,7,16,30,3.3,29,513,76,0,-24,29,513,0,76,0.249,11.42,84.7,0.2,850,0.2,340,3.5,,
2017,1,7,17,30,1,0,0,0,0,-23,0,0,0,0,0.25,14.75,96.62,0.2,851,0.2,338,2.7,,
2017,1,7,18,30,0,0,0,0,0,-22.6,0,0,0,0,0.251,16.44,108.98,0.2,851,0.2,337,2.7,,
2017,1,7,19,30,-0.8,0,0,0,0,-22.5,0,0,0,0,0.251,17.56,121.73,0.2,851,0.2,337,2.5,,
2017,1,7,20,30,-1.5,0,0,0,0,-22.6,0,0,0,0,0.251,18.35,134.7,0.2,851,0.2,338,2.2,,
2017,1,7,21,30,-2.1,0,0,0,0,-22.7,0,0,0,0,0.251,18.91,147.74,0.2,851,0.2,339,2,,
2017,1,7,22,30,-2.6,0,0,0,0,-23,0,0,0,0,0.25,19.21,160.57,0.2,850,0.2,340,1.8,,
2017,1,7,23,30,-3,0,0,0,0,-23.3,0,0,0,0,0.25,19.22,171.47,0.2,850,0.2,344,1.6,,
2017,1,8,0,30,-3.2,0,0,0,0,-23.7,0,0,0,0,0.249,18.89,168.57,0.2,850,0.2,351,1.5,,
2017,1,8,1,30,-3.3,0,0,0,0,-24,0,0,0,0,0.25,18.44,156.54,0.2,850,0.2,181,1.4,,
2017,1,8,2,30,-3.4,0,0,0,0,-24.3,0,0,0,0,0.251,18.07,143.58,0.2,850,0.2,12,1.3,,
2017,1,8,3,30,-3.4,0,0,0,0,-24.6,0,0,0,0,0.251,17.67,130.53,0.2,849,0.2,19,1.3,,
2017,1,8,4,30,-3.1,0,0,0,0,-24.7,0,0,0,0,0.252,17.03,117.61,0.2,850,0.2,36,1.3,,
2017,1,8,5,30,-2.7,0,0,0,0,-24.9,0,0,0,0,0.253,16.32,104.96,0.2,850,0.2,46,1.2,,
2017,1,8,6,30,-0.9,0,0,0,0,-25.1,0,0,0,0,0.252,14.08,92.75,0.2,850,0.2,55,1.1,,
2017,1,8,7,30,2.5,35,713,145,0,-24.5,35,713,0,145,0.252,11.59,81.12,0.2,851,0.2,57,1,,
2017,1,8,8,30,6.4,51,923,357,3,-25.7,139,77,0,165,0.252,7.94,70.65,0.2,851,0.2,191,1.2,,
2017,1,8,9,30,9.7,60,1010,538,0,-25.5,60,1010,0,538,0.252,6.41,61.73,0.2,851,0.2,328,1.8,,
2017,1,8,10,30,11.8,64,1051,665,0,-24.8,64,1051,0,665,0.252,5.99,55.16,0.2,850,0.2,327,2.2,,
2017,1,8,11,30,12.9,67,1067,725,0,-24.2,67,1067,0,725,0.251,5.86,51.87,0.2,850,0.2,323,2.4,,
2017,1,8,12,30,13.5,67,1063,714,0,-24,67,1063,0,714,0.251,5.74,52.49,0.2,849,0.2,320,2.5,,
2017,1,8,13,30,13.6,66,1036,632,0,-24,66,1036,0,632,0.25,5.72,56.88,0.2,849,0.2,318,2.6,,
2017,1,8,14,30,12.9,60,982,487,0,-23.9,60,982,0,487,0.25,6.02,64.27,0.2,849,0.2,319,2.5,,
2017,1,8,15,30,10.4,49,869,292,0,-23.8,49,869,0,292,0.249,7.19,73.75,0.2,849,0.2,326,1.9,,
2017,1,8,16,30,6.6,28,558,80,0,-21.9,28,558,0,80,0.249,10.94,84.55,0.2,849,0.2,339,1.4,,
2017,1,8,17,30,4.2,0,0,0,0,-21.9,0,0,0,0,0.248,12.96,96.47,0.2,850,0.2,177,1.4,,
2017,1,8,18,30,3.2,0,0,0,0,-21.6,0,0,0,0,0.248,14.22,108.84,0.2,851,0.2,17,1.4,,
2017,1,8,19,30,2.4,0,0,0,0,-21.5,0,0,0,0,0.248,15.25,121.59,0.2,851,0.2,37,1.4,,
2017,1,8,20,30,1.6,0,0,0,0,-21.5,0,0,0,0,0.248,16.11,134.56,0.2,851,0.2,55,1.4,,
2017,1,8,21,30,0.8,0,0,0,0,-21.7,0,0,0,0,0.248,16.77,147.6,0.2,851,0.2,68,1.4,,
2017,1,8,22,30,0.3,0,0,0,0,-22,0,0,0,0,0.248,16.91,160.43,0.2,851,0.2,76,1.4,,
2017,1,8,23,30,0,0,0,0,0,-22.3,0,0,0,0,0.248,16.8,171.31,0.2,851,0.2,82,1.3,,
2017,1,9,0,30,-0.2,0,0,0,0,-22.6,0,0,0,0,0.249,16.63,168.55,0.2,851,0.2,87,1.3,,
2017,1,9,1,30,-0.2,0,0,0,0,-22.9,0,0,0,0,0.249,16.25,156.57,0.2,850,0.2,90,1.1,,
2017,1,9,2,30,-0.2,0,0,0,0,-23.1,0,0,0,0,0.248,15.96,143.62,0.2,850,0.2,87,1,,
2017,1,9,3,30,-0.2,0,0,0,0,-23.3,0,0,0,0,0.247,15.71,130.57,0.2,850,0.2,85,0.9,,
2017,1,9,4,30,-0.2,0,0,0,0,-23.4,0,0,0,0,0.246,15.53,117.65,0.2,851,0.2,47,0.7,,
2017,1,9,5,30,-0.1,0,0,0,0,-23.5,0,0,0,0,0.245,15.31,104.99,0.2,851,0.2,183,0.6,,
2017,1,9,6,30,1.2,0,0,0,0,-23.5,0,0,0,0,0.244,13.95,92.76,0.2,852,0.2,325,0.6,,
2017,1,9,7,30,4.2,38,682,143,0,-22.6,38,682,0,143,0.243,12.17,81.11,0.2,852,0.2,294,0.7,,
2017,1,9,8,30,7.7,56,903,355,3,-22.8,139,72,0,163,0.243,9.37,70.62,0.2,853,0.2,284,1.3,,
2017,1,9,9,30,10.4,66,994,537,0,-22.4,66,994,0,537,0.243,8.13,61.67,0.2,853,0.2,292,2.1,,
2017,1,9,10,30,12.2,71,1037,665,0,-22.1,71,1037,0,665,0.243,7.41,55.06,0.2,852,0.2,296,2.7,,
2017,1,9,11,30,13.4,74,1053,726,0,-22,74,1053,0,726,0.242,6.9,51.74,0.2,852,0.2,298,3.2,,
2017,1,9,12,30,14,74,1050,716,0,-22,74,1050,0,716,0.241,6.64,52.33,0.2,851,0.2,298,3.5,,
2017,1,9,13,30,14,71,1024,634,0,-22,71,1024,0,634,0.24,6.63,56.71,0.2,851,0.2,299,3.8,,
2017,1,9,14,30,13.3,65,968,488,1,-22,65,968,0,488,0.24,6.94,64.1,0.2,851,0.2,303,3.7,,
2017,1,9,15,30,10.7,53,850,293,3,-21.9,113,52,3,128,0.24,8.29,73.59,0.2,851,0.2,310,2.6,,
2017,1,9,16,30,6.9,29,534,82,0,-20.8,29,534,0,82,0.24,11.86,84.4,0.2,851,0.2,325,1.6,,
2017,1,9,17,30,4.6,0,0,0,0,-20.7,0,0,0,0,0.24,14.01,96.31,0.2,852,0.2,345,1.5,,
2017,1,9,18,30,3.6,0,0,0,0,-20.5,0,0,0,0,0.241,15.21,108.69,0.2,852,0.2,188,1.4,,
