Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2788265,-,-,-,34.29,60.9,4,1128,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,10,30,13,70,945,527,0,-11,70,945,0,527,0.263,17.79,61.11,0.23,893,0.5,143,0.8
2018,1,1,11,30,15.4,73,970,592,0,-10.100000000000001,73,970,0,592,0.262,16.28,57.7,0.23,892,0.5,160,0.9
2018,1,1,12,30,16.7,73,971,592,0,-9.9,73,971,0,592,0.262,15.290000000000001,57.7,0.23,891,0.5,163,1.2000000000000002
2018,1,1,13,30,17,69,950,527,0,-9.8,69,950,0,527,0.261,15.08,61.120000000000005,0.23,891,0.5,161,1.4000000000000001
2018,1,1,14,30,16.5,61,892,403,0,-9.8,61,892,0,403,0.261,15.57,67.43,0.23,890,0.5,162,1.3
2018,1,1,15,30,14.4,48,764,235,0,-7.9,48,764,0,235,0.261,20.62,75.88,0.23,890,0.5,166,1
2018,1,1,16,30,12.100000000000001,24,425,55,0,-7.6000000000000005,24,425,0,55,0.261,24.51,85.76,0.23,890,0.5,173,0.9
2018,1,1,17,30,11.100000000000001,0,0,0,0,-8.9,0,0,0,0,0.261,23.63,96.93,0.23,890,0.5,173,0.8
2018,1,1,18,30,10.4,0,0,0,0,-9.1,0,0,0,0,0.262,24.36,108.61,0.23,890,0.5,173,0.7000000000000001
2018,1,1,19,30,9.600000000000001,0,0,0,0,-9.4,0,0,0,0,0.262,25.27,120.72,0.23,890,0.5,186,0.7000000000000001
2018,1,1,20,30,8.5,0,0,0,0,-9.5,0,0,0,0,0.263,26.86,133.06,0.23,890,0.5,198,0.9
2018,1,1,21,30,6.800000000000001,0,0,0,0,-9.8,0,0,0,0,0.263,29.46,145.4,0.23,889,0.5,192,1.2000000000000002
2018,1,1,22,30,4.9,0,0,0,0,-10.100000000000001,0,0,0,0,0.264,32.95,157.29,0.23,889,0.5,175,1.4000000000000001
2018,1,1,23,30,3.4000000000000004,0,0,0,0,-10.4,0,0,0,0,0.264,35.69,166.89000000000001,0.23,888,0.5,166,1.7000000000000002
2018,1,2,0,30,2.3000000000000003,0,0,0,0,-10.8,0,0,0,0,0.264,37.45,166.91,0.23,888,0.5,163,2.1
2018,1,2,1,30,1.4000000000000001,0,0,0,0,-11.3,0,0,0,0,0.264,38.35,157.33,0.23,887,0.5,161,2.4000000000000004
2018,1,2,2,30,0.8,0,0,0,0,-11.9,0,0,0,0,0.264,38.13,145.44,0.23,887,0.5,160,2.6
2018,1,2,3,30,0.6000000000000001,0,0,0,0,-12.600000000000001,0,0,0,0,0.264,36.59,133.1,0.23,887,0.5,160,2.8000000000000003
2018,1,2,4,30,0.30000000000000004,0,0,0,0,-13.3,0,0,0,0,0.264,35.300000000000004,120.76,0.23,887,0.5,162,3.1
2018,1,2,5,30,0.2,0,0,0,0,-14,0,0,0,0,0.264,33.6,108.64,0.23,887,0.5,164,3.4000000000000004
2018,1,2,6,30,0.6000000000000001,0,0,0,0,-14.600000000000001,0,0,0,0,0.264,30.96,96.95,0.23,887,0.5,166,3.9000000000000004
2018,1,2,7,30,2.8000000000000003,26,350,52,0,-15.200000000000001,26,350,0,52,0.265,25.27,85.76,0.23,887,0.5,166,4.9
2018,1,2,8,30,6.2,57,700,228,0,-15.700000000000001,57,700,0,228,0.267,19.150000000000002,75.87,0.23,887,0.5,169,6.300000000000001
2018,1,2,9,30,9.5,76,829,395,0,-15.4,76,829,0,395,0.268,15.610000000000001,67.4,0.23,887,0.5,174,7.9
2018,1,2,10,30,12.100000000000001,94,859,509,0,-14.9,94,859,0,509,0.27,13.75,61.07,0.23,886,0.6000000000000001,178,9
2018,1,2,11,30,13.9,103,877,572,0,-14.600000000000001,103,877,0,572,0.271,12.540000000000001,57.63,0.23,885,0.6000000000000001,179,9.3
2018,1,2,12,30,15,106,868,571,0,-14.5,106,868,0,571,0.271,11.74,57.6,0.23,884,0.6000000000000001,178,9.200000000000001
2018,1,2,13,30,15.4,110,798,497,0,-14.600000000000001,110,798,0,497,0.271,11.370000000000001,61,0.23,883,0.7000000000000001,175,8.9
2018,1,2,14,30,14.9,100,714,376,0,-14.700000000000001,100,714,0,376,0.27,11.63,67.3,0.23,882,0.7000000000000001,167,8.1
2018,1,2,15,30,12.9,77,547,212,0,-14.700000000000001,77,547,0,212,0.269,13.18,75.75,0.23,882,0.7000000000000001,159,6.7
2018,1,2,16,30,10.100000000000001,32,179,46,0,-14.5,32,179,0,46,0.269,16.18,85.63,0.23,882,0.6000000000000001,155,5.5
2018,1,2,17,30,8.3,0,0,0,0,-14.5,0,0,0,0,0.269,18.330000000000002,96.79,0.23,883,0.6000000000000001,156,5.300000000000001
2018,1,2,18,30,7.4,0,0,0,0,-14.5,0,0,0,0,0.27,19.35,108.47,0.23,883,0.7000000000000001,159,5.1000000000000005
2018,1,2,19,30,6.800000000000001,0,0,0,0,-14.600000000000001,0,0,0,0,0.27,20.06,120.59,0.23,883,0.7000000000000001,159,4.800000000000001
2018,1,2,20,30,6.300000000000001,0,0,0,0,-14.8,0,0,0,0,0.271,20.51,132.93,0.23,883,0.7000000000000001,159,4.800000000000001
2018,1,2,21,30,5.800000000000001,0,0,0,4,-15,0,0,0,0,0.272,20.82,145.27,0.23,883,0.6000000000000001,161,4.800000000000001
2018,1,2,22,30,5.2,0,0,0,1,-15.200000000000001,0,0,0,0,0.272,21.35,157.15,0.23,883,0.6000000000000001,162,4.4
2018,1,2,23,30,4.6000000000000005,0,0,0,3,-15.3,0,0,0,0,0.272,21.990000000000002,166.76,0.23,882,0.6000000000000001,164,3.9000000000000004
2018,1,3,0,30,4,0,0,0,4,-15.4,0,0,0,0,0.272,22.85,166.88,0.23,882,0.6000000000000001,168,3.4000000000000004
2018,1,3,1,30,3.5,0,0,0,0,-15.3,0,0,0,0,0.272,23.81,157.36,0.23,882,0.6000000000000001,176,3.1
2018,1,3,2,30,2.9000000000000004,0,0,0,0,-15.200000000000001,0,0,0,0,0.272,25.080000000000002,145.5,0.23,882,0.7000000000000001,193,2.7
2018,1,3,3,30,2.5,0,0,0,0,-15,0,0,0,0,0.273,26.27,133.15,0.23,882,0.7000000000000001,206,2.4000000000000004
2018,1,3,4,30,2.4000000000000004,0,0,0,0,-14.9,0,0,0,0,0.274,26.69,120.81,0.22,883,0.7000000000000001,236,1.7000000000000002
2018,1,3,5,30,2.3000000000000003,0,0,0,0,-14.700000000000001,0,0,0,0,0.275,27.21,108.68,0.22,883,0.8,214,1.4000000000000001
2018,1,3,6,30,2.5,0,0,0,4,-14.3,0,0,0,0,0.276,27.75,96.99000000000001,0.22,884,0.8,174,1.5
2018,1,3,7,30,4.1000000000000005,34,97,41,4,-13.600000000000001,22,0,3,22,0.276,26.19,85.79,0.22,885,0.8,169,1.9000000000000001
2018,1,3,8,30,7,93,442,200,0,-12.600000000000001,93,442,0,200,0.276,23.29,75.88,0.22,885,0.9,202,2.6
2018,1,3,9,30,9.9,122,623,361,0,-11,122,623,0,361,0.276,21.77,67.38,0.22,885,0.9,243,3.2
2018,1,3,10,30,12.200000000000001,137,715,483,0,-8,137,715,0,483,0.277,23.62,61.02,0.22,885,0.9,263,3.6
2018,1,3,11,30,13.5,140,764,550,0,-5.800000000000001,140,764,0,550,0.279,25.78,57.550000000000004,0.22,884,0.9,269,3.9000000000000004
2018,1,3,12,30,14.3,135,775,551,2,-4.6000000000000005,251,233,0,376,0.28,26.67,57.5,0.22,884,0.9,270,4.3
2018,1,3,13,30,14.4,130,737,489,3,-4.5,225,166,0,306,0.28200000000000003,26.830000000000002,60.88,0.22,884,0.9,271,4.7
2018,1,3,14,30,13.8,119,638,367,2,-4.800000000000001,170,114,3,214,0.28400000000000003,27.27,67.16,0.22,884,0.9,273,5.1000000000000005
2018,1,3,15,30,12.200000000000001,96,436,204,4,-5,94,25,3,100,0.28600000000000003,29.7,75.61,0.22,885,0.9,276,4.6000000000000005
2018,1,3,16,30,10.200000000000001,36,92,43,4,-5.1000000000000005,21,0,3,21,0.28700000000000003,33.74,85.49,0.22,886,0.9,282,3.8000000000000003
2018,1,3,17,30,8.8,0,0,0,4,-5.2,0,0,0,0,0.289,36.800000000000004,96.65,0.22,887,0.9,289,3.6
2018,1,3,18,30,7.6000000000000005,0,0,0,4,-5,0,0,0,0,0.291,40.410000000000004,108.33,0.22,888,0.8,295,3.3000000000000003
2018,1,3,19,30,6.1000000000000005,0,0,0,0,-4.5,0,0,0,0,0.293,46.49,120.45,0.22,888,0.8,300,2.7
2018,1,3,20,30,4.6000000000000005,0,0,0,1,-4,0,0,0,0,0.294,53.65,132.79,0.22,888,0.8,306,2.1
2018,1,3,21,30,3.3000000000000003,0,0,0,0,-3.6,0,0,0,0,0.294,60.39,145.13,0.22,889,0.8,313,1.8
2018,1,3,22,30,2.4000000000000004,0,0,0,0,-3.4000000000000004,0,0,0,0,0.294,65.45,157.01,0.22,889,0.8,321,1.5
2018,1,3,23,30,1.7000000000000002,0,0,0,0,-3.3000000000000003,0,0,0,0,0.293,69.67,166.62,0.22,889,0.8,327,1.4000000000000001
2018,1,4,0,30,1.2000000000000002,0,0,0,0,-3.1,0,0,0,0,0.291,72.91,166.84,0.22,889,0.8,329,1.3
2018,1,4,1,30,1,0,0,0,0,-3,0,0,0,0,0.29,74.43,157.39000000000001,0.22,889,0.8,329,1.2000000000000002
2018,1,4,2,30,0.9,0,0,0,0,-3,0,0,0,0,0.289,75.15,145.54,0.22,889,0.8,323,1
2018,1,4,3,30,0.9,0,0,0,0,-3,0,0,0,0,0.289,75.17,133.21,0.22,889,0.8,319,0.9
2018,1,4,4,30,0.4,0,0,0,0,-3,0,0,0,0,0.28700000000000003,77.87,120.86,0.22,889,0.9,301,1
2018,1,4,5,30,-0.2,0,0,0,0,-3,0,0,0,0,0.28600000000000003,81.35000000000001,108.73,0.22,890,0.9,292,1.1
2018,1,4,6,30,-0.5,0,0,0,0,-3,0,0,0,0,0.28500000000000003,83.07000000000001,97.02,0.22,890,0.9,286,1.2000000000000002
2018,1,4,7,30,1.1,32,170,44,0,-3,32,170,0,44,0.28300000000000003,74.12,85.8,0.22,891,0.9,283,1.8
2018,1,4,8,30,4.4,76,548,209,0,-2.9000000000000004,76,548,0,209,0.28200000000000003,58.97,75.87,0.22,891,0.9,276,2.8000000000000003
2018,1,4,9,30,7.5,96,722,374,0,-2.4000000000000004,96,722,0,374,0.281,49.480000000000004,67.35,0.22,892,0.9,268,3.3000000000000003
2018,1,4,10,30,9.600000000000001,99,829,501,0,-2.4000000000000004,99,829,0,501,0.28,43.06,60.97,0.22,892,0.9,264,3.4000000000000004
2018,1,4,11,30,10.8,102,871,571,0,-2.7,102,871,0,571,0.279,38.61,57.46,0.22,891,0.8,262,3.6
2018,1,4,12,30,11.600000000000001,100,877,573,0,-3.1,100,877,0,573,0.278,35.6,57.38,0.22,890,0.8,263,3.6
2018,1,4,13,30,11.8,100,834,507,0,-3.5,100,834,0,507,0.276,34.29,60.74,0.22,890,0.8,266,3.4000000000000004
2018,1,4,14,30,11.5,87,770,388,0,-3.7,87,770,0,388,0.275,34.26,67.02,0.22,890,0.8,272,2.9000000000000004
2018,1,4,15,30,9.9,67,627,225,0,-3.9000000000000004,67,627,0,225,0.274,37.53,75.46000000000001,0.22,890,0.8,276,1.9000000000000001
2018,1,4,16,30,7.7,31,276,53,0,-3.8000000000000003,31,276,0,53,0.273,43.93,85.34,0.22,890,0.8,278,1
2018,1,4,17,30,6.5,0,0,0,0,-4,0,0,0,0,0.273,46.9,96.51,0.22,890,0.8,278,1
2018,1,4,18,30,5.800000000000001,0,0,0,0,-4,0,0,0,0,0.272,49.4,108.19,0.22,891,0.8,274,1.1
2018,1,4,19,30,4.9,0,0,0,0,-4,0,0,0,0,0.271,52.730000000000004,120.31,0.22,891,0.7000000000000001,264,1.1
2018,1,4,20,30,3.9000000000000004,0,0,0,0,-3.9000000000000004,0,0,0,0,0.27,56.7,132.65,0.22,891,0.7000000000000001,247,1.2000000000000002
2018,1,4,21,30,2.9000000000000004,0,0,0,0,-3.9000000000000004,0,0,0,0,0.269,60.94,144.99,0.22,891,0.7000000000000001,230,1.2000000000000002
2018,1,4,22,30,2.1,0,0,0,0,-3.9000000000000004,0,0,0,0,0.268,64.46000000000001,156.86,0.22,891,0.7000000000000001,219,1.2000000000000002
2018,1,4,23,30,1.5,0,0,0,0,-4,0,0,0,0,0.267,66.98,166.48,0.22,891,0.7000000000000001,209,1.2000000000000002
2018,1,5,0,30,1,0,0,0,0,-4.1000000000000005,0,0,0,0,0.266,68.8,166.8,0.22,890,0.7000000000000001,193,1.2000000000000002
2018,1,5,1,30,0.4,0,0,0,0,-4.2,0,0,0,0,0.266,71.15,157.42000000000002,0.22,890,0.6000000000000001,174,1.2000000000000002
2018,1,5,2,30,-0.2,0,0,0,0,-4.4,0,0,0,0,0.265,73.58,145.58,0.22,890,0.6000000000000001,160,1.3
2018,1,5,3,30,-0.5,0,0,0,0,-4.5,0,0,0,0,0.265,74.5,133.25,0.22,890,0.6000000000000001,154,1.4000000000000001
2018,1,5,4,30,-1.2000000000000002,0,0,0,0,-4.6000000000000005,0,0,0,0,0.264,77.68,120.9,0.22,890,0.6000000000000001,149,1.5
2018,1,5,5,30,-1.5,0,0,0,0,-4.7,0,0,0,0,0.263,78.61,108.76,0.22,890,0.6000000000000001,152,1.7000000000000002
2018,1,5,6,30,-1.1,0,0,0,0,-4.9,0,0,0,0,0.262,75.44,97.04,0.22,890,0.6000000000000001,156,1.8
2018,1,5,7,30,1.4000000000000001,28,312,50,0,-5,28,312,0,50,0.261,62.28,85.81,0.22,890,0.5,159,2.6
2018,1,5,8,30,5.1000000000000005,59,688,227,0,-5.1000000000000005,59,688,0,227,0.26,47.57,75.87,0.22,890,0.5,165,3.6
2018,1,5,9,30,8.5,76,833,397,0,-5.4,76,833,0,397,0.26,36.95,67.32000000000001,0.22,890,0.5,174,4.6000000000000005
2018,1,5,10,30,11,85,900,523,0,-6.2,85,900,0,523,0.26,29.5,60.9,0.22,889,0.5,181,5.6000000000000005
2018,1,5,11,30,12.600000000000001,90,926,590,0,-7,90,926,0,590,0.259,24.8,57.370000000000005,0.22,888,0.5,187,5.800000000000001
2018,1,5,12,30,13.600000000000001,92,923,591,0,-7.9,92,923,0,591,0.259,21.740000000000002,57.26,0.22,888,0.5,191,5.7
2018,1,5,13,30,13.9,86,910,533,0,-8.700000000000001,86,910,0,533,0.259,20.1,60.6,0.22,887,0.4,193,5.2
2018,1,5,14,30,13.600000000000001,79,838,408,0,-9.200000000000001,79,838,0,408,0.26,19.66,66.87,0.22,886,0.4,193,4.3
2018,1,5,15,30,10.9,64,686,238,0,-9.3,64,686,0,238,0.26,23.29,75.31,0.22,886,0.4,187,2.8000000000000003
2018,1,5,16,30,7.300000000000001,32,308,58,0,-8.4,32,308,0,58,0.261,31.85,85.2,0.22,886,0.4,175,1.8
2018,1,5,17,30,5.300000000000001,0,0,0,0,-8.9,0,0,0,0,0.263,35.19,96.36,0.22,887,0.5,167,1.9000000000000001
2018,1,5,18,30,4.2,0,0,0,0,-8.9,0,0,0,0,0.265,37.94,108.05,0.22,887,0.5,166,1.9000000000000001
2018,1,5,19,30,3.2,0,0,0,0,-8.9,0,0,0,0,0.266,40.84,120.16,0.22,888,0.5,169,2
2018,1,5,20,30,2.4000000000000004,0,0,0,0,-8.8,0,0,0,0,0.267,43.47,132.51,0.22,888,0.5,171,2
2018,1,5,21,30,1.8,0,0,0,0,-8.700000000000001,0,0,0,0,0.268,45.730000000000004,144.84,0.22,888,0.5,168,2
2018,1,5,22,30,1.2000000000000002,0,0,0,0,-8.6,0,0,0,0,0.268,48.1,156.71,0.22,888,0.5,160,2.1
2018,1,5,23,30,0.8,0,0,0,0,-8.5,0,0,0,0,0.268,50,166.33,0.22,888,0.5,152,2.1
2018,1,6,0,30,0.4,0,0,0,0,-8.3,0,0,0,0,0.268,52.02,166.74,0.22,887,0.5,151,2.2
2018,1,6,1,30,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.267,54.13,157.43,0.22,887,0.5,159,2.2
2018,1,6,2,30,-0.30000000000000004,0,0,0,0,-8.1,0,0,0,0,0.267,55.56,145.62,0.22,887,0.5,172,2.1
2018,1,6,3,30,-0.4,0,0,0,0,-8.1,0,0,0,0,0.266,55.870000000000005,133.29,0.22,887,0.5,178,2
2018,1,6,4,30,-0.6000000000000001,0,0,0,0,-8.200000000000001,0,0,0,0,0.266,56.53,120.94,0.22,888,0.5,192,1.8
2018,1,6,5,30,-0.7000000000000001,0,0,0,0,-8.200000000000001,0,0,0,0,0.268,56.7,108.79,0.22,888,0.5,192,1.7000000000000002
2018,1,6,6,30,-0.4,0,0,0,0,-8.3,0,0,0,0,0.268,55.29,97.06,0.22,889,0.5,186,1.9000000000000001
2018,1,6,7,30,1.6,30,240,47,0,-8.3,30,240,0,47,0.269,47.61,85.81,0.22,889,0.6000000000000001,184,2.5
2018,1,6,8,30,5,67,624,220,0,-8.4,67,624,0,220,0.271,37.410000000000004,75.85000000000001,0.22,889,0.6000000000000001,192,3.2
2018,1,6,9,30,8.1,88,770,385,0,-8.700000000000001,88,770,0,385,0.272,29.43,67.28,0.22,890,0.7000000000000001,203,3.6
2018,1,6,10,30,10.5,100,840,509,7,-9.3,225,182,0,313,0.274,23.990000000000002,60.83,0.22,889,0.7000000000000001,210,3.6
2018,1,6,11,30,12.100000000000001,108,863,575,7,-9.700000000000001,253,231,0,377,0.276,20.77,57.27,0.22,889,0.7000000000000001,212,3.4000000000000004
2018,1,6,12,30,13.200000000000001,112,849,573,7,-10.200000000000001,258,164,0,347,0.278,18.62,57.13,0.22,888,0.8,212,3.1
2018,1,6,13,30,13.5,111,808,509,4,-10.5,104,0,0,104,0.28,17.89,60.46,0.22,888,0.8,207,2.6
2018,1,6,14,30,13.200000000000001,103,717,387,4,-10.600000000000001,91,0,0,91,0.28200000000000003,18.11,66.71000000000001,0.22,888,0.8,179,1.9000000000000001
2018,1,6,15,30,11.600000000000001,83,543,222,4,-9.200000000000001,47,0,3,47,0.28300000000000003,22.39,75.15,0.22,888,0.8,130,1.2000000000000002
2018,1,6,16,30,9.600000000000001,38,179,53,4,-8.9,12,0,3,12,0.28500000000000003,26.14,85.05,0.22,888,0.8,87,1
2018,1,6,17,30,8.1,0,0,0,1,-9.700000000000001,0,0,0,0,0.28600000000000003,27.310000000000002,96.21000000000001,0.22,889,0.8,62,1.2000000000000002
2018,1,6,18,30,6.6000000000000005,0,0,0,0,-9.5,0,0,0,0,0.28700000000000003,30.64,107.9,0.22,889,0.8,52,1.5
2018,1,6,19,30,5.4,0,0,0,0,-9.5,0,0,0,0,0.28700000000000003,33.2,120.02,0.22,890,0.8,50,1.8
2018,1,6,20,30,4.3,0,0,0,4,-9.600000000000001,0,0,0,0,0.28600000000000003,35.72,132.36,0.22,890,0.8,49,2.1
2018,1,6,21,30,3.2,0,0,0,4,-9.4,0,0,0,0,0.28500000000000003,39.050000000000004,144.70000000000002,0.22,890,0.8,44,2.3000000000000003
2018,1,6,22,30,2.2,0,0,0,4,-9.200000000000001,0,0,0,0,0.28400000000000003,42.65,156.56,0.22,890,0.8,39,2.7
2018,1,6,23,30,1.5,0,0,0,7,-8.9,0,0,0,0,0.28400000000000003,45.9,166.18,0.22,890,0.8,35,3.1
2018,1,7,0,30,1,0,0,0,4,-8.5,0,0,0,0,0.28400000000000003,49.120000000000005,166.68,0.22,890,0.8,31,3.5
2018,1,7,1,30,0.9,0,0,0,7,-8.1,0,0,0,0,0.28400000000000003,51.160000000000004,157.44,0.22,890,0.8,27,3.9000000000000004
2018,1,7,2,30,1,0,0,0,0,-7.5,0,0,0,0,0.28400000000000003,53.03,145.65,0.22,890,0.9,22,4.5
2018,1,7,3,30,1.1,0,0,0,0,-6.800000000000001,0,0,0,0,0.28400000000000003,55.56,133.33,0.22,890,0.9,20,4.800000000000001
2018,1,7,4,30,1.2000000000000002,0,0,0,0,-6.1000000000000005,0,0,0,0,0.28300000000000003,58.35,120.97,0.22,891,0.9,20,5.1000000000000005
2018,1,7,5,30,1.3,0,0,0,0,-5.300000000000001,0,0,0,0,0.28200000000000003,61.45,108.82000000000001,0.22,892,1,22,5.300000000000001
2018,1,7,6,30,1.2000000000000002,0,0,0,4,-4.4,0,0,0,0,0.28200000000000003,66.43,97.07000000000001,0.22,893,1,24,5.7
2018,1,7,7,30,1.4000000000000001,31,33,34,4,-3.3000000000000003,6,0,3,6,0.28200000000000003,70.78,85.81,0.22,894,1,26,6.4
2018,1,7,8,30,2.2,120,273,187,4,-2.4000000000000004,22,0,3,22,0.28300000000000003,71.64,75.83,0.22,895,1.1,30,7.300000000000001
2018,1,7,9,30,3.2,170,449,344,7,-1.8,147,22,0,156,0.28300000000000003,69.7,67.23,0.22,896,1.1,34,7.800000000000001
2018,1,7,10,30,4.1000000000000005,198,543,463,7,-1.9000000000000001,30,0,0,30,0.28300000000000003,65.09,60.75,0.22,896,1.1,36,7.7
2018,1,7,11,30,4.800000000000001,205,599,530,7,-2.1,257,181,0,355,0.28300000000000003,61.08,57.160000000000004,0.22,895,1.1,37,7.5
2018,1,7,12,30,5.300000000000001,199,618,535,7,-2.2,258,129,0,328,0.28300000000000003,58.56,57,0.22,895,1.1,36,7.2
2018,1,7,13,30,5.5,183,593,476,4,-2.2,48,0,0,48,0.28400000000000003,57.63,60.300000000000004,0.22,895,1.1,35,7.1000000000000005
2018,1,7,14,30,5.2,156,519,362,7,-2.2,145,13,0,150,0.28600000000000003,59.01,66.55,0.22,895,1.1,35,7.2
2018,1,7,15,30,4.2,113,368,208,7,-2.1,80,0,3,80,0.28800000000000003,63.690000000000005,74.99,0.22,895,1.1,35,7
2018,1,7,16,30,3,41,93,49,7,-1.8,23,0,3,23,0.291,70.57000000000001,84.89,0.22,896,1.1,35,6.4
2018,1,7,17,30,2.1,0,0,0,4,-1.5,0,0,0,0,0.295,77.13,96.05,0.22,896,1.1,34,6.2
2018,1,7,18,30,1.7000000000000002,0,0,0,7,-1.2000000000000002,0,0,0,0,0.298,80.94,107.75,0.22,897,1.1,34,6.5
2018,1,7,19,30,1.2000000000000002,0,0,0,7,-1.1,0,0,0,0,0.3,84.5,119.87,0.22,897,1.1,34,6.5
2018,1,7,20,30,0.8,0,0,0,4,-1.1,0,0,0,0,0.302,87.05,132.22,0.22,897,1.1,34,6.5
2018,1,7,21,30,0.30000000000000004,0,0,0,7,-1.1,0,0,0,0,0.303,90.57000000000001,144.55,0.22,897,1.1,32,6.4
2018,1,7,22,30,-0.2,0,0,0,1,-1,0,0,0,0,0.304,94.27,156.41,0.22,897,1,29,6.2
2018,1,7,23,30,-0.6000000000000001,0,0,0,0,-1.1,0,0,0,0,0.306,96.72,166.02,0.22,897,1,26,6.1000000000000005
2018,1,8,0,30,-1.1,0,0,0,0,-1.3,0,0,0,0,0.307,98.86,166.6,0.22,897,1,24,6.2
2018,1,8,1,30,-1.5,0,0,0,0,-1.5,0,0,0,0,0.308,99.64,157.44,0.22,897,0.9,21,6.2
2018,1,8,2,30,-2,0,0,0,0,-2,0,0,0,0,0.309,100,145.68,0.22,897,0.9,20,6.2
2018,1,8,3,30,-2.2,0,0,0,0,-2.2,0,0,0,0,0.309,100,133.36,0.22,897,0.9,20,6.1000000000000005
2018,1,8,4,30,-2.6,0,0,0,0,-2.6,0,0,0,0,0.308,100,121,0.22,897,0.8,19,6
2018,1,8,5,30,-2.7,0,0,0,0,-2.7,0,0,0,0,0.309,100,108.84,0.22,898,0.8,19,6
2018,1,8,6,30,-2.4000000000000004,0,0,0,0,-2.6,0,0,0,0,0.309,98.63,97.08,0.22,899,0.8,20,6.2
